"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         228,       -5.32473365,      -4.360894989,      -4.380867382,      -3.282936776,      -9.871397624
          0,           0,         229,      -5.353098059,      -4.352285405,      -4.366775885,      -3.312613874,      -9.885282369
          0,           0,         230,      -5.380274642,       -4.34456934,      -4.354798559,      -3.341244063,      -9.897465498
          0,           0,         231,      -5.405712879,       -4.33797116,      -4.345205033,      -3.368197461,      -9.907267747
          0,           0,         232,      -5.426522833,      -4.332754746,      -4.337896822,      -3.390326072,      -9.914091853
          0,           0,         233,      -5.441135918,      -4.328978009,      -4.333222969,       -3.40587126,      -9.917512553
          0,           0,         234,      -5.447829908,      -4.326772893,       -4.33111987,      -3.412921261,       -9.91735793
          0,           0,         235,      -5.445458012,      -4.326191056,       -4.33166375,      -3.410212358,      -9.913710339
          0,           0,         236,      -5.435221567,      -4.327324415,      -4.334782008,       -3.39907754,      -9.906871966
          0,           0,         237,      -5.418264343,      -4.330141041,      -4.340510917,      -3.380838002,      -9.897388468
          0,           0,         238,      -5.398155282,      -4.334652654,      -4.348842123,       -3.35938138,      -9.885841953
          0,           0,         239,      -5.375205995,      -4.340722114,      -4.359832863,      -3.335143448,      -9.872944014
          0,           0,         240,      -5.352777755,      -4.348466716,      -4.373308106,      -3.311605337,      -9.859275015
          0,           0,         241,      -5.331630006,      -4.357632368,      -4.389227022,      -3.289536742,      -9.845360841
          0,           0,         242,      -5.311878445,       -4.36811173,       -4.40743815,      -3.269026889,      -9.831629344
          0,           0,         243,      -5.294448949,      -4.379709544,      -4.427659023,       -3.25098684,      -9.818391898
          0,           0,         244,      -5.279710039,      -4.392234033,      -4.449658502,      -3.235782686,      -9.805874061
          0,           0,         245,      -5.267908775,      -4.405383416,      -4.472830369,      -3.223643207,      -9.794264718
          0,           0,         246,      -5.259018467,      -4.418792935,      -4.496231513,      -3.214500293,      -9.783670485
          0,           0,         247,      -5.252477797,      -4.432168952,      -4.519327369,      -3.207822258,      -9.774190758
          0,           0,         248,      -5.248827781,      -4.445103882,      -4.540210384,      -3.204141671,      -9.765856338
          0,           0,         249,      -5.247993239,      -4.456925884,      -4.557640456,      -3.203323897,      -9.758648014
          0,           0,         250,      -5.249959135,       -4.46718266,      -4.569979175,      -3.205370948,      -9.752536428
          0,           0,         251,      -5.255069763,      -4.475317478,       -4.57654884,      -3.210638346,      -9.747428376
          0,           0,         252,       -5.26315382,      -4.481181591,      -4.576120433,      -3.218946727,      -9.743227238
          0,           0,         253,      -5.273716756,       -4.48496431,      -4.569232485,        -3.2298086,      -9.739832165
          0,           0,         254,      -5.287589488,      -4.486257033,      -4.557690705,      -3.244056327,       -9.73719764
          0,           0,         255,      -5.304888257,       -4.48522742,      -4.542405608,       -3.26183978,      -9.735141638
          0,           0,         256,      -5.325282253,      -4.482180174,      -4.524713173,      -3.282831351,      -9.733477216
          0,           0,         257,      -5.348201563,      -4.477458695,      -4.506065778,      -3.306446549,      -9.731988082
          0,           0,         258,      -5.373501915,      -4.471657386,      -4.487585933,      -3.332575819,      -9.730462286
          0,           0,         259,      -5.401320354,      -4.465072127,      -4.470129879,      -3.361320515,      -9.728556735
          0,           0,         260,      -5.428366956,      -4.458329155,      -4.454251763,      -3.389360516,      -9.726169095
          0,           0,         261,      -5.458432328,      -4.452060222,      -4.440872543,      -3.420692064,      -9.723107329
          0,           0,         262,      -5.489016525,      -4.446214583,      -4.429556612,      -3.452635809,      -9.719114199
          0,           0,         263,      -5.516601349,      -4.441055259,       -4.42048261,      -3.481393178,      -9.714004076
          0,           0,         264,      -5.538720689,      -4.436759282,      -4.413887274,      -3.504264065,      -9.707647936
          0,           0,         265,      -5.552538972,      -4.433490959,       -4.41000294,      -3.518228565,      -9.700038914
          0,           0,         266,      -5.556306739,      -4.431473262,      -4.408701732,      -3.521435094,      -9.691190636
          0,           0,         267,      -5.550017007,      -4.430751538,      -4.410051837,      -3.513924666,      -9.681215067
          0,           0,         268,      -5.534795555,       -4.43141226,      -4.414045517,      -3.497057865,      -9.670296998
          0,           0,         269,      -5.513136827,      -4.433488391,      -4.420716512,      -3.473675069,      -9.658634903
          0,           0,         270,      -5.487856842,      -4.437030862,      -4.430053844,      -3.446830188,      -9.646473214
          0,           0,         271,      -5.461487947,      -4.442157552,      -4.441975534,      -3.419160996,      -9.634049416
          0,           0,         272,      -5.435512301,      -4.448546588,      -4.456547345,      -3.392127263,       -9.62163907
          0,           0,         273,      -5.411347205,      -4.456253564,      -4.473666875,      -3.367153959,      -9.609485242
          0,           0,         274,      -5.389612665,      -4.465037549,      -4.493219814,      -3.344819732,      -9.597794508
          0,           0,         275,      -5.369858131,      -4.474796507,      -4.514682049,      -3.324611174,      -9.586747849
