"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         242,      -8.733314396,      -8.587165373,      -8.228961258,      -8.176367289,      -8.189968204,      -13.22993773
          0,           0,         243,      -8.741033113,      -8.597394471,      -8.236360042,      -8.183605127,      -8.198098801,      -13.24199351
          0,           0,         244,      -8.748636446,      -8.607516075,      -8.243561141,       -8.19067565,       -8.20608312,      -13.25406986
          0,           0,         245,      -8.756237639,      -8.617612595,      -8.250825735,      -8.197797725,      -8.214117431,      -13.26611358
          0,           0,         246,      -8.764059083,      -8.627826523,      -8.258355815,      -8.205191081,      -8.222390431,      -13.27802796
          0,           0,         247,      -8.771781488,      -8.638024249,      -8.265674464,      -8.212415311,      -8.230510462,       -13.2901797
          0,           0,         248,       -8.77939967,      -8.648156334,      -8.272994387,      -8.219600831,      -8.238546381,      -13.30240167
          0,           0,         249,      -8.787027986,      -8.658252617,      -8.280350166,      -8.226810904,      -8.246578593,      -13.31448831
          0,           0,         250,      -8.794490287,      -8.668222869,      -8.287477054,      -8.233818239,      -8.254434742,       -13.3266649
          0,           0,         251,      -8.802116372,      -8.678248011,      -8.294881876,      -8.241075152,      -8.262523475,      -13.33870438
          0,           0,         252,      -8.809887866,      -8.688378934,      -8.302390893,       -8.24847374,      -8.270736713,      -13.35071296
          0,           0,         253,      -8.817445939,      -8.698424118,      -8.309629657,      -8.255622813,      -8.278693796,      -13.36303275
          0,           0,         254,      -8.825000205,      -8.708428742,       -8.31700129,      -8.262845839,      -8.286680656,      -13.37525521
          0,           0,         255,      -8.832496086,      -8.718365141,      -8.324258785,      -8.269976159,      -8.294575018,      -13.38741731
          0,           0,         256,      -8.839896376,      -8.728217236,      -8.331426963,      -8.277023494,      -8.302402664,      -13.39963654
          0,           0,         257,      -8.847533746,      -8.738160095,      -8.338919722,      -8.284379881,      -8.310515988,      -13.41167454
          0,           0,         258,      -8.855151592,       -8.74813733,        -8.3463018,      -8.291675142,      -8.318560849,      -13.42385804
          0,           0,         259,      -8.862602341,      -8.758029507,      -8.353566535,      -8.298834158,      -8.326439946,      -13.43624202
          0,           0,         260,      -8.870085478,       -8.76789347,      -8.360932751,      -8.306058796,      -8.334356897,        -13.448459
          0,           0,         261,      -8.877415788,      -8.777645249,       -8.36807072,      -8.313086418,      -8.342093919,      -13.46075011
          0,           0,         262,      -8.884855566,      -8.787407945,      -8.375403318,      -8.320285696,      -8.350009251,      -13.47295613
          0,           0,         263,       -8.89248408,      -8.797274651,      -8.382929239,      -8.327703156,      -8.358113469,       -13.4850428
          0,           0,         264,      -8.899913333,      -8.807079866,      -8.390185078,      -8.334885779,      -8.365966888,      -13.49745461
          0,           0,         265,      -8.907316177,      -8.816834641,      -8.397537196,      -8.342106595,      -8.373831577,      -13.50983311
          0,           0,         266,      -8.914694005,      -8.826545288,      -8.404833326,      -8.349280783,       -8.38163996,      -13.52209995
          0,           0,         267,       -8.92194159,      -8.836154679,      -8.411978577,      -8.356319962,      -8.389331376,      -13.53447316
          0,           0,         268,      -8.929430228,      -8.845831765,         -8.419457,      -8.363668495,      -8.397329136,      -13.54665076
          0,           0,         269,      -8.936936192,      -8.855562291,      -8.426889979,      -8.371022022,      -8.405303036,       -13.5588997
          0,           0,         270,      -8.944240536,      -8.865201162,      -8.434144991,      -8.378192129,      -8.413065161,      -13.57142622
          0,           0,         271,      -8.951586409,      -8.874811538,      -8.441520858,      -8.385435037,      -8.420886023,      -13.58377438
          0,           0,         272,      -8.958795443,      -8.884327971,       -8.44868666,      -8.392498978,      -8.428535222,      -13.59624179
          0,           0,         273,      -8.966086491,      -8.893831972,      -8.455995345,       -8.39968868,      -8.436332477,      -13.60865375
          0,           0,         274,      -8.973580505,      -8.903427893,      -8.463532264,      -8.407123911,      -8.444347406,      -13.62084724
          0,           0,         275,      -8.980877388,      -8.912973605,      -8.470809242,      -8.414340803,      -8.452111632,      -13.63336388
          0,           0,         276,      -8.988143025,       -8.92246555,      -8.478162469,      -8.421577662,      -8.459883696,      -13.64587892
          0,           0,         277,      -8.995392543,      -8.931924641,      -8.485475284,      -8.428777436,      -8.467608289,      -13.65825888
          0,           0,         278,      -9.002514473,      -8.941286894,      -8.492635058,      -8.435841462,      -8.475214053,      -13.67077197
          0,           0,         279,      -9.009885502,      -8.950704611,      -8.500126932,      -8.443212916,      -8.483141078,      -13.68307245
          0,           0,         280,      -9.017259806,      -8.960170054,      -8.507577653,      -8.450594527,       -8.49103281,      -13.69542038
          0,           0,         281,      -9.024429725,      -8.969545112,      -8.514850707,      -8.457794046,      -8.498711794,      -13.70806851
          0,           0,         282,      -9.031646124,      -8.978893425,      -8.522235776,      -8.465056432,      -8.506453631,      -13.72052098
          0,           0,         283,      -9.038725039,      -8.988156585,      -8.529415009,      -8.472142776,      -8.514021291,      -13.73304636
          0,           0,         284,      -9.045913762,      -8.997406874,      -8.536758997,      -8.479376137,      -8.521770206,      -13.74552607
          0,           0,         285,      -9.053286791,      -9.006736378,      -8.544313484,      -8.486841165,      -8.529719548,      -13.75779494
          0,           0,         286,      -9.060435809,      -9.016007561,      -8.551600449,      -8.494079007,      -8.537393335,      -13.77043106
          0,           0,         287,      -9.067580603,      -9.025231703,      -8.558980165,      -8.501349478,      -8.545105061,      -13.78303596
          0,           0,         288,      -9.074693196,      -9.034426881,      -8.566291728,      -8.508559329,      -8.552746236,      -13.79551687
          0,           0,         289,      -9.081714591,      -9.043540565,      -8.573497916,      -8.515676149,       -8.56031466,      -13.80814432
          0,           0,         290,      -9.088994314,      -9.052707735,      -8.581033113,      -8.523102775,      -8.568213273,      -13.82051241
          0,           0,         291,      -9.096206258,       -9.06189596,      -8.588463977,      -8.530479281,      -8.575999702,      -13.83299088
          0,           0,         292,      -9.103256855,      -9.071002627,      -8.595782518,      -8.537725666,      -8.583634195,      -13.84572365
          0,           0,         293,      -9.110346487,      -9.080089827,      -8.603172109,      -8.545005379,      -8.591307421,      -13.85823861
          0,           0,         294,      -9.117293355,      -9.089093617,      -8.610360577,      -8.552110555,      -8.598808825,      -13.87089965
          0,           0,         295,      -9.124432704,      -9.098108631,       -8.61780087,      -8.559444101,      -8.606587661,      -13.88344328
          0,           0,         296,      -9.131683286,      -9.107190454,      -8.625367553,      -8.566940279,      -8.614478489,      -13.89579254
          0,           0,         297,      -9.138680484,       -9.11619428,      -8.632668783,      -8.574198451,      -8.622075907,      -13.90855939
          0,           0,         298,      -9.145718443,        -9.1251654,      -8.640087889,      -8.581510086,      -8.629751829,      -13.92119119
          0,           0,         299,       -9.15267771,      -9.134097827,      -8.647373652,      -8.588707004,      -8.637301358,      -13.93377981
          0,           0,         300,      -9.159643986,      -9.142977054,      -8.654677139,       -8.59592146,      -8.644905589,      -13.94646781
          0,           0,         301,        -9.1668394,      -9.151910148,      -8.662266107,      -8.603420176,      -8.652796136,      -13.95882278
          0,           0,         302,      -9.173848585,      -9.160815443,       -8.66964014,      -8.610756795,      -8.660446964,       -13.9714693
          0,           0,         303,      -9.180804721,      -9.169662555,      -8.677033066,      -8.618067336,       -8.66808192,      -13.98420485
          0,           0,         304,      -9.187758274,      -9.178499762,      -8.684407515,      -8.625348142,      -8.675681894,      -13.99675022
          0,           0,         305,       -9.19461516,      -9.187268182,      -8.691651761,      -8.632514536,      -8.683185032,      -14.00950823
          0,           0,         306,      -9.201731755,      -9.196074299,      -8.699217353,      -8.639980697,      -8.691036916,       -14.0219894
          0,           0,         307,      -9.208798272,      -9.204907016,      -8.706732265,      -8.647449058,      -8.698807746,      -14.03445717
          0,           0,         308,      -9.215674319,      -9.213657448,      -8.714091296,      -8.654755498,      -8.706386804,      -14.04725495
          0,           0,         309,      -9.222593898,      -9.222391107,      -8.721521996,      -8.662087242,      -8.714012632,      -14.05980511
          0,           0,         310,       -9.22938992,      -9.231060801,      -8.728773078,      -8.669262386,      -8.721478245,      -14.07252354
          0,           0,         311,      -9.236377626,      -9.239731669,      -8.736259349,      -8.676653983,      -8.729227774,      -14.08513567
          0,           0,         312,      -9.243455303,      -9.248451362,       -8.74387226,      -8.684207482,      -8.737080994,      -14.09745318
          0,           0,         313,      -9.250276211,      -9.257096718,      -8.751229538,      -8.691533767,      -8.744638442,      -14.11022172
          0,           0,         314,      -9.257146326,      -9.265717294,      -8.758690134,      -8.698899922,      -8.752278235,      -14.12282376
          0,           0,         315,      -9.263933843,      -9.274309828,       -8.76601535,      -8.706146156,      -8.759781905,      -14.13542259
          0,           0,         316,       -9.27078303,      -9.282865949,      -8.773412281,      -8.713460141,      -8.767408217,      -14.14811622
          0,           0,         317,      -9.277822159,      -9.291465226,      -8.781056508,      -8.721029366,      -8.775283089,      -14.16037584
          0,           0,         318,      -9.284627077,      -9.300018264,      -8.788460621,      -8.728408012,      -8.782870977,      -14.17301078
          0,           0,         319,      -9.291429882,      -9.308528515,      -8.795921598,      -8.735790633,      -8.790499023,      -14.18563335
          0,           0,         320,      -9.298197433,      -9.317030834,      -8.803314745,      -8.743103414,      -8.798042647,      -14.19811163
          0,           0,         321,       -9.30494405,      -9.325483686,      -8.810669798,      -8.750383745,      -8.805590717,      -14.21081812
          0,           0,         322,      -9.311931701,      -9.333975723,      -8.818325227,      -8.757954763,      -8.813467931,      -14.22308255
          0,           0,         323,      -9.318748235,      -9.342453667,      -8.825818035,      -8.765418822,      -8.821128201,      -14.23551833
          0,           0,         324,      -9.325479572,      -9.350871442,      -8.833272772,      -8.772813516,       -8.82873146,      -14.24810685
          0,           0,         325,      -9.332210188,      -9.359283804,      -8.840713519,      -8.780171367,       -8.83629941,      -14.26046034
          0,           0,         326,      -9.338876327,      -9.367644107,      -8.848053354,      -8.787439705,      -8.843798905,      -14.27310238
          0,           0,         327,      -9.345795852,      -9.376033051,      -8.855700248,      -8.794999386,      -8.851659012,      -14.28537717
          0,           0,         328,      -9.352623776,      -9.384432087,      -8.863288245,      -8.802553539,      -8.859404338,        -14.297562
          0,           0,         329,       -9.35928346,       -9.39276119,      -8.870738745,      -8.809962379,      -8.866982434,      -14.31005963
          0,           0,         330,      -9.365973311,      -9.401085115,      -8.878221111,      -8.817359841,       -8.87457513,      -14.32227377
          0,           0,         331,      -9.372578437,      -9.409365553,      -8.885569855,      -8.824637597,      -8.882052242,      -14.33476597
          0,           0,         332,      -9.379413539,      -9.417658408,      -8.893190382,      -8.832172032,      -8.889873164,      -14.34701228
          0,           0,         333,      -9.386234831,      -9.425972487,      -8.900852609,      -8.839793551,      -8.897687026,      -14.35892374
          0,           0,         334,      -9.392830826,      -9.434215082,      -8.908308493,      -8.847222048,      -8.905251633,      -14.37125955
          0,           0,         335,      -9.399475825,      -9.442450442,      -8.915825919,      -8.854656137,      -8.912869034,      -14.38331372
          0,           0,         336,       -9.40603646,       -9.45065789,      -8.923207106,      -8.861966142,      -8.920351353,      -14.39557105
          0,           0,         337,      -9.412780239,      -9.458862146,      -8.930797351,      -8.869473844,      -8.928122885,      -14.40771533
          0,           0,         338,      -9.419572813,      -9.467089261,      -8.938505558,      -8.877133372,      -8.935978172,      -14.41935186
          0,           0,         339,      -9.426116159,      -9.475249992,      -8.945979754,      -8.884587795,      -8.943545061,      -14.43144931
          0,           0,         340,      -9.432710442,      -9.483398704,      -8.953523731,      -8.892053426,      -8.951181577,      -14.44329515
          0,           0,         341,      -9.439231065,      -9.491533297,      -8.960946184,      -8.899405069,      -8.958683586,      -14.45525784
          0,           0,         342,      -9.445894804,       -9.49965686,      -8.968524183,       -8.90690396,      -8.966422011,      -14.46721096
          0,           0,         343,      -9.452646591,      -9.507803248,      -8.976264952,      -8.914589625,      -8.974303907,       -14.4785511
          0,           0,         344,      -9.459143494,      -9.515891037,      -8.983767911,      -8.922075493,      -8.981884091,      -14.49034029
          0,           0,         345,      -9.465684067,      -9.523961918,      -8.991334306,      -8.929568823,      -8.989534757,      -14.50190194
          0,           0,         346,      -9.472159963,      -9.532025853,      -8.998793065,      -8.936957405,      -8.997055377,      -14.51352465
          0,           0,         347,      -9.478758371,      -9.540076343,      -9.006378577,      -8.944465786,      -9.004783739,        -14.525196
          0,           0,         348,      -9.485461665,      -9.548148503,      -9.014146595,      -8.952175435,      -9.012685274,      -14.53618953
          0,           0,         349,      -9.491910656,      -9.556165701,      -9.021681258,      -8.959693928,      -9.020282541,      -14.54760455
          0,           0,         350,      -9.498396394,      -9.564163885,      -9.029269343,      -8.967213014,      -9.027945454,      -14.55879555
          0,           0,         351,      -9.504822699,      -9.572159048,      -9.036758064,      -8.974631961,      -9.035480373,      -14.57002695
          0,           0,         352,      -9.511367209,      -9.580142027,      -9.044365675,      -8.982162888,      -9.043217658,      -14.58132365
          0,           0,         353,      -9.518016026,      -9.588144637,      -9.052158466,      -8.989896499,      -9.051134723,      -14.59190043
          0,           0,         354,      -9.524412467,      -9.596094624,      -9.059723011,      -8.997445185,      -9.058748908,      -14.60287786
          0,           0,         355,      -9.530843521,      -9.604026999,      -9.067333201,      -9.004988811,      -9.066425348,      -14.61361475
          0,           0,         356,      -9.537218164,      -9.611958898,      -9.074848083,      -9.012433993,      -9.073974325,       -14.6244029
          0,           0,         357,      -9.543717979,      -9.619881629,      -9.082489142,      -9.019997821,      -9.081737913,      -14.63523564
          0,           0,         358,      -9.550307343,       -9.62782025,      -9.090305258,      -9.027755765,        -9.0896677,      -14.64532466
          0,           0,         359,      -9.556646844,      -9.635705626,      -9.097896995,      -9.035331571,      -9.097297048,      -14.65580336
          0,           0,         360,      -9.563022931,       -9.64357576,      -9.105529577,      -9.042898439,      -9.104985925,      -14.66601031
          0,           0,         361,      -9.569344777,       -9.65144571,      -9.113069635,      -9.050368338,       -9.11254778,      -14.67630594
          0,           0,         362,      -9.575806061,      -9.659309589,      -9.120754344,      -9.057974589,      -9.120349812,      -14.68659062
          0,           0,         363,      -9.582330282,      -9.667184509,      -9.128593196,      -9.065757573,      -9.128287604,      -14.69613178
          0,           0,         364,      -9.588610024,      -9.675005365,       -9.13621128,      -9.073359038,      -9.135931542,      -14.70605522
          0,           0,         365,      -9.594929865,      -9.682815805,      -9.143865286,      -9.080946883,      -9.143630739,      -14.71567232
          0,           0,         366,      -9.601199097,      -9.690626404,      -9.151430614,      -9.088440887,      -9.151207601,      -14.72543529
          0,           0,         367,       -9.60762533,       -9.69843483,      -9.159165933,      -9.096096291,      -9.159058611,      -14.73510125
          0,           0,         368,      -9.614078464,      -9.706249091,      -9.167025808,      -9.103903726,      -9.167000887,      -14.74405274
          0,           0,         369,      -9.620297466,      -9.714009299,      -9.174670522,      -9.111530544,      -9.174661678,      -14.75336969
          0,           0,         370,       -9.62655816,      -9.721764872,      -9.182343033,      -9.119135673,       -9.18236701,      -14.76235567
          0,           0,         371,      -9.632775504,      -9.729520137,      -9.189934401,       -9.12665364,      -9.189962035,      -14.77155386
          0,           0,         372,      -9.639166537,      -9.737276048,      -9.197723608,      -9.134361448,      -9.197867423,      -14.78055221
          0,           0,         373,      -9.645543842,      -9.745031697,      -9.205603417,      -9.142192813,       -9.20581215,      -14.78889384
          0,           0,         374,       -9.65170297,      -9.752734442,      -9.213276839,      -9.149846544,      -9.213493792,       -14.7975671
          0,           0,         375,      -9.657901663,      -9.760438317,      -9.220965379,      -9.157466098,      -9.221201099,      -14.80590519
          0,           0,         376,      -9.664068726,      -9.768140968,      -9.228584831,      -9.165009152,      -9.228818545,      -14.81451758
          0,           0,         377,      -9.670421273,      -9.775845425,      -9.236427627,      -9.172769181,      -9.236778372,      -14.82282939
          0,           0,         378,       -9.67672009,      -9.783543084,      -9.244327184,      -9.180624213,       -9.24472567,      -14.83056475
          0,           0,         379,      -9.682820705,      -9.791190411,      -9.252031696,      -9.188306976,      -9.252432271,      -14.83858154
          0,           0,         380,      -9.688955352,      -9.798844389,       -9.25973537,      -9.195939931,      -9.260139348,      -14.84628091
          0,           0,         381,       -9.69507386,      -9.806496562,      -9.267385962,      -9.203510405,      -9.267784183,      -14.85430112
          0,           0,         382,      -9.701382747,      -9.814150253,      -9.275280055,      -9.211320414,      -9.275795181,      -14.86193642
          0,           0,         383,      -9.707601846,       -9.82179074,       -9.28319963,      -9.219198703,      -9.283746311,      -14.86909277
          0,           0,         384,      -9.713645268,      -9.829384784,      -9.290937493,      -9.226912478,      -9.291481768,      -14.87646803
          0,           0,         385,      -9.719714878,      -9.836990515,      -9.298657359,      -9.234559747,       -9.29918881,      -14.88356058
          0,           0,         386,      -9.725786528,      -9.844594421,      -9.306343208,      -9.242161218,      -9.306866834,      -14.89100065
          0,           0,         387,      -9.732046593,      -9.852198501,      -9.314286734,      -9.250019203,      -9.314925318,      -14.89799257
          0,           0,         388,      -9.738185294,       -9.85978324,       -9.32222671,      -9.257920163,      -9.322881334,      -14.90461758
          0,           0,         389,      -9.744173041,      -9.867326381,      -9.330000404,      -9.265666937,      -9.330649669,      -14.91138913
          0,           0,         390,      -9.750177239,      -9.874885511,      -9.337738731,      -9.273330534,      -9.338357925,      -14.91792459
          0,           0,         391,      -9.756203693,      -9.882443075,      -9.345464611,      -9.280967394,      -9.346075587,      -14.92481371
          0,           0,         392,      -9.762410174,      -9.889998601,      -9.353456546,      -9.288872124,      -9.354178161,      -14.93121207
          0,           0,         393,      -9.768467232,      -9.897528738,       -9.36141623,      -9.296794233,      -9.362138518,      -14.93737015
          0,           0,         394,       -9.77440121,      -9.905022931,      -9.369228401,      -9.304575952,      -9.369944322,      -14.94359193
          0,           0,         395,      -9.780339764,      -9.912536674,       -9.37698788,      -9.312258257,      -9.377655143,      -14.94963354
          0,           0,         396,      -9.786323067,      -9.920049243,       -9.38475936,      -9.319935852,       -9.38542033,      -14.95601442
          0,           0,         397,      -9.792471068,      -9.927556916,      -9.392798866,       -9.32788635,      -9.393563024,       -14.9618802
          0,           0,         398,      -9.798443653,      -9.935032807,      -9.400774766,      -9.335825648,      -9.401523968,      -14.96764842
          0,           0,         399,       -9.80432665,      -9.942479377,      -9.408628223,      -9.343644034,      -9.409372938,      -14.97338314
          0,           0,         400,      -9.810199723,      -9.949948422,      -9.416412363,      -9.351348156,      -9.417088256,      -14.97900365
          0,           0,         401,      -9.816143532,      -9.957416953,      -9.424237838,      -9.359074814,      -9.424913028,      -14.98492368
          0,           0,         402,      -9.822226784,      -9.964877185,      -9.432323595,      -9.367069867,      -9.433089214,      -14.99032362
          0,           0,         403,      -9.828109731,      -9.972298261,      -9.440307691,      -9.375018312,      -9.441042182,       -14.9957864
          0,           0,         404,       -9.83394611,      -9.979698248,       -9.44820543,      -9.382874398,      -9.448941022,      -15.00110192
          0,           0,         405,      -9.839756419,      -9.987123238,      -9.456021741,      -9.390607042,      -9.456667768,      -15.00638289
          0,           0,         406,      -9.845668593,      -9.994549219,      -9.463918285,      -9.398400053,      -9.464575186,       -15.0118839
          0,           0,         407,      -9.851677268,       -10.0019634,      -9.472048252,      -9.406438461,      -9.472772375,      -15.01689528
          0,           0,         408,      -9.857465411,      -10.00933023,      -9.480029942,      -9.414385551,      -9.480707482,      -15.02212832
          0,           0,         409,      -9.863259366,      -10.01668652,        -9.4879723,      -9.422276253,      -9.488657004,      -15.02710117
          0,           0,         410,      -9.869017528,      -10.02406961,      -9.495838057,      -9.430052635,      -9.496418026,      -15.03213181
          0,           0,         411,      -9.874911875,      -10.03145624,      -9.503839358,       -9.43794654,      -9.504450116,      -15.03724686
          0,           0,         412,      -9.880833916,      -10.03882908,      -9.512016896,      -9.446033981,      -9.512655884,      -15.04197226
          0,           0,         413,      -9.886535447,      -10.04615096,      -9.520002868,       -9.45398471,      -9.520584277,      -15.04699772
          0,           0,         414,      -9.892280657,       -10.0534741,      -9.527978585,      -9.461894852,      -9.528556572,      -15.05170383
          0,           0,         415,      -9.897998349,      -10.06081935,      -9.535903969,      -9.469721706,      -9.536374952,      -15.05655578
          0,           0,         416,      -9.903875886,      -10.06816463,      -9.544028576,      -9.477736567,      -9.544554535,      -15.06134952
          0,           0,         417,       -9.90970895,      -10.07549535,      -9.552267541,      -9.485889577,      -9.552781824,      -15.06587701
          0,           0,         418,      -9.915340076,       -10.0827809,       -9.56028356,      -9.493867959,      -9.560729456,      -15.07069119
          0,           0,         419,      -9.921021061,       -10.0900777,      -9.568276169,      -9.501780714,      -9.568687367,      -15.07518293
          0,           0,         420,      -9.926685024,      -10.09738313,      -9.576231353,      -9.509626633,      -9.576531254,      -15.07986757
          0,           0,         421,      -9.932511939,      -10.10467132,      -9.584422213,      -9.517706059,      -9.584792924,        -15.084436
          0,           0,         422,      -9.938258342,      -10.11193593,       -9.59270657,      -9.525908124,      -9.593050414,       -15.0888164
          0,           0,         423,      -9.943815912,      -10.11915909,      -9.600753238,      -9.533918581,      -9.601022825,       -15.0934669
