Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
69,0.880951,0,2.54639,-0,6.07629e-08,0,0,0,0,0,0,0.773115,0.23926,0.0124979,0.809388,1.01856,-0.00106893,7.4915e-05,0.000130155,-4.34341e-06,0.000150238,1.13454,0,0,0,0,3.32772
70,0.890366,0,2.57387,-0,6.07675e-08,0,0,0,0,0,0,0.788795,0.23926,0.0107152,0.824352,1.02955,0.0209077,6.17633e-05,0.000132549,-2.90719e-06,0.000146261,1.13465,0,0,0,0,3.28223
71,0.898682,0,2.59813,-0,6.07714e-08,0,0,0,0,0,0,0.803354,0.23926,0.00898886,0.838274,1.03925,0.0403194,4.63992e-05,0.000134936,-1.0678e-06,0.000142695,1.13475,0,0,0,0,3.24132
72,0.905836,0,2.61899,-0,6.07745e-08,0,0,0,0,0,0,0.816856,0.23926,0.00732925,0.851207,1.0476,0.0570057,3.00817e-05,0.000137323,1.02807e-06,0.000140583,1.13483,0,0,0,0,3.21401
73,0.911455,0,2.62684,-0,6.06286e-08,0,0,0,0,0,0,0.269615,0.23926,-0.0315252,0.361844,1.05073,0.063284,0.00114078,-2.43562e-05,-7.29766e-05,0.00114337,1.13121,0,0,0,0,9.30111
74,0.922269,0,2.65862,-0,6.06393e-08,0,0,0,0,0,0,0.250939,0.23926,-0.030245,0.348038,1.06345,0.0887149,0.00114828,-1.96824e-05,-8.63845e-05,0.00115169,1.13148,0,0,0,0,9.33029
75,0.933635,0,2.69204,-0,6.06503e-08,0,0,0,0,0,0,0.233622,0.23926,-0.0288492,0.335644,1.07681,0.115445,0.00115782,-1.40091e-05,-0.000101633,0.00116236,1.13175,0,0,0,0,9.3655
76,0.945784,0,2.72776,-0,6.0662e-08,0,0,0,0,0,0,0.217725,0.23926,-0.0273529,0.32465,1.09111,0.144027,0.00116764,-6.58835e-06,-0.000118643,0.00117367,1.13204,0,0,0,0,9.40111
77,0.95868,0,2.76571,-0,6.06745e-08,0,0,0,0,0,0,0.203289,0.23926,-0.0257783,0.315018,1.10629,0.174386,0.00117649,3.08606e-06,-0.000137047,0.00118445,1.13235,0,0,0,0,9.42154
78,0.972368,0,2.80602,-0,6.06877e-08,0,0,0,0,0,0,0.190329,0.23926,-0.0241562,0.306682,1.12241,0.206628,0.00118308,1.50617e-05,-0.000156258,0.00119345,1.13268,0,0,0,0,9.43664
79,0.983547,0,2.83903,-0,6.06998e-08,0,0,0,0,0,0,0.178839,0.23926,-0.022523,0.29956,1.13561,0.233036,0.00119844,2.53395e-05,-0.000177917,0.00121184,1.13298,0,0,0,0,9.45692
80,0.986504,0,2.84817,-0,6.07096e-08,0,0,0,0,0,0,0.168783,0.23926,-0.020915,0.293548,1.13927,0.240353,0.00125286,2.44887e-05,-0.000221964,0.0012726,1.13322,0,0,0,0,9.58062
81,0.993964,0,2.87133,-0,6.07353e-08,0,0,0,0,0,0,0.160135,0.23926,-0.0191693,0.288541,1.14853,0.258876,0.00130158,2.23446e-05,-0.000323148,0.00134128,1.13386,0,0,0,0,9.69367
82,1.03372,0,2.98854,-0,6.07716e-08,0,0,0,0,0,0,0.152925,0.23926,-0.016937,0.284461,1.19542,0.352649,0.00130368,7.11736e-05,-0.000495464,0.00139647,1.13476,0,0,0,0,9.85846
83,1.10772,0,3.20597,-0,6.08213e-08,0,0,0,0,0,0,0.147197,0.23926,-0.0140893,0.281266,1.28239,0.526592,0.00117366,0.000219965,-0.000642156,0.00135581,1.13599,0,0,0,0,9.79139
84,1.18899,0,3.44552,-0,6.08791e-08,0,0,0,0,0,0,0.142917,0.23926,-0.0107924,0.278903,1.37821,0.718229,0.000862544,0.000428504,-0.00057796,0.00112323,1.13743,0,0,0,0,8.98532
85,1.24568,0,3.61263,-0,6.09149e-08,0,0,0,0,0,0,0.139949,0.23926,-0.00727798,0.27728,1.44505,0.851918,0.00053012,0.000615842,-0.000263567,0.000854257,1.13832,0,0,0,0,7.86433
86,1.25247,0,3.63264,-0,6.09191e-08,0,0,0,0,0,0,0.138175,0.23926,-0.00366595,0.276317,1.45305,0.867925,0.000325266,0.000714561,0.000262892,0.000827955,1.13842,0,0,0,0,7.6437
87,1.18698,0,3.43996,-0,6.08823e-08,0,0,0,0,0,0,0.137575,0.23926,0,0.275993,1.37598,0.713781,0.000368873,0.000641517,0.000853649,0.00112975,1.13751,0,0,0,0,9.33889
