"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         475,      -8.191133884,      -7.535359046,      -7.995254611,      -8.035733284,       -7.57032155,      -10.35066717
          0,           0,         476,       -8.19516496,      -7.539179665,      -8.000614084,      -8.042047896,      -7.574412095,      -10.35334893
          0,           0,         477,       -8.19918826,      -7.542993718,      -8.005968595,      -8.048355603,      -7.578494091,      -10.35603303
          0,           0,         478,      -8.203203119,      -7.546800927,      -8.011311317,      -8.054653827,       -7.58256682,      -10.35871971
          0,           0,         479,      -8.207210786,      -7.550601851,      -8.016651498,      -8.060943121,      -7.586631622,      -10.36140849
          0,           0,         480,      -8.211210202,      -7.554396564,      -8.021989931,      -8.067223635,       -7.59068743,       -10.3640998
          0,           0,         481,      -8.215201299,      -7.558185038,      -8.027326402,      -8.073496762,      -7.594734389,      -10.36679384
          0,           0,         482,      -8.219184331,      -7.561967465,      -8.032661139,      -8.079763866,      -7.598772656,      -10.36949054
          0,           0,         483,      -8.223159701,      -7.565743904,        -8.0379941,      -8.086026208,      -7.602802734,      -10.37218978
          0,           0,         484,      -8.227127925,      -7.569514416,      -8.043325449,      -8.092284643,      -7.606825195,      -10.37489147
          0,           0,         485,       -8.23108845,      -7.573279153,      -8.048655567,      -8.098539925,      -7.610839364,      -10.37759552
          0,           0,         486,      -8.235042363,      -7.577037879,      -8.053984015,      -8.104792835,       -7.61484681,      -10.38030191
          0,           0,         487,      -8.238988476,      -7.580791015,      -8.059311822,      -8.111043776,      -7.618845818,      -10.38301059
          0,           0,         488,      -8.242928247,      -7.584538112,       -8.06463797,      -8.117293763,      -7.622838667,      -10.38572157
          0,           0,         489,      -8.246860244,      -7.588279865,       -8.06996416,       -8.12354304,      -7.626822969,      -10.38843482
          0,           0,         490,      -8.250784802,      -7.592015936,      -8.075289464,      -8.129793057,      -7.630799642,      -10.39115032
          0,           0,         491,      -8.254701972,      -7.595746747,      -8.080615044,      -8.136044237,      -7.634768295,      -10.39386807
          0,           0,         492,      -8.258609719,      -7.599472569,      -8.085941406,      -8.142297246,      -7.638726643,      -10.39658792
          0,           0,         493,      -8.262515285,      -7.603192243,      -8.091266364,      -8.148552083,      -7.642684767,      -10.39930985
          0,           0,         494,      -8.266416684,      -7.606907109,      -8.096593608,      -8.154805854,       -7.64663936,      -10.40203365
          0,           0,         495,      -8.270324926,       -7.61061456,      -8.101917299,      -8.161059643,       -7.65060667,      -10.40475947
          0,           0,         496,      -8.274224148,      -7.614318837,      -8.107246041,      -8.167313825,       -7.65456085,      -10.40748738
          0,           0,         497,       -8.27810526,      -7.618019029,      -8.112575273,      -8.173576925,       -7.65849166,      -10.41021735
          0,           0,         498,      -8.281966176,      -7.621715591,      -8.117907074,      -8.179851314,      -7.662398675,       -10.4129492
          0,           0,         499,       -8.28580582,      -7.625407476,      -8.123241397,      -8.186128702,      -7.666286876,      -10.41568242
          0,           0,         500,      -8.289677476,       -7.62908923,      -8.128571194,      -8.192401157,      -7.670226646,      -10.41841737
          0,           0,         501,      -8.293543578,      -7.632769596,      -8.133899151,      -8.198663532,      -7.674150805,      -10.42115437
          0,           0,         502,      -8.297376555,      -7.636447719,      -8.139229874,       -8.20494189,      -7.678024446,      -10.42389341
          0,           0,         503,      -8.301180577,      -7.640124267,      -8.144568036,      -8.211242664,      -7.681859609,      -10.42663415
          0,           0,         504,      -8.304980748,      -7.643796363,      -8.149908954,      -8.217551421,      -7.685697263,      -10.42937603
          0,           0,         505,      -8.308818671,      -7.647458191,      -8.155247179,      -8.223854167,      -7.689598334,      -10.43211933
          0,           0,         506,      -8.312657467,      -7.651117969,      -8.160594256,      -8.230141089,      -7.693494427,       -10.4348644
          0,           0,         507,       -8.31646176,      -7.654775016,      -8.165938976,      -8.236436535,      -7.697337805,       -10.4376113
          0,           0,         508,      -8.320229814,       -7.65843068,      -8.171288355,      -8.242749743,      -7.701132438,      -10.44035973
          0,           0,         509,      -8.323990397,      -7.662081624,        -8.1766376,      -8.249066714,      -7.704925873,      -10.44310907
          0,           0,         510,      -8.327789214,      -7.665722169,      -8.181983037,      -8.255371315,      -7.708785626,      -10.44585956
          0,           0,         511,      -8.331595353,       -7.66936042,      -8.187336082,      -8.261650039,      -7.712649829,      -10.44861158
          0,           0,         512,      -8.335369573,      -7.672996419,      -8.192684159,      -8.267929079,      -7.716462284,      -10.45136519
          0,           0,         513,      -8.339104808,      -7.676631706,      -8.198035415,      -8.274221996,      -7.720220158,      -10.45412012
          0,           0,         514,      -8.342833059,       -7.68026269,      -8.203384989,       -8.28051707,      -7.723977667,      -10.45687578
          0,           0,         515,      -8.346603323,      -7.683883874,      -8.208730955,      -8.286797913,      -7.727808237,       -10.4596324
          0,           0,         516,      -8.350383443,      -7.687503475,      -8.214084401,      -8.293048612,      -7.731645343,      -10.46239039
          0,           0,         517,      -8.354130145,      -7.691121468,      -8.219431489,      -8.299297158,      -7.735426342,      -10.46514981
          0,           0,         518,      -8.357837796,      -7.694739115,      -8.224780457,       -8.30555942,      -7.739152315,      -10.46791034
          0,           0,         519,      -8.361541107,      -7.698352654,      -8.230127237,      -8.311822825,      -7.742882479,      -10.47067135
          0,           0,         520,      -8.365290181,      -7.701956593,      -8.235471672,       -8.31807083,      -7.746692696,      -10.47343313
          0,           0,         521,      -8.369045613,      -7.705559901,      -8.240823449,      -8.324286559,      -7.750501792,      -10.47619612
          0,           0,         522,      -8.372762146,      -7.709162029,      -8.246167934,      -8.330500465,      -7.754246132,      -10.47896035
          0,           0,         523,      -8.376442078,      -7.712763156,      -8.251512231,      -8.336728707,      -7.757940705,      -10.48172546
          0,           0,         524,      -8.380122748,      -7.716359632,      -8.256853854,      -8.342954766,      -7.761648075,      -10.48449084
          0,           0,         525,      -8.383852827,      -7.719946111,       -8.26219392,      -8.349162175,      -7.765442119,      -10.48725691
          0,           0,         526,      -8.387579768,      -7.723532753,      -8.267538966,      -8.355334546,      -7.769217304,      -10.49002407
          0,           0,         527,      -8.391260155,       -7.72711787,      -8.272874459,      -8.361504811,      -7.772917576,      -10.49279224
          0,           0,         528,      -8.394909808,      -7.730700318,      -8.278205679,      -8.367687296,      -7.776579906,      -10.49556099
          0,           0,         529,      -8.398566839,      -7.734276993,      -8.283533344,      -8.373858931,      -7.780266696,       -10.4983298
          0,           0,         530,      -8.402274852,      -7.737843309,      -8.288858837,      -8.380004434,      -7.784041976,      -10.50109922
          0,           0,         531,      -8.405964592,      -7.741410687,        -8.2941847,      -8.386110885,      -7.787770975,      -10.50386958
          0,           0,         532,      -8.409599317,      -7.744975798,      -8.299498143,      -8.392214955,      -7.791416814,      -10.50664062
          0,           0,         533,      -8.413215745,      -7.748536362,      -8.304802659,      -8.398326779,      -7.795045881,      -10.50941189
          0,           0,         534,      -8.416851293,      -7.752090327,      -8.310104552,      -8.404416073,      -7.798717221,      -10.51218302
          0,           0,         535,      -8.420535596,      -7.755634786,      -8.315402191,      -8.410471481,      -7.802469007,      -10.51495467
          0,           0,         536,      -8.424184361,      -7.759181559,      -8.320695574,      -8.416487791,      -7.806144097,      -10.51772703
          0,           0,         537,      -8.427782521,      -7.762725479,      -8.325974188,      -8.422503375,       -7.80974526,      -10.52049969
          0,           0,         538,      -8.431376554,       -7.76626352,      -8.331240741,      -8.428522648,      -7.813355202,      -10.52327219
          0,           0,         539,      -8.435000271,       -7.76979514,       -8.33650908,      -8.434508306,      -7.817023465,      -10.52604442
          0,           0,         540,      -8.438659408,      -7.773319814,      -8.341769049,      -8.440455473,      -7.820743963,      -10.52881705
          0,           0,         541,      -8.442265993,      -7.776847896,      -8.347022379,      -8.446371048,       -7.82436191,       -10.5315901
          0,           0,         542,      -8.445830019,      -7.780372812,       -8.35226044,      -8.452290343,      -7.827923274,        -10.534363
          0,           0,         543,      -8.449408831,      -7.783891076,      -8.357487453,       -8.45821036,      -7.831525304,      -10.53713537
          0,           0,         544,      -8.453026128,      -7.787404479,      -8.362723186,      -8.464089046,      -7.835194895,      -10.53990744
          0,           0,         545,      -8.456655349,      -7.790914673,      -8.367945412,      -8.469931535,      -7.838870249,      -10.54267974
          0,           0,         546,      -8.460224997,      -7.794428619,       -8.37316139,      -8.475759318,       -7.84243747,       -10.5454521
          0,           0,         547,       -8.46376816,      -7.797939628,      -8.378364001,      -8.481596874,      -7.845976395,      -10.54822385
          0,           0,         548,      -8.467347651,      -7.801443765,      -8.383562235,      -8.487433753,       -7.84959154,      -10.55099486
          0,           0,         549,      -8.470963957,      -7.804946303,      -8.388773315,       -8.49322625,      -7.853261012,      -10.55376558
          0,           0,         550,      -8.474562552,      -7.808449273,      -8.393967817,      -8.498993882,      -7.856883629,      -10.55653631
          0,           0,         551,      -8.478108606,      -7.811955106,      -8.399157128,      -8.504768999,      -7.860418846,      -10.55930671
          0,           0,         552,      -8.481648308,      -7.815458427,      -8.404338037,      -8.510557293,      -7.863958936,      -10.56207607
          0,           0,         553,      -8.485242964,      -7.818955165,      -8.409525517,      -8.516343282,      -7.867604477,      -10.56484462
          0,           0,         554,      -8.488854647,      -7.822454545,      -8.414722457,      -8.522086341,      -7.871257823,       -10.5676128
          0,           0,         555,      -8.492424481,      -7.825956059,      -8.419904718,      -8.527823665,      -7.874829008,      -10.57038059
          0,           0,         556,      -8.495961448,      -7.829458589,      -8.425082557,      -8.533587775,      -7.878354241,      -10.57314758
          0,           0,         557,       -8.49951345,      -7.832958791,      -8.430262147,       -8.53936174,      -7.881919146,      -10.57591326
          0,           0,         558,      -8.503126884,      -7.836453818,      -8.435456398,      -8.545129325,      -7.885593157,      -10.57867822
          0,           0,         559,      -8.506723235,      -7.839955064,      -8.440653107,      -8.550862395,      -7.889208596,      -10.58144279
          0,           0,         560,      -8.510270149,      -7.843458044,       -8.44583928,      -8.556611966,      -7.892740537,      -10.58420666
          0,           0,         561,       -8.51381036,      -7.846960001,       -8.45102242,      -8.562398885,      -7.896276304,      -10.58696935
          0,           0,         562,      -8.517385848,      -7.850459832,      -8.456222598,      -8.568185653,      -7.899883912,      -10.58973073
          0,           0,         563,      -8.521006619,      -7.853957588,      -8.461431832,      -8.573959383,      -7.903559079,      -10.59249149
          0,           0,         564,      -8.524578734,      -7.857462676,      -8.466640026,      -8.579716801,      -7.907125389,      -10.59525166
          0,           0,         565,      -8.528112458,      -7.860967897,       -8.47184023,       -8.58550705,      -7.910638107,       -10.5980107
          0,           0,         566,      -8.531667411,      -7.864470013,      -8.477042975,      -8.591333038,      -7.914205789,      -10.60076826
          0,           0,         567,      -8.535267695,      -7.867971174,      -8.482275149,      -8.597142875,      -7.917853906,      -10.60352465
          0,           0,         568,      -8.538873816,      -7.871473621,      -8.487500717,      -8.602935744,      -7.921489877,      -10.60628034
          0,           0,         569,      -8.542421432,      -7.874981394,      -8.492725157,      -8.608738086,      -7.925015351,       -10.6090351
          0,           0,         570,      -8.545953025,      -7.878487696,      -8.497944076,      -8.614576689,      -7.928531249,      -10.61178824
          0,           0,         571,      -8.549531746,      -7.881989122,      -8.503178552,      -8.620439049,      -7.932148291,      -10.61453983
          0,           0,         572,      -8.553140051,      -7.885492634,      -8.508435599,      -8.626266861,      -7.935799992,      -10.61729035
          0,           0,         573,      -8.556713356,        -7.8889986,       -8.51367716,      -8.632085808,      -7.939372012,      -10.62003987
          0,           0,         574,      -8.560245191,      -7.892506214,      -8.518915337,      -8.637936149,      -7.942879827,      -10.62278798
          0,           0,         575,      -8.563786324,      -7.896011322,      -8.524155814,      -8.643810321,       -7.94642285,      -10.62553411
          0,           0,         576,      -8.567387538,      -7.899511548,      -8.529421515,      -8.649688423,       -7.95008212,      -10.62827875
          0,           0,         577,      -8.570977284,      -7.903017084,      -8.534688684,      -8.655522233,      -7.953688775,      -10.63102224
          0,           0,         578,      -8.574516493,      -7.906523582,      -8.539940372,      -8.661365921,      -7.957205032,      -10.63376428
          0,           0,         579,      -8.578045069,      -7.910028428,      -8.545186533,      -8.667249009,      -7.960720807,      -10.63650436
          0,           0,         580,      -8.581607052,      -7.913530468,      -8.550452529,      -8.673132889,      -7.964311941,      -10.63924236
          0,           0,         581,      -8.585212254,       -7.91703035,      -8.555729317,      -8.678997229,      -7.967969356,      -10.64197889
          0,           0,         582,      -8.588767363,       -7.92053611,      -8.560996144,      -8.684829979,      -7.971510099,      -10.64471395
          0,           0,         583,      -8.592285331,      -7.924040526,      -8.566247966,      -8.690689213,      -7.974999512,      -10.64744698
          0,           0,         584,      -8.595825307,      -7.927541031,       -8.57150097,      -8.696581404,      -7.978550629,      -10.65017769
          0,           0,         585,      -8.599409176,      -7.931040368,        -8.5767863,      -8.702446479,      -7.982182435,      -10.65290639
          0,           0,         586,      -8.602990565,      -7.934540807,      -8.582054635,      -8.708279179,      -7.985783655,      -10.65563343
          0,           0,         587,      -8.606515017,      -7.938044645,      -8.587312214,      -8.714112153,      -7.989276355,      -10.65835852
          0,           0,         588,      -8.610029658,       -7.94154585,      -8.592558239,       -8.71997435,      -7.992772307,      -10.66108101
          0,           0,         589,      -8.613594501,      -7.945042163,      -8.597825222,      -8.725853458,      -7.996380146,      -10.66380102
          0,           0,         590,      -8.617179469,      -7.948541237,      -8.603105542,      -8.731679402,      -7.999999779,      -10.66651902
          0,           0,         591,      -8.620722395,      -7.952041932,       -8.60835989,      -8.737487456,       -8.00352632,      -10.66923492
          0,           0,         592,       -8.62423395,      -7.955542643,      -8.613602546,      -8.743325354,      -8.007008822,      -10.67194827
          0,           0,         593,      -8.627763915,      -7.959040611,       -8.61884972,        -8.7491784,      -8.010545327,      -10.67465866
          0,           0,         594,      -8.631350495,      -7.962535272,      -8.624123609,      -8.755024377,      -8.014189201,       -10.6773666
          0,           0,         595,      -8.634910032,      -7.966035497,      -8.629384058,      -8.760814163,      -8.017746609,      -10.68007231
          0,           0,         596,      -8.638423963,      -7.969535477,      -8.634622285,      -8.766616357,       -8.02122571,      -10.68277538
