"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,    "rms[A_E]"    
          0,           0,         337,      -10.43720601,      -10.11677665,      -10.74026485,      -10.90821465
          0,           0,         338,      -10.46298295,      -10.14722074,      -10.77436069,      -10.94169608
          0,           0,         339,      -10.48853806,      -10.17845933,      -10.80865118,      -10.97660209
          0,           0,         340,      -10.51360077,      -10.21015349,      -10.84323989,      -11.01248708
          0,           0,         341,      -10.53781435,      -10.24170023,      -10.87775406,      -11.04796868
          0,           0,         342,      -10.56085086,      -10.27245745,      -10.91064519,      -11.08189428
          0,           0,         343,      -10.58239979,       -10.3017618,      -10.94051734,      -11.11335248
          0,           0,         344,      -10.60224493,      -10.32891583,       -10.9667111,      -11.14129053
          0,           0,         345,      -10.62032222,      -10.35327682,      -10.98890456,      -11.16470433
          0,           0,         346,      -10.63670132,       -10.3743678,      -11.00681597,      -11.18300992
          0,           0,         347,      -10.65153652,      -10.39194932,       -11.0203361,      -11.19618799
          0,           0,         348,      -10.66503471,      -10.40605464,      -11.02976351,      -11.20472918
          0,           0,         349,      -10.67744562,      -10.41699078,       -11.0358219,      -11.20950378
          0,           0,         350,      -10.68905598,      -10.42529345,       -11.0394687,      -11.21159433
          0,           0,         351,      -10.70017422,      -10.43164069,      -11.04167889,      -11.21211525
          0,           0,         352,      -10.71110805,       -10.4367544,      -11.04331691,      -11.21206976
          0,           0,         353,      -10.72214391,      -10.44132032,      -11.04509503,       -11.2122779
          0,           0,         354,      -10.73353385,      -10.44593999,      -11.04757709,      -11.21336711
          0,           0,         355,      -10.74549011,      -10.45111137,       -11.0511983,      -11.21579717
          0,           0,         356,      -10.75818522,      -10.45722909,       -11.0562886,      -11.21989628
          0,           0,         357,      -10.77175532,      -10.46459506,      -11.06309521,       -11.2258974
          0,           0,         358,      -10.78630538,      -10.47343395,      -11.07180412,      -11.23397224
          0,           0,         359,      -10.80191641,       -10.4839102,      -11.08256272,      -11.24426659
          0,           0,         360,      -10.81865608,      -10.49614643,      -11.09551069,       -11.2569508
          0,           0,         361,      -10.83659546,      -10.51024477,      -11.11084415,      -11.27233224
          0,           0,         362,      -10.85582472,      -10.52630765,      -11.12901919,      -11.29120915
          0,           0,         363,      -10.87622442,      -10.54430277,      -11.15151886,      -11.31599517
          0,           0,         364,      -10.89455395,       -10.5621894,      -11.17831492,      -11.34553456
          0,           0,         365,      -10.90970014,      -10.57932748,      -11.19194031,      -11.35747011
          0,           0,         366,      -10.92792122,       -10.5996324,      -11.20591117,       -11.3734565
          0,           0,         367,      -10.94842972,      -10.62169393,       -11.2298402,      -11.39624401
          0,           0,         368,       -10.9726655,      -10.64728527,       -11.2572951,      -11.42470373
          0,           0,         369,       -10.9993947,      -10.67558134,      -11.28691404,      -11.45715954
          0,           0,         370,      -11.02633128,      -10.70509257,      -11.31986756,      -11.48964557
          0,           0,         371,      -11.05252507,      -10.73521696,      -11.35457611,       -11.5223578
          0,           0,         372,      -11.07803457,      -10.76583525,      -11.38942952,      -11.55634803
          0,           0,         373,      -11.10273058,      -10.79669175,      -11.42439254,      -11.59132555
          0,           0,         374,      -11.12634826,      -10.82726626,      -11.45935933,      -11.62600588
          0,           0,         375,      -11.14864023,      -10.85698472,      -11.49301851,      -11.65925106
          0,           0,         376,      -11.16935443,      -10.88527125,      -11.52389154,       -11.6902596
          0,           0,         377,      -11.18831693,      -10.91152712,       -11.5511571,      -11.71813461
          0,           0,         378,      -11.20550534,      -10.93520078,      -11.57441657,       -11.7419515
          0,           0,         379,      -11.22103608,      -10.95588813,      -11.59337273,      -11.76111623
          0,           0,         380,      -11.23511229,      -10.97339246,      -11.60788423,      -11.77553188
          0,           0,         381,       -11.2479837,      -10.98774705,      -11.61817815,      -11.78555718
          0,           0,         382,         -11.25993,      -10.99921408,      -11.62490348,      -11.79189797
          0,           0,         383,      -11.27125223,      -11.00825278,      -11.62897587,       -11.7954799
          0,           0,         384,      -11.28225857,      -11.01545424,      -11.63136729,      -11.79730326
          0,           0,         385,      -11.29324458,        -11.021461,      -11.63296583,      -11.79831184
          0,           0,         386,      -11.30447546,      -11.02689667,      -11.63452013,      -11.79931171
          0,           0,         387,       -11.3161758,      -11.03231969,      -11.63663388,      -11.80094559
          0,           0,         388,      -11.32852654,      -11.03820114,      -11.63977945,      -11.80370242
          0,           0,         389,      -11.34166739,      -11.04492047,      -11.64431864,      -11.80794256
          0,           0,         390,      -11.35570136,      -11.05277147,      -11.65052293,      -11.81392562
          0,           0,         391,      -11.37070079,      -11.06197381,      -11.65859329,       -11.8218385
          0,           0,         392,       -11.3867139,      -11.07268681,      -11.66867867,      -11.83182224
          0,           0,         393,      -11.40377331,       -11.0850246,      -11.68089734,      -11.84400438
          0,           0,         394,      -11.42190879,       -11.0990737,      -11.69536913,      -11.85855405
          0,           0,         395,      -11.44117018,      -11.11491702,      -11.71229598,      -11.87582945
          0,           0,         396,      -11.46165079,      -11.13265888,      -11.73226414,      -11.89690628
          0,           0,         397,      -11.48301375,       -11.1521248,      -11.75747323,      -11.92515372
          0,           0,         398,      -11.50054478,      -11.17025687,      -11.78389967,      -11.95238334
          0,           0,         399,      -11.51734874,      -11.18930982,      -11.79654223,      -11.96391641
          0,           0,         400,      -11.53635026,      -11.21055892,      -11.81495033,      -11.98385326
          0,           0,         401,      -11.55759593,      -11.23371103,      -11.84110498,       -12.0085309
          0,           0,         402,      -11.58167002,      -11.25994176,      -11.86972034,      -12.03876849
          0,           0,         403,      -11.60731702,      -11.28815215,      -11.90039307,      -12.07144873
          0,           0,         404,      -11.63247936,      -11.31710438,      -11.93364706,      -12.10370307
          0,           0,         405,      -11.65670549,      -11.34635853,      -11.96794955,      -12.13616742
          0,           0,         406,      -11.68008823,      -11.37579333,      -12.00195271,       -12.1695417
          0,           0,         407,      -11.70241279,      -11.40502381,      -12.03574145,      -12.20312697
          0,           0,         408,      -11.72344523,      -11.43346295,      -12.06877932,      -12.23549828
          0,           0,         409,      -11.74299866,       -11.4605407,      -12.09947333,       -12.2656129
          0,           0,         410,      -11.76091628,      -11.48570958,      -12.12652159,      -12.29270655
          0,           0,         411,      -11.77714762,      -11.50844865,      -12.14938723,      -12.31596008
          0,           0,         412,      -11.79178834,      -11.52835648,       -12.1679063,      -12.33472671
          0,           0,         413,      -11.80504578,       -11.5452337,      -12.18203214,      -12.34882721
          0,           0,         414,      -11.81718125,       -11.5591052,      -12.19194217,       -12.3585757
          0,           0,         415,      -11.82847275,      -11.57020468,      -12.19819065,      -12.36464368
          0,           0,         416,      -11.83920247,       -11.5789421,      -12.20165661,       -12.3679128
          0,           0,         417,      -11.84965221,      -11.58585295,      -12.20334045,      -12.36934547
          0,           0,         418,      -11.86009365,       -11.5915323,      -12.20417577,      -12.36986744
          0,           0,         419,      -11.87077566,      -11.59657091,      -12.20494325,      -12.37028488
          0,           0,         420,      -11.88191319,      -11.60150815,      -12.20625861,       -12.3712474
          0,           0,         421,      -11.89368276,      -11.60680725,      -12.20859461,      -12.37325181
          0,           0,         422,      -11.90622244,      -11.61284773,      -12.21230769,       -12.3766648
          0,           0,         423,      -11.91963555,      -11.61992915,      -12.21766251,      -12.38175102
          0,           0,         424,      -11.93399554,      -11.62828036,       -12.2248531,       -12.3887009
          0,           0,         425,      -11.94935211,      -11.63807146,       -12.2340217,      -12.39765614
          0,           0,         426,      -11.96573824,      -11.64942694,      -12.24527799,      -12.40873798
          0,           0,         427,       -11.9831804,      -11.66244045,      -12.25872379,      -12.42208799
          0,           0,         428,      -12.00171686,      -11.67719475,      -12.27450615,      -12.43796655
          0,           0,         429,      -12.02142625,      -11.69378872,      -12.29298893,      -12.45706943
          0,           0,         430,       -12.0423215,      -11.71227626,      -12.31550305,      -12.48169434
          0,           0,         431,       -12.0618059,      -11.73101051,      -12.34384268,      -12.51294712
          0,           0,         432,      -12.07735975,       -11.7484334,       -12.3602362,      -12.52694876
          0,           0,         433,      -12.09566652,      -11.76887797,      -12.37441558,      -12.54285405
          0,           0,         434,      -12.11535082,      -11.79051205,      -12.39823487,      -12.56542617
          0,           0,         435,      -12.13802083,      -11.81513183,      -12.42597066,      -12.59306903
          0,           0,         436,      -12.16300639,      -11.84235317,      -12.45531976,      -12.62507061
          0,           0,         437,      -12.18827957,      -11.87076085,      -12.48741384,      -12.65723047
          0,           0,         438,       -12.2128034,      -11.89968049,      -12.52125738,      -12.68925178
          0,           0,         439,      -12.23662767,       -11.9289637,      -12.55524529,      -12.72216719
          0,           0,         440,      -12.25966457,      -11.95838138,      -12.58909126,      -12.75585478
          0,           0,         441,       -12.2816652,      -11.98743327,      -12.62270769,      -12.78909339
          0,           0,         442,      -12.30242278,      -12.01556127,      -12.65483231,      -12.82069048
          0,           0,         443,      -12.32174601,      -12.04223059,      -12.68393249,      -12.84985107
          0,           0,         444,      -12.33950914,      -12.06690374,      -12.70920112,      -12.87577452
          0,           0,         445,      -12.35571783,       -12.0890956,      -12.73036767,      -12.89765674
          0,           0,         446,      -12.37050435,       -12.1084691,      -12.74730255,      -12.91502647
          0,           0,         447,      -12.38407482,       -12.1248857,      -12.76000347,      -12.92789912
          0,           0,         448,      -12.39666633,      -12.13841488,      -12.76878953,      -12.93671089
          0,           0,         449,      -12.40852991,      -12.14932399,         -12.77436,      -12.94219337
          0,           0,         450,      -12.41992707,      -12.15804765,      -12.77764273,       -12.9452491
          0,           0,         451,       -12.4311238,       -12.1651329,      -12.77958977,       -12.9468259
          0,           0,         452,      -12.44237626,       -12.1711706,      -12.78104261,      -12.94780445
          0,           0,         453,      -12.45391752,       -12.1767353,      -12.78269105,      -12.94893117
          0,           0,         454,        -12.465947,      -12.18234416,      -12.78507892,      -12.95079742
          0,           0,         455,      -12.47862855,       -12.1884378,      -12.78862583,      -12.95385247
          0,           0,         456,      -12.49209052,      -12.19537551,      -12.79365044,      -12.95842805
          0,           0,         457,      -12.50642945,      -12.20343984,      -12.80039105,      -12.96476527
          0,           0,         458,      -12.52171638,       -12.2128472,      -12.80902607,      -12.97304338
          0,           0,         459,      -12.53800134,       -12.2237592,      -12.81969279,      -12.98340631
          0,           0,         460,      -12.55532176,      -12.23629659,      -12.83250718,      -12.99599698
          0,           0,         461,      -12.57371842,      -12.25055792,       -12.8476084,      -13.01103139
          0,           0,         462,      -12.59325702,      -12.26664263,      -12.86526992,       -13.0290033
          0,           0,         463,      -12.61401603,      -12.28465263,      -12.88636035,      -13.05144816
          0,           0,         464,      -12.63490145,       -12.3039309,      -12.91348291,      -13.08185085
          0,           0,         465,      -12.65096976,      -12.32127993,      -12.93513294,      -13.10244732
          0,           0,         466,      -12.66867685,      -12.34114196,      -12.94733783,      -13.11510624
          0,           0,         467,      -12.68802986,      -12.36253152,      -12.96872579,      -13.13657783
          0,           0,         468,      -12.71037989,      -12.38662876,       -12.9958765,       -13.1627636
          0,           0,         469,      -12.73545653,      -12.41375044,      -13.02490583,      -13.19431484
          0,           0,         470,      -12.76151313,      -12.44248582,      -13.05663147,       -13.2270154
          0,           0,         471,      -12.78688673,      -12.47187504,      -13.09068418,      -13.25941076
          0,           0,         472,      -12.81142673,      -12.50163665,      -13.12532681,      -13.29248283
          0,           0,         473,      -12.83516209,      -12.53161301,      -13.15968839,      -13.32652367
          0,           0,         474,      -12.85784849,      -12.56134972,      -13.19387944,      -13.36052232
          0,           0,         475,      -12.87926336,      -12.59025345,      -13.22701328,      -13.39311155
          0,           0,         476,      -12.89920453,      -12.61775146,      -13.25746388,      -13.42336602
          0,           0,         477,      -12.91750859,      -12.64326973,      -13.28415139,      -13.45048119
          0,           0,         478,      -12.93413466,      -12.66626571,      -13.30666596,      -13.47359358
          0,           0,         479,      -12.94918314,      -12.68633178,      -13.32483752,      -13.49209191
          0,           0,         480,      -12.96285339,      -12.70327181,      -13.33862065,      -13.50587114
          0,           0,         481,      -12.97539235,      -12.71712053,      -13.34824747,       -13.5153059
          0,           0,         482,      -12.98707015,      -12.72813434,      -13.35435123,      -13.52111443
          0,           0,         483,      -12.99816941,      -12.73675829,      -13.35785434,      -13.52422235
          0,           0,         484,      -13.00897731,      -12.74356653,      -13.35974562,      -13.52561615
