"Time_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoE]"  ,   "relrms[nu]"   , "tavg[RefForce]" ,    "tavg[CD]"    ,    "tavg[CL]"    ,    "tavg[CSF]"   ,    "tavg[CMx]"   ,    "tavg[CMy]"   ,    "tavg[CMz]"   ,    "tavg[CFx]"   ,    "tavg[CFy]"   ,    "tavg[CFz]"   ,   "tavg[CEff]"   ,  "tavg[Buffet]"  ,"Cauchy[tavg[CD]]","Cauchy[tavg[CL]]"
        310,          49,      -6.851272029,      -4.844746787,      -4.409801456,      -1.388611266,     -0.8033551765,      0.9329898399,     -0.5598427172,      -2.432813822,                 0,                 0,                 0,     0.05072766341,      0.1759056714,      -2.490193598,                 0,       4.345530892,       1.142338579,      -2.469644665,       -2.85441408,      -2.744769967,      -2.457986085,     -0.4735267717,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        311,          49,      -6.774833052,      -4.729547265,      -4.187733728,      -1.302560609,     -0.7847791949,      0.9329898399,     -0.5715106301,      -2.611160574,                 0,                 0,                 0,   -0.008067214429,      0.2168911346,      -2.664158812,                 0,       4.568874901,       1.367841557,      -2.401716105,      -2.743574176,      -2.514263869,      -2.379350508,     -0.4618902223,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        312,          49,      -6.767401167,      -4.697091975,      -4.219977266,      -1.301848607,      -0.787041284,      0.9329898399,     -0.5464116403,      -2.726979344,                 0,                 0,                 0,     -0.1518845192,      0.2747555492,      -2.767578619,                 0,       4.990705071,       1.327190091,      -2.396846769,      -2.710771362,      -2.536017253,      -2.380927726,     -0.4589601733,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        313,          49,      -6.644228951,      -4.744011514,      -4.215312469,        -1.1789544,     -0.8125830424,      0.9329898399,      -0.527770744,       -3.04766754,                 0,                 0,                 0,     -0.2965394488,      0.3863420816,      -3.068804195,                 0,        5.77460493,       1.218191117,      -2.271401374,      -2.752504841,      -2.517188903,      -2.256522887,     -0.4645715877,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        314,          49,      -6.780054079,      -4.714184913,      -4.228341087,      -1.324120997,     -0.8616165192,      0.9329898399,     -0.4596427247,      -2.766212465,                 0,                 0,                 0,     -0.4006288572,      0.3692037302,      -2.779728663,                 0,        6.01817959,       1.110728882,      -2.399136414,      -2.711356168,      -2.509185671,      -2.395180663,     -0.4807464474,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        315,          49,      -6.669342804,      -4.623942281,      -4.099656527,      -1.228021604,     -0.9321825548,      0.9329898399,     -0.2921078771,      -2.021565071,                 0,                 0,                 0,     -0.3156280686,       0.311704274,       -2.01863637,                 0,       6.920611287,       1.140204212,      -2.274277432,       -2.60467484,      -2.353277627,      -2.286497496,      -0.509812753,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        316,          49,        -6.9082851,      -4.926249634,      -4.396935581,      -1.461714011,      -1.019300538,      0.9329898399,      -0.113286195,       -1.26911414,                 0,                 0,                 0,     -0.2242506616,      0.2627169376,      -1.246781566,                 0,       11.20272545,      0.9024146469,      -2.495172312,      -2.889459582,      -2.622760359,      -2.502825029,     -0.5467981961,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        317,           9,      -7.833651858,      -5.148624748,      -5.201471515,      -2.366774964,      -1.085541018,      0.9329898399,     0.06191212179,     -0.3696588441,                 0,                 0,                 0,     -0.1369651991,      0.1672846429,     -0.3354051581,                 0,      -5.970702238,       0.695146823,      -3.400431097,      -3.098417924,      -3.403879566,      -3.387754427,     -0.5576523006,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        318,           8,      -7.756051551,      -5.008055113,      -5.084640988,      -2.275395329,      -1.063732372,      0.9329898399,      0.1917349926,       0.314299966,                 0,                 0,                 0,     -0.1128763358,     0.09146466846,       0.356624439,                 0,       1.639241548,      0.6476844521,      -3.303714764,      -2.952545256,      -3.268900281,      -3.277422409,     -0.4997587211,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        319,           8,      -7.744193974,      -5.022069824,      -5.087583416,      -2.259515671,     -0.9956356989,      0.9329898399,      0.2927038047,       1.042599529,                 0,                 0,                 0,    -0.05036343331,      -0.024912561,       1.082621198,                 0,       3.561960972,      0.4033050925,      -3.277468232,      -2.971917953,      -3.259044225,      -3.247788029,     -0.4513739966,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        320,           9,      -7.886087393,      -5.142638735,      -5.259899651,      -2.406838546,      -0.915210841,      0.9329898399,      0.3852504115,       2.190673299,                 0,                 0,                 0,       0.173163989,     -0.2720740863,       2.207587614,                 0,       5.686361997,      0.1779096781,      -3.407553519,      -3.109733289,       -3.42751227,      -3.384072333,     -0.4401778175,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        321,          10,      -7.682123235,      -5.124281161,      -5.231955509,      -2.205116562,     -0.8451732244,      0.9329898399,      0.4212346154,        3.66881605,                 0,                 0,                 0,      0.4205999461,     -0.6698293368,        3.63166332,                 0,       8.709673697,      0.2611291648,      -3.188195422,      -3.118526272,      -3.409793439,      -3.168128628,     -0.4375599726,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        322,          49,      -6.857556241,      -4.896718003,      -4.341104333,      -1.366475317,     -0.6539996377,      0.9329898399,      0.4282668921,       4.958952886,                 0,                 0,                 0,       0.518689242,      -1.040303843,       4.867483351,                 0,       11.57911802,       1.102253011,      -2.345583801,      -2.923265064,      -2.543222621,      -2.313815717,     -0.3052578406,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        323,          49,       -6.62063078,      -4.532458368,       -4.00868114,      -1.138879487,     -0.3752494533,      0.9329898399,      0.6213596954,       6.349825345,                 0,                 0,                 0,       0.776631631,      -1.262300029,       6.254036171,                 0,        10.2192424,        1.22745595,      -2.096605738,      -2.593212876,      -2.244701856,       -2.07727943,    -0.09486247844,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        324,          49,       -6.74335393,      -4.738441535,      -4.172245696,      -1.252453122,     -0.1398779934,      0.9329898399,      0.8703620208,       7.245344535,                 0,                 0,                 0,       1.093398617,      -1.286002393,       7.183226665,                 0,        8.32451826,       1.156665504,      -2.219123804,      -2.835345167,      -2.446785968,      -2.192917264,  -4.832699136e-05,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        325,          49,      -6.619535721,      -4.649665993,      -4.160431023,      -1.159325915,    -0.00918558156,      0.9329898399,       1.073835919,       7.436438682,                 0,                 0,                 0,       1.260648741,      -1.147289858,       7.425460917,                 0,       6.925116349,       1.144653653,      -2.102096885,      -2.780255839,      -2.472602033,      -2.107079978,    -0.03813638988,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        326,          49,      -6.742937832,      -4.716121227,      -4.130397833,      -1.243180273,     0.06578693822,      0.9329898399,       1.126981984,       6.948579057,                 0,                 0,                 0,       1.312564084,     -0.9538296728,       6.974456843,                 0,       6.165652295,       1.077607749,      -2.230527094,      -2.869966525,       -2.47349258,      -2.192293815,    -0.04052768827,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        327,          49,      -6.743449735,      -4.721384831,      -4.174321005,      -1.266233832,     0.02791810884,      0.9329898399,       1.038532804,       5.809631156,                 0,                 0,                 0,       1.149269068,     -0.7054179056,       5.859415511,                 0,       5.594075734,      0.9695957215,      -2.230906465,      -2.884357553,      -2.534008344,       -2.20915074,    -0.06770860394,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        328,          49,      -6.994743914,        -4.8854835,      -4.267989952,      -1.526490937,    -0.09634396764,      0.9329898399,      0.8199579421,       4.040227119,                 0,                 0,                 0,      0.8180342326,     -0.3971184106,       4.103420911,                 0,       4.927358968,      0.8911161512,       -2.48291535,      -3.047318654,      -2.629523599,      -2.467521383,     -0.1507653823,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        329,          18,      -7.569700403,      -5.492736955,      -5.147840676,      -2.124581987,     -0.2927951616,      0.9329898399,      0.5350627701,       2.099062627,                 0,                 0,                 0,      0.4132326367,     -0.1020234468,       2.163780787,                 0,       3.923021268,      0.7726711395,      -3.067508291,      -3.643736542,      -3.504209348,      -3.077735527,      -0.236770275,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        330,           9,      -7.894989165,      -5.193377695,       -5.27969819,      -2.422571271,     -0.5323976849,      0.9329898399,      0.2271032664,      0.1996220254,                 0,                 0,                 0,    -0.01421712069,      0.1588161019,      0.2572980615,                 0,       0.878992313,      0.6891090884,      -3.409835457,      -3.320191446,      -3.632563318,       -3.39619549,      -0.324686749,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        331,           8,      -7.777111476,      -5.068147344,      -5.152172649,      -2.298517861,     -0.7740781845,      0.9329898399,    -0.02924479046,      -1.253333199,                 0,                 0,                 0,     -0.3130873355,      0.3384722318,      -1.207118848,                 0,        42.8566312,      0.5922077416,      -3.308100184,      -3.162285032,      -3.506001093,      -3.290150135,     -0.4313662731,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        332,           8,      -7.799356029,      -5.082161104,      -5.163955917,      -2.309013018,     -0.9574400172,      0.9329898399,     -0.2347626037,      -2.141657563,                 0,                 0,                 0,     -0.4277550335,      0.4016554782,      -2.116715256,                 0,       9.122652113,      0.5619219581,      -3.344851448,      -3.139445474,      -3.518151127,      -3.314002527,      -0.543984427,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        333,           8,      -7.707467564,      -5.051732022,      -5.121473296,      -2.228582033,     -0.9983564059,      0.9329898399,     -0.4311724973,      -2.546705778,                 0,                 0,                 0,     -0.3842751576,      0.3322524001,      -2.561489486,                 0,       5.906466193,      0.4739511312,      -3.268154541,      -3.074413938,      -3.472160068,      -3.245161265,     -0.5762051778,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        334,          49,      -6.955721028,      -5.212539532,      -4.574948393,      -1.494493408,     -0.9426945851,      0.9329898399,     -0.5920335215,      -2.514104192,                 0,                 0,                 0,     -0.2200655319,       0.168888456,      -2.577343645,                 0,       4.246557163,      0.6319782395,      -2.531328285,      -3.212956452,      -2.919686108,      -2.522212818,      -0.538623135,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        335,          49,      -6.662553753,      -4.756320354,      -4.298073102,      -1.194059419,     -0.9002528451,      0.9329898399,     -0.6783514513,      -2.579747228,                 0,                 0,                 0,    -0.06298036094,      0.1055343758,      -2.665355314,                 0,       3.802965591,        1.17139059,      -2.250722111,      -2.745796046,       -2.63656206,      -2.231770937,      -0.511678721,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        336,          49,      -6.888174835,      -4.775073555,      -4.233649318,      -1.405299853,      -0.883659077,      0.9329898399,     -0.7072374521,      -2.775668725,                 0,                 0,                 0,    -0.04473362738,      0.1351924577,      -2.861161422,                 0,       3.924663091,       1.337139787,      -2.485572871,      -2.759547613,      -2.565516797,       -2.45167558,     -0.5026556427,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        337,          49,      -6.745166448,      -4.782235324,      -4.217777703,      -1.267215622,     -0.8758067486,      0.9329898399,     -0.7460660453,      -2.954961469,                 0,                 0,                 0,     -0.1846862386,      0.1504806147,      -3.043972308,                 0,       3.960723702,       1.296636678,      -2.346743202,      -2.763450894,      -2.541581971,      -2.318874381,     -0.4867672874,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        338,          49,      -6.640939331,      -4.754217887,      -4.241689248,      -1.182221787,     -0.8854520324,      0.9329898399,     -0.6323952528,      -2.820742089,                 0,                 0,                 0,     -0.1961603029,      0.2199425853,      -2.882383553,                 0,       4.460409968,       1.279668547,      -2.240954667,      -2.730471599,      -2.555869685,      -2.234336992,     -0.4728636706,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        339,          49,      -6.691971516,      -4.727615252,      -4.166119093,      -1.241178936,     -0.9223625115,      0.9329898399,     -0.5228104085,      -2.451843094,                 0,                 0,                 0,      -0.258811922,      0.2168834649,      -2.497564182,                 0,       4.689736574,       1.167702436,      -2.284849469,      -2.693954803,      -2.465927666,      -2.288546927,     -0.4739079952,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        340,          49,      -6.889619402,      -4.793985194,      -4.233329203,      -1.411028921,     -0.9917009347,      0.9329898399,     -0.3606971966,      -1.839164293,                 0,                 0,                 0,     -0.2262998306,      0.1927831551,      -1.864259215,                 0,       5.098914853,       1.098612936,      -2.470132444,      -2.749266051,      -2.513081389,      -2.447858618,     -0.5017924138,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        341,          49,      -6.933486028,      -4.868790154,      -4.245282768,      -1.480881081,      -1.086094607,      0.9329898399,     -0.1669404385,      -1.138406439,                 0,                 0,                 0,     -0.1799963779,       0.173191896,      -1.137472152,                 0,       6.819237145,      0.9419474382,      -2.497760481,      -2.820127898,      -2.503971743,      -2.501921415,     -0.5569424215,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        342,           9,      -7.828959083,      -5.121693671,      -5.193244502,      -2.360176706,      -1.122983112,      0.9329898399,     0.02567571894,     -0.3742495863,                 0,                 0,                 0,     -0.1555865636,      0.1339738017,     -0.3503898056,                 0,      -14.57601196,      0.7435992701,      -3.375242139,      -3.079011111,      -3.435633098,      -3.362312405,     -0.5646023725,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        343,           8,      -7.743907931,      -4.983433298,      -5.075884402,      -2.262396781,      -1.031277962,      0.9329898399,      0.1913596274,      0.2960399675,                 0,                 0,                 0,     -0.1465568126,     0.09644441187,      0.3390525694,                 0,       1.547034615,      0.6794783445,      -3.274248323,      -2.955861295,      -3.309603241,      -3.247577276,     -0.4710579967,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        344,           8,      -7.724276976,      -4.990472121,       -5.07683077,      -2.239528571,     -0.9273744436,      0.9329898399,      0.3372469561,       1.046256339,                 0,                 0,                 0,    -0.08122051652,     0.01661511873,        1.09914138,                 0,       3.102344794,      0.5795831738,      -3.244070841,      -2.988707068,      -3.311104237,       -3.21389335,     -0.4078646173,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        345,           9,      -7.860137065,      -5.096210758,      -5.239909086,      -2.375208293,     -0.8551454976,      0.9329898399,      0.5163232933,       2.264367989,                 0,                 0,                 0,      0.1662680489,      -0.168274708,       2.316384198,                 0,       4.385562337,      0.5183662456,      -3.371868313,      -3.133601605,      -3.485375612,      -3.341968951,     -0.3918114522,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        346,          10,      -7.672491109,      -5.135890359,      -5.095860724,      -2.200303517,     -0.7321077508,      0.9329898399,      0.6907136396,       3.853466316,                 0,                 0,                 0,      0.4533753944,     -0.4661117773,       3.887033289,                 0,        5.57896369,      0.6164420107,      -3.172926425,      -3.222965194,      -3.363429322,      -3.157470267,     -0.3201534884,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        347,          49,      -6.766036085,      -4.901888268,      -4.347630327,      -1.295218277,     -0.4829862981,      0.9329898399,      0.8658073708,       5.155789105,                 0,                 0,                 0,      0.5976867126,     -0.6794311435,       5.183643219,                 0,       5.954891676,        1.14666166,      -2.253020614,      -3.044702507,      -2.645135226,      -2.242727195,     -0.1277167615,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        348,          49,      -6.704952311,      -4.580165786,       -4.06829982,      -1.207523749,        -0.2157284,      0.9329898399,       1.281292873,       6.717857496,                 0,                 0,                 0,      0.9760155474,     -0.7388049801,       6.798932855,                 0,        5.24303041,       1.257593923,      -2.182135917,      -2.777481225,      -2.399008008,      -2.149939286,    -0.01016734543,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        349,          49,      -6.565185897,      -4.716438467,      -4.237623724,      -1.096903454,    -0.02482357644,      0.9329898399,       1.634973912,       7.535182539,                 0,                 0,                 0,       1.225369526,     -0.6395408365,       7.683951008,                 0,       4.608747873,       1.211951542,      -2.039142262,      -2.961387714,      -2.600966469,      -2.038192986,   -0.002008665522,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        350,          49,      -6.634001553,      -4.655610362,      -4.171417133,      -1.150962127,     0.06025186545,      0.9329898399,       1.858954234,       7.817754372,                 0,                 0,                 0,       1.488071995,     -0.5079633974,       8.019661305,                 0,       4.205458223,        1.17391453,      -2.112939365,      -2.935739306,      -2.562925935,      -2.092471117,    -0.03137625215,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        351,          49,      -6.765102522,      -4.853712194,      -4.184358141,      -1.285281346,     0.03475002776,      0.9329898399,       1.803942466,       7.089326916,                 0,                 0,                 0,       1.444276483,     -0.3475998366,       7.306978781,                 0,        3.92990744,       1.088842629,      -2.257101827,      -3.151003068,      -2.595268398,      -2.230063585,    -0.06329726627,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        352,          49,      -6.739562878,      -4.820117328,      -4.140833055,      -1.253202768,    -0.09236235166,      0.9329898399,       1.550578203,        5.72346382,                 0,                 0,                 0,       1.229099149,     -0.1905535636,       5.926720865,                 0,       3.691180366,      0.9768053582,      -2.243241058,      -3.119387649,      -2.559746499,      -2.204168957,     -0.1673962455,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        353,          49,       -6.64964585,      -4.675463781,      -4.071255144,      -1.210792315,     -0.3008890773,      0.9329898399,       1.196689554,       4.084378718,                 0,                 0,                 0,      0.8700451401,    -0.04975685635,       4.255788958,                 0,       3.413064569,      0.9867659646,      -2.161193465,      -2.968267366,       -2.49023335,       -2.17171069,     -0.2751202567,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        354,          26,      -7.538303337,      -5.626200245,      -4.982463917,       -2.09487933,     -0.5544650062,      0.9329898399,      0.7507638193,       2.287070552,                 0,                 0,                 0,      0.4526122938,     0.04928429495,       2.406638544,                 0,       3.046324947,      0.7727986093,      -3.061198807,      -3.905753641,       -3.39675191,      -3.070833832,     -0.3903094095,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        355,           9,      -7.869954346,      -5.196728283,      -5.265132276,      -2.389630409,     -0.7910467087,      0.9329898399,      0.2945487534,      0.6263296177,                 0,                 0,                 0,      0.0784471534,     0.09855731564,      0.6850797134,                 0,         2.1264039,       0.734932933,      -3.403805751,      -3.452435978,      -3.671745668,      -3.378481871,     -0.5199185939,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        356,           8,      -7.748779195,      -5.061519146,       -5.13770024,      -2.271824598,     -0.9662724469,      0.9329898399,    -0.03601853226,     -0.4927084752,                 0,                 0,                 0,     -0.1268589138,      0.1096093231,     -0.4817102578,                 0,       13.67930463,      0.6403178637,      -3.289583465,      -3.277270369,      -3.535752048,      -3.268317964,     -0.6314033782,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        357,           8,      -7.760240221,       -5.07879918,      -5.162923701,      -2.273298733,      -1.085516559,      0.9329898399,     -0.2295315654,      -1.043698832,                 0,                 0,                 0,     -0.1697881873,     0.08564587904,      -1.065202692,                 0,       4.547081923,      0.6144504543,      -3.311696075,      -3.237596719,      -3.552585833,      -3.278877392,     -0.7091496739,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        358,           8,      -7.695917464,      -5.078761504,      -5.148003152,      -2.207373694,      -1.142711896,      0.9329898399,     -0.3303479961,      -1.183452574,                 0,                 0,                 0,     -0.1062696631,     0.03009468679,      -1.228325732,                 0,       3.582442116,      0.6174938662,      -3.265915401,      -3.173596619,      -3.529560684,      -3.228837277,     -0.7451297634,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        359,          49,      -6.994989345,      -5.017456298,      -4.384447958,      -1.555891057,      -1.102631355,      0.9329898399,     -0.2956736621,     -0.8457167902,                 0,                 0,                 0,     0.09641097841,    -0.03549046956,     -0.8952096013,                 0,       2.860304785,      0.7700356841,      -2.583804028,      -3.058011478,      -2.757174662,       -2.59422278,     -0.7016934822,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        360,          49,      -6.978894502,      -4.914232239,      -4.266123139,      -1.502747817,      -1.010352468,      0.9329898399,     -0.2672224291,     -0.6497008834,                 0,                 0,                 0,      0.2370113378,    -0.06559192502,     -0.6994403219,                 0,       2.431311195,      0.9472851234,      -2.580199389,       -2.92674869,      -2.629952543,      -2.552687455,     -0.6144223113,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        361,          49,      -6.735161634,      -4.704376807,      -4.154254378,      -1.253673145,     -0.9423841779,      0.9329898399,      -0.356460334,      -0.885715717,                 0,                 0,                 0,      0.1713121889,    -0.08192649869,     -0.9512330681,                 0,        2.48475253,       1.357823966,      -2.342900307,      -2.709552809,      -2.510273001,      -2.310093118,     -0.5481206887,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        362,          49,      -6.758751521,       -4.76012513,      -4.294839504,      -1.306290173,     -0.9127160005,      0.9329898399,     -0.4413561393,      -1.166765256,                 0,                 0,                 0,     0.03919637563,    -0.08094182814,       -1.24482321,                 0,       2.643591314,       1.202255213,      -2.369437613,      -2.758904457,      -2.643457721,      -2.366719504,      -0.507639451,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        363,          49,      -6.807323522,      -4.891090644,      -4.254422631,      -1.337020481,     -0.9118730098,      0.9329898399,     -0.4977076568,      -1.428205401,                 0,                 0,                 0,    -0.08992020102,    -0.05839335157,      -1.511315253,                 0,       2.869566866,       1.200297829,      -2.417127316,      -2.875994279,      -2.593862666,      -2.398373505,     -0.4827599694,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        364,          49,       -6.80416686,      -4.804236132,      -4.190903302,      -1.326435889,     -0.9417034344,      0.9329898399,     -0.3931909414,      -1.217663258,                 0,                 0,                 0,    -0.04596614466,    -0.02000008471,      -1.279415071,                 0,       3.096875156,       1.174137725,      -2.408000468,      -2.770654438,       -2.51853167,       -2.38355224,     -0.4786718387,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        365,          49,      -6.815841047,      -5.000335347,       -4.51848667,      -1.354791915,      -1.004707694,      0.9329898399,     -0.2241223169,     -0.8477456607,                 0,                 0,                 0,   -0.009513436234,     0.03352760641,      -0.876230231,                 0,       3.782513372,       1.147886027,      -2.410114832,      -2.952113215,      -2.832864845,      -2.403160559,      -0.505047386,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        366,          49,      -6.851682079,      -5.095602336,      -4.458668958,      -1.405968737,      -1.080965643,      0.9329898399,    0.006944049622,     -0.2634590716,                 0,                 0,                 0,     0.03360341593,     0.08366860555,     -0.2499169195,                 0,      -37.94026338,       1.072929436,      -2.434061597,      -3.050048208,      -2.761337076,      -2.441848502,     -0.5567804598,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        367,           8,      -7.639670906,      -5.069941148,      -5.121504053,      -2.172856555,      -1.110643916,      0.9329898399,      0.2676338853,      0.4444499429,                 0,                 0,                 0,     0.07356609146,      0.1259949699,      0.5032781695,                 0,       1.660663941,      0.9376447621,        -3.2058532,      -3.045200774,      -3.418007993,      -3.190635872,     -0.5907180311,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        368,           8,      -7.736639326,      -5.047374124,      -5.121577035,      -2.247239176,      -1.075320621,      0.9329898399,      0.4578793576,        1.04842404,                 0,                 0,                 0,     0.07327538648,      0.1313426834,       1.136483864,                 0,       2.289738602,       1.004012692,      -3.281957914,      -3.055380479,      -3.419548868,      -3.242108399,     -0.5958967865,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
        369,           8,      -7.761707707,      -5.059307131,      -5.149137205,      -2.270077007,     -0.9957017807,      0.9329898399,      0.6072301617,       1.744629071,                 0,                 0,                 0,     0.09369534508,     0.07061691598,       1.845933995,                 0,       2.873093567,      0.9638173591,      -3.286663819,      -3.106764596,      -3.456366022,      -3.243998137,     -0.5764323005,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 1,                 1
