"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,    "rms[A_E]"    
          0,           0,         337,      -11.67663052,      -11.46266784,      -11.98972732,      -12.21410507
          0,           0,         338,      -11.71744184,      -11.51563546,      -12.03834547,      -12.26353245
          0,           0,         339,      -11.75321038,      -11.56194003,      -12.07334959,      -12.30044873
          0,           0,         340,      -11.78285364,      -11.59765411,       -12.1082953,      -12.33221158
          0,           0,         341,      -11.80551258,      -11.62030755,      -12.14128525,      -12.35586883
          0,           0,         342,      -11.82152511,      -11.63005261,      -12.16769964,       -12.3697735
          0,           0,         343,      -11.83160783,        -11.629212,       -12.1870449,      -12.37436697
          0,           0,         344,      -11.83718868,      -11.62170583,      -12.19921908,      -12.37221814
          0,           0,         345,        -11.840021,      -11.61115031,      -12.20443764,      -12.36601686
          0,           0,         346,      -11.84157068,      -11.60001173,       -12.2049665,      -12.35807827
          0,           0,         347,      -11.84288732,      -11.58978855,      -12.20320892,      -12.35012117
          0,           0,         348,      -11.84471754,      -11.58134919,       -12.2006487,      -12.34321269
          0,           0,         349,      -11.84758326,      -11.57517286,      -12.19819678,      -12.33797601
          0,           0,         350,      -11.85183193,      -11.57150329,      -12.19653772,       -12.3347922
          0,           0,         351,      -11.85768515,      -11.57044243,      -12.19620204,      -12.33389465
          0,           0,         352,      -11.86527654,      -11.57200506,      -12.19756101,      -12.33541549
          0,           0,         353,      -11.87467836,      -11.57615314,      -12.20085234,      -12.33941642
          0,           0,         354,      -11.88592287,      -11.58282077,      -12.20622565,      -12.34590868
          0,           0,         355,      -11.89901988,      -11.59193302,      -12.21377622,      -12.35486741
          0,           0,         356,      -11.91397221,        -11.603421,      -12.22356306,      -12.36624863
          0,           0,         357,      -11.93078491,      -11.61723176,      -12.23561355,      -12.38000281
          0,           0,         358,      -11.94947177,       -11.6333353,      -12.24992666,       -12.3960882
          0,           0,         359,      -11.97005761,      -11.65172779,       -12.2664783,      -12.41447882
          0,           0,         360,      -11.99257953,      -11.67243299,      -12.28522989,      -12.43516996
          0,           0,         361,      -12.01708588,      -11.69550117,      -12.30613856,      -12.45817965
          0,           0,         362,      -12.04363291,      -11.72100661,      -12.32916577,      -12.48354636
          0,           0,         363,      -12.07228102,      -11.74904449,      -12.35428341,       -12.5113262
          0,           0,         364,      -12.10308699,      -11.77972631,      -12.38147485,      -12.54158605
          0,           0,         365,      -12.13609473,       -11.8131745,      -12.41073313,      -12.57439754
          0,           0,         366,      -12.17131942,      -11.84951342,      -12.44205498,       -12.6098263
          0,           0,         367,      -12.20872635,      -11.88885583,      -12.47543212,      -12.64791794
          0,           0,         368,      -12.24819873,      -11.93127929,      -12.51083981,      -12.68867626
          0,           0,         369,      -12.28949281,      -11.97678558,      -12.54822358,      -12.73203034
          0,           0,         370,      -12.33217958,       -12.0252323,      -12.58748757,      -12.77778579
          0,           0,         371,      -12.37558003,      -12.07622218,      -12.62848965,      -12.82555595
          0,           0,         372,      -12.41872305,      -12.12894387,      -12.67103555,      -12.87467687
          0,           0,         373,      -12.46033774,      -12.18197341,      -12.71476607,      -12.92409562
          0,           0,         374,      -12.49878609,      -12.23301959,      -12.75890976,       -12.9721692
          0,           0,         375,      -12.53218459,      -12.27875202,      -12.80266141,      -13.01653084
          0,           0,         376,      -12.55916059,      -12.31551911,      -12.84542231,       -13.0547702
          0,           0,         377,      -12.57943707,      -12.34088351,       -12.8860328,       -13.0854995
          0,           0,         378,      -12.59324178,      -12.35421503,       -12.9210998,        -13.106897
          0,           0,         379,      -12.60040206,      -12.35611253,      -12.94701304,      -13.11650845
          0,           0,         380,      -12.60142917,      -12.34896926,      -12.96387822,       -13.1160439
          0,           0,         381,      -12.59771428,      -12.33615707,      -12.97298493,      -13.10962677
          0,           0,         382,      -12.59107762,      -12.32075342,      -12.97609201,      -13.10012899
          0,           0,         383,      -12.58371593,      -12.30544792,      -12.97488379,      -13.08989229
          0,           0,         384,      -12.57742669,      -12.29215927,      -12.97050012,      -13.08069905
          0,           0,         385,      -12.57317936,      -12.28182977,      -12.96423789,      -13.07328281
          0,           0,         386,      -12.57137757,      -12.27477633,      -12.95776927,      -13.06795249
          0,           0,         387,      -12.57212368,       -12.2710069,      -12.95247255,      -13.06494786
          0,           0,         388,      -12.57536166,       -12.2703713,        -12.949055,      -13.06437016
          0,           0,         389,      -12.58096035,      -12.27265309,       -12.9476747,      -13.06614956
          0,           0,         390,      -12.58877222,      -12.27763382,      -12.94825438,      -13.07016184
          0,           0,         391,      -12.59865087,       -12.2851156,       -12.9507033,      -13.07627851
          0,           0,         392,      -12.61045562,      -12.29492266,      -12.95499614,      -13.08439519
          0,           0,         393,      -12.62404649,      -12.30689421,      -12.96113999,      -13.09442037
          0,           0,         394,      -12.63928633,      -12.32088117,      -12.96914216,      -13.10628543
          0,           0,         395,      -12.65603948,      -12.33674295,      -12.97899386,      -13.11992054
          0,           0,         396,      -12.67417481,      -12.35434738,      -12.99067933,      -13.13525652
          0,           0,         397,      -12.69356958,      -12.37357227,      -13.00418666,      -13.15222403
          0,           0,         398,      -12.71410946,      -12.39430648,      -13.01950866,      -13.17076043
          0,           0,         399,       -12.7356919,      -12.41645323,      -13.03663724,      -13.19081382
          0,           0,         400,       -12.7582226,      -12.43993031,      -13.05555204,      -13.21233788
          0,           0,         401,      -12.78162218,      -12.46467577,      -13.07623529,      -13.23531375
          0,           0,         402,        -12.805822,      -12.49064561,      -13.09866174,      -13.25973248
          0,           0,         403,        -12.830768,      -12.51781554,      -13.12281293,      -13.28560943
          0,           0,         404,      -12.85641366,      -12.54617532,      -13.14867017,      -13.31296539
          0,           0,         405,      -12.88271787,      -12.57572348,      -13.17621495,       -13.3418254
          0,           0,         406,      -12.90963845,      -12.60645994,      -13.20543397,      -13.37222008
          0,           0,         407,      -12.93712154,      -12.63836946,      -13.23630059,      -13.40415475
          0,           0,         408,       -12.9650895,      -12.67140565,      -13.26877201,      -13.43760382
          0,           0,         409,       -12.9934273,      -12.70546497,      -13.30275755,      -13.47247619
          0,           0,         410,      -13.02196826,      -12.74035636,      -13.33810239,      -13.50858993
