Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
10,0.997004,0,79.4448,0,1.67E-07,0,0,0,0,0,0,0.916256,-0.0112896,0,0.916325,31.7779,0.0638014,0.00196745,0.000251829,0,0.00198351,1.00401,0,0,0,0,0.702948
11,0.996719,0,79.4201,0,1.67E-07,0,0,0,0,0,0,0.900496,-0.01329,0,0.900594,31.768,0.0440207,0.00205481,0.000258146,0,0.00207097,1.00399,0,0,0,0,0.715714
12,0.996436,0,79.3952,0,1.67E-07,0,0,0,0,0,0,0.882836,-0.0154881,0,0.882972,31.7581,0.024113,0.00213673,0.000262911,0,0.00215284,1.00396,0,0,0,0,0.727477
13,0.996154,0,79.3705,0,1.67E-07,0,0,0,0,0,0,0.863146,-0.0178858,0,0.863331,31.7482,0.00430768,0.00221776,0.000266647,0,0.00223373,1.00393,0,0,0,0,0.739053
14,0.995878,0,79.346,0,1.67E-07,0,0,0,0,0,0,0.841316,-0.0204802,0,0.841565,31.7384,-0.0152461,0.00229822,0.000269324,0,0.00231395,1.0039,0,0,0,0,0.750492
15,0.995605,0,79.3218,0,1.67E-07,0,0,0,0,0,0,0.817266,-0.0232624,0,0.817597,31.7287,-0.034587,0.00237858,0.000270919,0,0.00239396,1.00387,0,0,0,0,0.761868
16,0.995334,0,79.2978,0,1.67E-07,0,0,0,0,0,0,0.790952,-0.0262166,0,0.791386,31.7191,-0.0538601,0.00245893,0.000271342,0,0.00247386,1.00384,0,0,0,0,0.773188
17,0.995063,0,79.2737,0,1.67E-07,0,0,0,0,0,0,0.762378,-0.0293192,0,0.762941,31.7095,-0.0731133,0.00253997,0.000270543,0,0.00255434,1.0038,0,0,0,0,0.784555
18,0.99479,0,79.2496,0,1.67E-07,0,0,0,0,0,0,0.731603,-0.0325381,0,0.732326,31.6998,-0.0923663,0.00262274,0.00026845,0,0.00263644,1.00378,0,0,0,0,0.796114
19,0.99451,0,79.2252,0,1.67E-07,0,0,0,0,0,0,0.69875,-0.0358319,0,0.699668,31.6901,-0.111911,0.00270849,0.000264943,0,0.00272141,1.00375,0,0,0,0,0.808035
20,0.994221,0,79.2002,0,1.67E-07,0,0,0,0,0,0,0.664007,-0.0391503,0,0.66516,31.6801,-0.1319,0.00279868,0.000259823,0,0.00281071,1.00372,0,0,0,0,0.820509
21,0.99392,0,79.1745,0,1.67E-07,0,0,0,0,0,0,0.627628,-0.0424346,0,0.629061,31.6698,-0.152479,0.0028944,0.000252746,0,0.00290542,1.0037,0,0,0,0,0.833662
22,0.993604,0,79.1479,0,1.67E-07,0,0,0,0,0,0,0.589933,-0.0456186,0,0.591694,31.6592,-0.173762,0.0029965,0.000243227,0,0.00300636,1.00368,0,0,0,0,0.847577
23,0.993276,0,79.1206,0,1.67E-07,0,0,0,0,0,0,0.551292,-0.0486309,0,0.553432,31.6483,-0.195547,0.00310531,0.000230629,0,0.00311386,1.00367,0,0,0,0,0.862264
