"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        2334,      -7.326987621,      -5.010129643,               -32,      -5.208469459,      -4.759494359,      -7.550070582
          0,           0,        2335,       -6.40947864,      -5.010319584,               -32,      -5.192111343,       -3.92186977,      -7.550294923
          0,           0,        2336,      -7.034842434,      -5.017802135,               -32,      -5.222268705,      -4.523820494,      -7.550513035
          0,           0,        2337,       -7.13913748,      -5.018861405,               -32,       -5.22760516,      -4.614281257,      -7.550729657
          0,           0,        2338,       -7.24563899,      -5.020217755,               -32,      -5.228728515,      -4.708178643,      -7.550951016
          0,           0,        2339,      -7.303687881,      -5.021531699,               -32,      -5.230085866,      -4.745654747,      -7.551176785
          0,           0,        2340,      -7.327051982,      -5.022563726,               -32,       -5.23105918,      -4.764123999,      -7.551393822
          0,           0,        2341,      -7.342042701,      -5.023548926,               -32,      -5.231985666,      -4.776333295,      -7.551618498
          0,           0,        2342,      -7.345460968,      -5.024447454,               -32,      -5.232883519,      -4.779611001,      -7.551845497
          0,           0,        2343,      -7.338542974,      -5.024800382,               -32,      -5.233346389,      -4.774236484,      -7.552073438
          0,           0,        2344,      -7.305652746,      -5.025203568,               -32,      -5.234234775,       -4.75199386,      -7.552304771
          0,           0,        2345,      -7.299865228,      -5.013096423,               -32,      -5.224775187,      -4.735445989,      -7.552477676
          0,           0,        2346,      -6.111670136,      -4.824902764,               -32,       -5.02131828,        -3.6314566,      -7.552763059
          0,           0,        2347,      -6.142961444,      -4.995598088,               -32,        -5.1899292,      -3.652960673,       -7.55297283
          0,           0,        2348,      -6.642894312,      -5.019901359,               -32,      -5.175644906,       -4.14958065,      -7.553194773
          0,           0,        2349,      -6.870597587,       -5.02480508,               -32,       -5.22312746,       -4.37067276,      -7.553427231
          0,           0,        2350,       -7.09944761,      -5.027579401,               -32,      -5.236731359,      -4.582250531,      -7.553684533
          0,           0,        2351,      -7.258352288,      -5.030059817,               -32,      -5.238603888,      -4.718654396,      -7.553959177
          0,           0,        2352,      -7.284105456,      -5.032281528,               -32,      -5.239444086,      -4.741785205,      -7.554229145
          0,           0,        2353,      -7.303037088,      -5.033970118,               -32,      -5.240948447,      -4.757203825,       -7.55449256
          0,           0,        2354,      -7.318934718,       -5.03540672,               -32,       -5.24232716,      -4.769401423,       -7.55475143
          0,           0,        2355,      -7.322723119,      -5.036459369,               -32,      -5.243382782,      -4.772894541,      -7.555003159
          0,           0,        2356,      -7.326075969,      -5.037840931,               -32,      -5.244598221,      -4.776199615,      -7.555243505
          0,           0,        2357,      -7.343581468,      -5.039003477,               -32,      -5.245592153,      -4.790469774,      -7.555477292
          0,           0,        2358,      -7.347523898,      -5.040107121,               -32,      -5.246651887,      -4.793910969,      -7.555706806
          0,           0,        2359,      -7.349329837,       -5.04117939,               -32,      -5.247696771,      -4.795533714,      -7.555931858
          0,           0,        2360,      -7.350628732,      -5.042228288,               -32,      -5.248725451,       -4.79669881,      -7.556156818
          0,           0,        2361,      -7.351219868,      -5.043261047,               -32,      -5.249748774,      -4.797249346,      -7.556382949
          0,           0,        2362,      -7.352673759,      -5.044281872,               -32,       -5.25077379,      -4.798345584,      -7.556611794
          0,           0,        2363,      -7.354374578,      -5.045292834,               -32,      -5.251799712,      -4.799549569,      -7.556845232
          0,           0,        2364,      -7.355822187,      -5.046296601,               -32,      -5.252826945,      -4.800528572,      -7.557079163
          0,           0,        2365,      -7.356968216,       -5.04729671,               -32,        -5.2538568,      -4.801273159,      -7.557313899
          0,           0,        2366,       -7.35791526,      -5.048295798,               -32,      -5.254890084,      -4.801884892,      -7.557550352
          0,           0,        2367,      -7.358791538,      -5.049295676,               -32,       -5.25592755,      -4.802482197,      -7.557789069
          0,           0,        2368,       -7.35908454,      -5.050290708,               -32,      -5.256966476,      -4.802663887,      -7.558031493
          0,           0,        2369,      -7.360048887,      -5.051286769,               -32,      -5.258012032,       -4.80338492,      -7.558274264
          0,           0,        2370,      -7.362245034,      -5.052287415,               -32,      -5.259073367,      -4.805164343,      -7.558520509
          0,           0,        2371,      -7.363955559,      -5.053280202,               -32,      -5.260138513,      -4.806734475,      -7.558769347
          0,           0,        2372,      -7.365235404,      -5.053605533,               -32,      -5.260895761,      -4.808123501,      -7.559022371
          0,           0,        2373,      -7.249774482,      -5.054875421,               -32,      -5.261560412,      -4.722833961,      -7.558380402
          0,           0,        2374,      -7.328547524,      -5.056310689,               -32,      -5.263165652,      -4.782352942,      -7.559362665
          0,           0,        2375,      -7.357351484,      -5.057398666,               -32,      -5.264335389,      -4.804513784,      -7.559638927
          0,           0,        2376,      -7.374412864,      -5.058438184,               -32,      -5.265444039,      -4.817882593,      -7.559939574
          0,           0,        2377,      -7.376388038,      -5.059498636,               -32,      -5.266549474,      -4.820544817,       -7.56021162
          0,           0,        2378,      -7.379343875,      -5.060567535,               -32,      -5.267647225,      -4.824133557,      -7.560470552
          0,           0,        2379,      -7.382936074,       -5.06161141,               -32,      -5.268733406,      -4.828047174,      -7.560729644
          0,           0,        2380,      -7.383501082,      -5.062265442,               -32,      -5.269627331,       -4.82960602,      -7.561024435
          0,           0,        2381,      -7.312764476,      -5.063401115,               -32,      -5.270517467,      -4.777853826,      -7.560482768
          0,           0,        2382,      -7.357924231,      -5.064718055,               -32,      -5.271980152,      -4.812668167,      -7.561390426
          0,           0,        2383,      -7.380341446,      -5.065734868,               -32,      -5.273123787,      -4.830369762,      -7.561649652
          0,           0,        2384,      -7.386716057,      -5.066764994,               -32,      -5.274277449,      -4.835699804,       -7.56192302
          0,           0,        2385,      -7.391349097,      -5.067784314,               -32,      -5.275503156,      -4.839565993,      -7.562184848
          0,           0,        2386,      -7.388588789,       -5.06876072,               -32,       -5.27666306,      -4.838298733,      -7.562439894
          0,           0,        2387,      -7.394839408,      -5.069784378,               -32,      -5.277856851,      -4.842786852,      -7.562696381
          0,           0,        2388,      -7.396845814,      -5.070788471,               -32,      -5.279068711,      -4.844316618,      -7.562976788
          0,           0,        2389,        -7.3977049,      -5.071749048,               -32,      -5.280279491,      -4.844611756,       -7.56322878
          0,           0,        2390,       -7.40217695,      -5.072715421,               -32,       -5.28149618,      -4.847576643,      -7.563466861
          0,           0,        2391,       -7.40337932,      -5.073691384,               -32,      -5.282724285,      -4.848282602,      -7.563698306
          0,           0,        2392,      -7.404349429,      -5.074678964,               -32,      -5.283950551,      -4.848949458,       -7.56392838
          0,           0,        2393,      -7.405404217,      -5.075670631,               -32,      -5.285168435,      -4.849793311,      -7.564154471
          0,           0,        2394,       -7.40650234,      -5.076668797,               -32,      -5.286383391,      -4.850795065,      -7.564379716
          0,           0,        2395,      -7.407344724,        -5.0776741,               -32,      -5.287603659,      -4.851756146,      -7.564598781
          0,           0,        2396,      -7.405667491,      -5.078655778,               -32,      -5.288825178,      -4.850621827,      -7.564819373
          0,           0,        2397,      -7.409251242,      -5.079643728,               -32,      -5.290060997,      -4.853570354,      -7.565036555
          0,           0,        2398,      -7.410044446,      -5.080629131,               -32,      -5.291319845,      -4.854664715,      -7.565247611
          0,           0,        2399,      -7.410540704,      -5.081602047,               -32,      -5.292601459,      -4.855943402,      -7.565460642
          0,           0,        2400,      -7.411030915,      -5.082636723,               -32,      -5.293889473,      -4.857284955,      -7.565671993
          0,           0,        2401,       -7.41359607,      -5.083644796,               -32,      -5.295160049,      -4.859780671,      -7.565881357
          0,           0,        2402,      -7.414892888,      -5.084641544,               -32,      -5.296444939,      -4.861340872,      -7.566089893
          0,           0,        2403,       -7.41604237,      -5.085622983,               -32,      -5.297740521,       -4.86271821,      -7.566292945
          0,           0,        2404,       -7.41791512,      -5.086595591,               -32,      -5.299055802,      -4.864658253,      -7.566494311
          0,           0,        2405,       -7.41988655,      -5.087556277,               -32,      -5.300392654,      -4.866556135,       -7.56669986
          0,           0,        2406,      -7.421610138,      -5.088500902,               -32,       -5.30174106,      -4.868068564,      -7.566904314
          0,           0,        2407,      -7.424152564,      -5.089434716,               -32,      -5.303107283,      -4.870168346,      -7.567106468
          0,           0,        2408,      -7.426375643,      -5.090210556,               -32,       -5.30448148,      -4.871853335,      -7.567306355
          0,           0,        2409,      -7.408960193,      -5.090860021,               -32,      -5.305713106,        -4.8571953,      -7.567504866
          0,           0,        2410,      -7.417297947,      -5.092034988,               -32,      -5.307260536,      -4.864858836,      -7.567702811
          0,           0,        2411,      -7.428984318,      -5.093029897,               -32,      -5.308646494,      -4.874147229,      -7.567900363
          0,           0,        2412,      -7.435275346,      -5.093951783,               -32,      -5.310094434,      -4.878911979,      -7.568096915
          0,           0,        2413,      -7.438136306,      -5.094759673,               -32,      -5.311449439,      -4.880923134,      -7.568286939
          0,           0,        2414,      -7.435264556,      -5.095756151,               -32,      -5.312933849,      -4.879324461,      -7.568850409
          0,           0,        2415,      -7.444703021,      -5.096653165,               -32,       -5.31417608,      -4.886714638,      -7.569233737
          0,           0,        2416,      -7.440338196,      -5.097584531,               -32,      -5.315665016,      -4.884043632,      -7.569134717
          0,           0,        2417,       -7.44817953,      -5.098513362,               -32,       -5.31722309,       -4.89072225,      -7.569375704
          0,           0,        2418,      -7.456080671,      -5.099428911,               -32,      -5.318654172,      -4.897461491,      -7.569560766
          0,           0,        2419,      -7.460391405,      -5.100348379,               -32,      -5.320083799,       -4.90171126,      -7.569823261
          0,           0,        2420,      -7.463851919,      -5.101264888,               -32,      -5.321514774,      -4.905420321,      -7.570112846
          0,           0,        2421,       -7.46831263,      -5.082437326,               -32,      -5.321264036,      -4.896237822,      -7.570374456
          0,           0,        2422,      -7.382085136,      -5.102441464,               -32,      -5.323591192,      -4.842950831,      -7.570589339
          0,           0,        2423,      -7.446052164,      -5.103747287,               -32,      -5.325718925,      -4.895253355,      -7.570802789
          0,           0,        2424,      -7.461880896,      -5.104770028,               -32,      -5.327248796,      -4.908815647,      -7.571016477
          0,           0,        2425,      -7.479781317,      -5.105723724,               -32,      -5.328816686,      -4.923941458,      -7.571229787
          0,           0,        2426,       -7.48667969,      -5.106643527,               -32,      -5.330325291,      -4.930015635,      -7.571440192
          0,           0,        2427,      -7.490808087,      -5.107487496,               -32,       -5.33176778,      -4.933789783,      -7.571018855
          0,           0,        2428,         -7.489515,      -5.108330524,               -32,      -5.333279885,      -4.934531448,      -7.570766887
          0,           0,        2429,         -7.491069,      -5.109285316,               -32,      -5.334803299,      -4.936892864,       -7.57091362
          0,           0,        2430,      -7.496123724,      -5.110197767,               -32,      -5.336296157,      -4.941047569,      -7.571139602
          0,           0,        2431,      -7.501368435,      -5.111073799,               -32,      -5.337801883,      -4.945558293,      -7.571356951
          0,           0,        2432,      -7.503694564,      -5.111931501,               -32,      -5.339334175,      -4.947826506,      -7.571567856
          0,           0,        2433,      -7.505288972,      -5.112776759,               -32,      -5.340872728,      -4.949375394,       -7.57177898
          0,           0,        2434,      -7.505631847,      -5.113597061,               -32,      -5.342402943,      -4.949572142,      -7.571987897
          0,           0,        2435,      -7.505845746,      -5.114375101,               -32,      -5.343939768,      -4.949733028,      -7.572192789
          0,           0,        2436,      -7.505106167,      -5.115244381,               -32,      -5.345488388,      -4.949127501,      -7.572402111
          0,           0,        2437,      -7.506455558,       -5.11585469,               -32,      -5.347013966,      -4.950115087,      -7.572615112
          0,           0,        2438,      -7.153677749,      -5.109367546,               -32,      -5.344164989,      -4.644146645,      -7.572933324
          0,           0,        2439,      -7.270649377,        -5.1145791,               -32,      -5.349372142,      -4.757327472,      -7.573124956
          0,           0,        2440,      -7.391745167,       -5.11683856,               -32,      -5.350541547,      -4.861294497,       -7.57332123
          0,           0,        2441,      -7.477512823,      -5.118278677,               -32,      -5.352683664,      -4.926634553,      -7.573518138
          0,           0,        2442,      -7.491335906,       -5.11942745,               -32,      -5.354697546,      -4.936694162,      -7.573714823
          0,           0,        2443,      -7.496650429,      -5.120410843,               -32,      -5.356323805,      -4.940774964,       -7.57390802
          0,           0,        2444,      -7.501396378,      -5.121308797,               -32,      -5.357927838,      -4.944294379,      -7.574097683
          0,           0,        2445,      -7.503294578,      -5.122147751,               -32,      -5.359549627,      -4.945522763,      -7.574287343
          0,           0,        2446,       -7.50483373,       -5.12295177,               -32,      -5.361164136,      -4.946438425,      -7.574474498
          0,           0,        2447,      -7.506499895,      -5.123729602,               -32,      -5.362769479,      -4.947379397,      -7.574658379
          0,           0,        2448,      -7.505065227,      -5.124469492,               -32,      -5.364359622,       -4.94600551,      -7.574832195
          0,           0,        2449,      -7.502271092,      -5.125269407,               -32,      -5.365946105,      -4.943936696,       -7.57501514
          0,           0,        2450,      -7.508736396,      -5.126042158,               -32,      -5.367547231,      -4.948175585,      -7.575193209
          0,           0,        2451,      -7.512776002,      -5.126789493,               -32,      -5.369169673,      -4.950731935,      -7.575383832
          0,           0,        2452,      -7.516470104,      -5.127525413,               -32,      -5.370789793,      -4.953164422,      -7.575570182
          0,           0,        2453,      -7.520572644,      -5.128252543,               -32,      -5.372407204,      -4.955877418,      -7.575749428
          0,           0,        2454,      -7.524596867,      -5.128971216,               -32,      -5.374024358,      -4.958551851,      -7.575927249
          0,           0,        2455,      -7.528641287,      -5.129678897,               -32,      -5.375630169,      -4.961284836,      -7.576105006
          0,           0,        2456,      -7.532526157,      -5.130300431,               -32,      -5.376944172,      -4.963954405,       -7.57628338
          0,           0,        2457,      -7.526585521,      -5.130573782,               -32,      -5.376855281,      -4.959816109,      -7.576464943
          0,           0,        2458,      -7.413467597,      -5.131529792,               -32,      -5.379767814,      -4.814446226,      -7.576650027
          0,           0,        2459,      -7.495209555,      -5.132184474,               -32,      -5.381979566,      -4.944504192,      -7.576838663
          0,           0,        2460,      -7.493207515,      -5.132594725,               -32,      -5.383407092,      -4.936176346,      -7.577027721
          0,           0,        2461,       -7.51947235,      -5.133597827,               -32,      -5.385218548,      -4.958193986,      -7.577229883
          0,           0,        2462,      -7.519138128,      -5.134435794,               -32,      -5.386972624,        -4.9658607,      -7.577433144
          0,           0,        2463,      -7.421801764,      -5.135131165,               -32,      -5.388535423,      -4.889746374,      -7.577630532
          0,           0,        2464,       -7.50766271,      -5.135816365,               -32,       -5.39034284,      -4.958332532,      -7.577816625
          0,           0,        2465,      -7.569542382,      -5.136488259,               -32,      -5.392028063,       -4.99544345,      -7.578000367
          0,           0,        2466,      -7.577189165,      -5.137144943,               -32,      -5.393700376,      -5.000797595,      -7.578184024
          0,           0,        2467,      -7.582514642,      -5.137784757,               -32,      -5.395368177,      -5.004729228,      -7.578366564
          0,           0,        2468,      -7.587546229,      -5.138415943,               -32,      -5.397038522,      -5.008604921,      -7.578547474
          0,           0,        2469,       -7.59078133,      -5.138993444,               -32,      -5.398710304,      -5.011438388,      -7.578726374
          0,           0,        2470,      -7.585830302,      -5.139479863,               -32,      -5.400338067,      -5.008688566,      -7.578902381
          0,           0,        2471,      -7.587918348,      -5.140211497,               -32,      -5.402072758,      -5.010830944,      -7.579076618
          0,           0,        2472,      -7.594997913,      -5.140845145,               -32,      -5.403752978,      -5.016459556,      -7.579248975
          0,           0,        2473,      -7.597943404,      -5.141438278,               -32,      -5.405457785,      -5.019170946,      -7.579417683
          0,           0,        2474,      -7.598285574,      -5.141931696,               -32,      -5.407144446,      -5.019848774,       -7.57958211
          0,           0,        2475,      -7.595149968,      -5.142581871,               -32,      -5.408858241,      -5.018126389,      -7.579743031
          0,           0,        2476,      -7.599538255,      -5.143161234,               -32,      -5.410557549,      -5.021472272,      -7.579901923
          0,           0,        2477,      -7.599915784,      -5.143720655,               -32,       -5.41227037,      -5.022019355,      -7.580057781
          0,           0,        2478,      -7.600086148,      -5.144270216,               -32,      -5.413976338,      -5.022370909,       -7.58021211
          0,           0,        2479,       -7.59536758,      -5.144791121,               -32,       -5.41566115,      -5.019312405,      -7.580363218
          0,           0,        2480,      -7.595129321,      -5.145335464,               -32,      -5.417405729,      -5.018898738,      -7.580513961
          0,           0,        2481,      -7.597905091,      -5.145879467,               -32,      -5.419096589,      -5.021105655,      -7.580664483
          0,           0,        2482,      -7.599691718,      -5.146415988,               -32,      -5.420774662,      -5.022473658,      -7.580813278
          0,           0,        2483,      -7.598614133,      -5.146921311,               -32,      -5.422456684,       -5.02160758,      -7.580959621
          0,           0,        2484,      -7.597445126,      -5.147450476,               -32,      -5.424174306,      -5.020255664,      -7.581106086
          0,           0,        2485,      -7.599796105,      -5.147974789,               -32,      -5.425845623,      -5.021822636,      -7.581252034
          0,           0,        2486,      -7.601563599,      -5.148492415,               -32,      -5.427514768,      -5.022796472,      -7.581395761
          0,           0,        2487,      -7.602755223,      -5.148997243,               -32,      -5.429192386,      -5.023081727,      -7.581538987
          0,           0,        2488,      -7.603966071,      -5.149489358,               -32,      -5.430868514,      -5.023206978,      -7.581680937
          0,           0,        2489,      -7.605539218,      -5.149967198,               -32,      -5.432552301,      -5.023404236,      -7.581821826
          0,           0,        2490,      -7.606626936,      -5.150440581,               -32,       -5.43424842,      -5.023266215,      -7.581963453
          0,           0,        2491,      -7.609286238,      -5.150900916,               -32,      -5.435937495,      -5.024144374,      -7.582104345
          0,           0,        2492,      -7.611015029,      -5.151354336,               -32,      -5.437621459,      -5.024450473,      -7.582246202
          0,           0,        2493,      -7.613682895,       -5.15179718,               -32,      -5.439311975,      -5.025303149,      -7.582387349
          0,           0,        2494,      -7.616364623,      -5.152231336,               -32,       -5.44100291,      -5.026254852,      -7.582527395
          0,           0,        2495,       -7.61258428,      -5.152636086,               -32,      -5.442672272,      -5.023262113,      -7.582667766
          0,           0,        2496,      -7.621371539,      -5.153047315,               -32,      -5.444341763,      -5.028184648,      -7.582807094
          0,           0,        2497,      -7.624581746,      -5.153453918,               -32,      -5.446027012,      -5.029820699,       -7.58294759
          0,           0,        2498,      -7.627549322,      -5.153620099,               -32,      -5.447645448,      -5.031442475,      -7.583088051
          0,           0,        2499,      -7.614128999,      -5.154030182,               -32,      -5.449183294,      -5.023515351,      -7.583227736
          0,           0,        2500,       -7.57177633,      -5.154444212,               -32,      -5.450859172,      -4.995757925,      -7.583367736
          0,           0,        2501,      -7.573366131,      -5.153988123,               -32,      -5.452074565,      -4.997027804,      -7.583507006
          0,           0,        2502,      -7.541406484,      -5.154262247,               -32,      -5.453324287,      -4.976829867,      -7.583647556
          0,           0,        2503,      -7.369157527,      -5.155542865,               -32,      -5.455391748,      -4.838357928,      -7.583788061
          0,           0,        2504,      -7.577634092,      -5.154826468,               -32,      -5.457098661,       -5.00069627,      -7.583923594
          0,           0,        2505,      -7.412644495,      -5.150055997,               -32,      -5.456720546,      -4.816338822,       -7.58406556
          0,           0,        2506,      -7.334633014,      -5.155116063,               -32,       -5.45811585,      -4.845016865,      -7.584204541
          0,           0,        2507,      -7.361345034,      -5.156828329,               -32,      -5.461701515,      -4.856670633,      -7.584343475
          0,           0,        2508,      -7.596682582,      -5.157426245,               -32,      -5.463461573,      -5.028815889,       -7.58448259
          0,           0,        2509,      -7.623514709,      -5.157872214,               -32,      -5.465503407,      -5.039213227,      -7.584618897
          0,           0,        2510,      -7.642776819,       -5.15819737,               -32,      -5.467113283,      -5.051386032,      -7.584756004
          0,           0,        2511,      -7.646648075,      -5.158696577,               -32,      -5.468658963,      -5.054658537,      -7.584891781
          0,           0,        2512,      -7.644855368,      -5.159066037,               -32,      -5.470274673,      -5.053205483,      -7.585028166
          0,           0,        2513,      -7.660550215,      -5.159388048,               -32,      -5.471832101,      -5.058287322,      -7.585161196
          0,           0,        2514,      -7.672085526,      -5.159713296,               -32,      -5.473410046,      -5.064728076,      -7.585294982
          0,           0,        2515,       -7.67507071,      -5.160033598,               -32,      -5.474987859,      -5.066636231,      -7.585430289
          0,           0,        2516,      -7.677166336,      -5.160342426,               -32,      -5.476561045,      -5.067865444,      -7.585564307
          0,           0,        2517,      -7.676051351,      -5.160630984,               -32,      -5.478124484,      -5.066658459,      -7.585699297
          0,           0,        2518,      -7.680593429,      -5.160920033,               -32,      -5.479680542,      -5.068916888,      -7.585833675
          0,           0,        2519,      -7.682162216,      -5.161204616,               -32,      -5.481238701,      -5.069383846,      -7.585967168
          0,           0,        2520,      -7.684256202,      -5.161482904,               -32,      -5.482786395,      -5.069963068,      -7.586101155
          0,           0,        2521,      -7.683452142,      -5.161750522,               -32,      -5.484317281,      -5.068844774,      -7.586233547
          0,           0,        2522,      -7.687363487,      -5.162015735,               -32,       -5.48584289,      -5.070229691,       -7.58636703
          0,           0,        2523,      -7.675967343,      -5.162241042,               -32,      -5.487332061,      -5.062537345,      -7.586499619
          0,           0,        2524,       -7.68483641,      -5.162476901,               -32,      -5.488778239,      -5.067403043,      -7.586631322
          0,           0,        2525,      -7.680064353,      -5.162763995,               -32,      -5.490344947,      -5.063496557,      -7.586764009
          0,           0,        2526,      -7.688598577,      -5.163027836,               -32,      -5.491818679,      -5.067348724,      -7.586894955
          0,           0,        2527,      -7.694264291,      -5.163279951,               -32,      -5.493295532,      -5.069463549,      -7.587025914
          0,           0,        2528,      -7.696480178,      -5.163527791,               -32,      -5.494757512,      -5.069612334,      -7.587155618
          0,           0,        2529,      -7.697879383,      -5.163773642,               -32,      -5.496191142,      -5.069303195,       -7.58728367
          0,           0,        2530,      -7.699142505,      -5.164016704,               -32,      -5.497604128,      -5.068964573,      -7.587411125
          0,           0,        2531,      -7.699701365,      -5.164255202,               -32,      -5.499002227,      -5.068205789,      -7.587535841
          0,           0,        2532,      -7.700996735,      -5.164488061,               -32,      -5.500390527,       -5.06800418,      -7.587660179
          0,           0,        2533,      -7.701725746,      -5.164715874,               -32,      -5.501766888,       -5.06756028,      -7.587782992
          0,           0,        2534,      -7.702482601,      -5.164937764,               -32,       -5.50313047,      -5.067163281,      -7.587903929
          0,           0,        2535,      -7.703035186,      -5.165152018,               -32,      -5.504481433,      -5.066713868,      -7.588024442
          0,           0,        2536,       -7.70344344,      -5.165157691,               -32,      -5.505735575,      -5.066210826,      -7.588142962
          0,           0,        2537,      -7.685590457,      -5.165348266,               -32,      -5.506949057,      -5.056236773,      -7.588260113
          0,           0,        2538,      -7.667756781,      -5.165726327,               -32,      -5.508412553,      -5.046103366,      -7.588370901
          0,           0,        2539,      -7.701464401,       -4.63322614,               -32,      -5.119062059,       -4.66799544,      -7.588503935
          0,           0,        2540,      -6.343123555,      -5.048781284,               -32,      -5.213619194,      -3.853283712,      -7.588620168
          0,           0,        2541,      -6.405657854,      -5.153012418,               -32,      -5.450429512,      -3.915341423,      -7.588726851
          0,           0,        2542,      -6.899216108,      -5.162405892,               -32,       -5.45364038,      -4.402377088,      -7.588836737
          0,           0,        2543,      -7.112779939,      -5.164378046,               -32,      -5.498998924,      -4.604757669,       -7.58894294
          0,           0,        2544,      -7.343693407,      -5.165355829,               -32,      -5.512303113,      -4.810595456,      -7.589045242
          0,           0,        2545,      -7.554740381,      -5.166082718,               -32,      -5.515281578,      -4.973670176,       -7.58914557
          0,           0,        2546,      -7.595513947,      -5.166588155,               -32,       -5.51721501,      -5.001623068,        -7.5892425
          0,           0,        2547,      -7.654479828,      -5.166941027,               -32,      -5.518603665,      -5.036254519,      -7.589339231
          0,           0,        2548,      -7.675864307,      -5.167179272,               -32,      -5.519975612,      -5.048096774,      -7.589434102
          0,           0,        2549,      -7.681752411,      -5.125889685,               -32,      -5.499098884,      -5.029468604,      -7.589525133
          0,           0,        2550,      -6.427966634,      -5.089737103,               -32,      -5.396127332,      -3.860146044,      -7.589614693
          0,           0,        2551,      -6.764820117,      -5.143069378,               -32,      -5.447206408,      -4.231694536,      -7.589707937
          0,           0,        2552,      -6.859172757,      -5.156226938,               -32,      -5.500681237,      -4.327726926,      -7.589801283
          0,           0,        2553,      -7.210182453,      -5.161378771,               -32,      -5.509213978,      -4.745562098,      -7.589894078
          0,           0,        2554,      -7.302087595,      -5.164046649,               -32,      -5.522855602,      -4.898908104,      -7.589985801
          0,           0,        2555,      -7.436903665,      -5.165570612,               -32,      -5.526307169,       -4.96049861,      -7.590075614
          0,           0,        2556,      -7.441037433,      -5.165975775,               -32,       -5.52662102,      -4.904661581,      -7.589897081
          0,           0,        2557,       -7.52176199,      -5.166992618,               -32,      -5.528828653,      -4.969225566,      -7.590013929
          0,           0,        2558,         -7.538412,      -5.167640684,               -32,      -5.530071311,       -4.99290723,      -7.590111799
          0,           0,        2559,      -7.579688224,      -5.168061962,               -32,      -5.531551587,      -5.026069565,      -7.590211522
          0,           0,        2560,      -7.596248182,      -5.168367015,               -32,      -5.532699624,      -5.036458423,      -7.590323192
          0,           0,        2561,       -7.59625181,      -5.168632115,               -32,      -5.533483017,      -5.017542824,      -7.590433358
          0,           0,        2562,      -7.550086622,      -5.168839509,               -32,      -5.534627519,      -5.038326082,      -7.590543624
          0,           0,        2563,       -7.58813633,       -5.16899384,               -32,      -5.535776191,      -5.047645901,      -7.590660092
          0,           0,        2564,      -7.630848863,      -5.169138948,               -32,      -5.536732941,      -5.054489097,      -7.590759286
          0,           0,        2565,      -7.647737469,       -5.16928488,               -32,      -5.537630358,      -5.056669113,       -7.59083152
          0,           0,        2566,      -7.657443348,      -5.169427513,               -32,      -5.538464076,        -5.0581995,      -7.590912596
          0,           0,        2567,      -7.662123069,       -5.16956722,               -32,      -5.539261637,      -5.058186263,      -7.591052031
          0,           0,        2568,      -7.666946003,      -5.169705182,               -32,      -5.540029194,      -5.059044667,      -7.591141928
          0,           0,        2569,      -7.669304938,      -5.169842798,               -32,       -5.54075937,      -5.058970223,      -7.591255739
          0,           0,        2570,      -7.668379763,      -5.169992397,               -32,      -5.541475838,      -5.057228311,       -7.59135309
          0,           0,        2571,       -7.67053933,      -5.170136912,               -32,      -5.542170024,      -5.057470401,      -7.591442627
          0,           0,        2572,      -7.672031633,      -5.170277964,               -32,      -5.542850337,      -5.057423987,      -7.591537224
          0,           0,        2573,      -7.672663284,      -5.170413372,               -32,      -5.543523752,      -5.056964413,      -7.591633898
          0,           0,        2574,      -7.672763928,      -5.170538662,               -32,      -5.544179486,      -5.056225813,      -7.591728326
          0,           0,        2575,       -7.67003899,      -5.170665528,               -32,      -5.544836079,      -5.053850306,      -7.591820907
          0,           0,        2576,      -7.672834646,      -5.170777286,               -32,      -5.545499147,      -5.054512758,      -7.591912253
          0,           0,        2577,      -7.673540793,      -5.170874427,               -32,      -5.546159595,       -5.05384414,      -7.592005064
          0,           0,        2578,      -7.674085762,      -5.170911517,               -32,      -5.546806646,      -5.052780792,      -7.592096864
          0,           0,        2579,      -7.663896893,      -5.168609789,               -32,      -5.547116796,      -5.042598617,       -7.59218716
          0,           0,        2580,      -7.616625375,       -5.17099644,               -32,      -5.548003276,      -5.015166774,      -7.592277596
          0,           0,        2581,      -7.671953538,      -5.171143774,               -32,       -5.54859423,      -5.047152776,      -7.592365944
          0,           0,        2582,      -7.671519976,      -5.171215026,               -32,      -5.549292483,      -5.045424693,      -7.592454789
          0,           0,        2583,      -7.676111362,      -5.171269924,               -32,      -5.549865347,      -5.045977419,      -7.592542362
          0,           0,        2584,      -7.679123329,      -5.171319393,               -32,      -5.550399133,      -5.045803663,      -7.592629053
          0,           0,        2585,      -7.677695015,      -5.171384249,               -32,      -5.550909851,      -5.043663682,      -7.592715876
          0,           0,        2586,      -7.680280988,      -5.171452652,               -32,      -5.551389761,      -5.043786894,      -7.592801591
          0,           0,        2587,       -7.68100389,      -5.171524891,               -32,      -5.551820434,      -5.043218232,      -7.592888433
          0,           0,        2588,      -7.681208707,      -5.171602506,               -32,      -5.552211519,      -5.042654926,      -7.592974061
          0,           0,        2589,      -7.680895176,      -5.171683409,               -32,      -5.552555162,      -5.042102734,      -7.593058364
          0,           0,        2590,      -7.678555118,      -5.171781741,               -32,      -5.552878535,       -5.04077443,      -7.593142616
