"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         182,      -5.621710747,       -4.70773701,      -4.805530941,      -3.577611663,      -10.49580617
          0,           0,         183,       -5.60578681,      -4.719521149,      -4.824369664,      -3.560488824,      -10.49146137
          0,           0,         184,       -5.59297719,       -4.73106348,      -4.843065644,      -3.546707722,       -10.4863575
          0,           0,         185,      -5.583481304,      -4.741943211,      -4.860637553,      -3.536446582,      -10.48081022
          0,           0,         186,         -5.577413,      -4.751791885,      -4.875999414,      -3.529810223,      -10.47484693
          0,           0,         187,      -5.574810386,      -4.760157031,      -4.888096539,      -3.526821505,      -10.46877574
          0,           0,         188,      -5.575691254,      -4.766699957,      -4.895984226,      -3.527487047,      -10.46276841
          0,           0,         189,      -5.580031866,      -4.771209161,      -4.899189029,      -3.531801391,      -10.45692703
          0,           0,         190,      -5.587754233,      -4.773511859,      -4.897553866,      -3.539662137,      -10.45133314
          0,           0,         191,      -5.598772048,      -4.773640429,      -4.891568836,      -3.551002683,       -10.4460959
          0,           0,         192,        -5.6129142,       -4.77185398,      -4.882046138,      -3.565672292,      -10.44128943
          0,           0,         193,      -5.629953995,      -4.768469472,      -4.870125553,      -3.583492904,      -10.43662851
          0,           0,         194,      -5.649547801,      -4.763929457,      -4.856848131,       -3.60414542,      -10.43222345
          0,           0,         195,      -5.671136544,      -4.758755888,      -4.843170644,      -3.627090224,      -10.42809624
          0,           0,         196,      -5.693960323,      -4.753401366,      -4.830007235,      -3.651603419,      -10.42431436
          0,           0,         197,      -5.716888227,      -4.748311546,      -4.817952649,      -3.676523799,       -10.4207481
          0,           0,         198,      -5.738560755,       -4.74389255,      -4.807497467,       -3.70039439,      -10.41752385
          0,           0,         199,       -5.75739597,      -4.740490633,      -4.799077613,       -3.72145429,      -10.41466305
          0,           0,         200,      -5.771730438,      -4.738382261,      -4.792966389,       -3.73777969,      -10.41218946
          0,           0,         201,      -5.780181176,      -4.737829348,      -4.789295588,      -3.747655185,       -10.4102137
          0,           0,         202,      -5.782035584,       -4.73902269,      -4.788188139,      -3.750099387,      -10.40877016
          0,           0,         203,      -5.777464101,      -4.742111446,       -4.78974292,      -3.745225171,      -10.40784929
          0,           0,         204,      -5.767618892,      -4.747261777,      -4.794074728,      -3.734366747,        -10.407535
          0,           0,         205,      -5.754142696,      -4.754516989,      -4.801170414,      -3.719390496,      -10.40783839
          0,           0,         206,      -5.738597061,       -4.76390083,      -4.811065725,      -3.702101821,      -10.40885339
          0,           0,         207,      -5.722315061,      -4.775410393,      -4.823691972,      -3.684039342,      -10.41054304
          0,           0,         208,      -5.706549852,      -4.788959416,      -4.838859145,      -3.666594469,      -10.41289098
          0,           0,         209,      -5.692181635,      -4.804372939,      -4.856429525,      -3.650713027,      -10.41589609
          0,           0,         210,      -5.679781476,      -4.821372004,      -4.876120866,      -3.636995722,      -10.41957196
          0,           0,         211,      -5.669729837,      -4.839575052,      -4.897407021,      -3.625830093,      -10.42387234
          0,           0,         212,      -5.662253458,      -4.858432805,        -4.9195494,       -3.61744199,      -10.42883472
          0,           0,         213,      -5.657487051,      -4.877217761,      -4.941535205,      -3.611960306,      -10.43449452
          0,           0,         214,      -5.655515518,      -4.895063368,      -4.962065788,       -3.60946525,      -10.44074052
          0,           0,         215,      -5.656374023,      -4.910950649,      -4.979657079,      -3.609986019,      -10.44743865
          0,           0,         216,      -5.660041646,      -4.923855128,      -4.992763005,        -3.6135028,      -10.45455362
          0,           0,         217,      -5.666475112,      -4.932913353,      -5.000157903,      -3.619979462,      -10.46194071
          0,           0,         218,        -5.6755751,      -4.937553668,      -5.001254258,       -3.62932629,      -10.46946394
          0,           0,         219,      -5.687219513,       -4.93764358,      -4.996288939,      -3.641433699,      -10.47696985
          0,           0,         220,      -5.701201722,      -4.933554683,      -4.986241963,       -3.65611361,      -10.48426784
          0,           0,         221,      -5.717228356,      -4.926056868,      -4.972526961,      -3.673092066,      -10.49121819
          0,           0,         222,      -5.734894006,      -4.916123025,      -4.956690889,      -3.691978349,      -10.49743064
          0,           0,         223,      -5.753613235,       -4.90480293,      -4.940115245,      -3.712192658,      -10.50265625
          0,           0,         224,      -5.772617258,      -4.893010026,      -4.923936751,      -3.732933281,      -10.50666957
          0,           0,         225,      -5.790934298,      -4.881535582,      -4.908980537,       -3.75315301,      -10.50929898
          0,           0,         226,      -5.807440367,      -4.871012251,        -4.8958197,      -3.771598621,      -10.51042806
          0,           0,         227,       -5.82096381,      -4.861916226,      -4.884891545,      -3.786903756,       -10.5099824
          0,           0,         228,      -5.830470594,      -4.854571549,      -4.876475214,      -3.797807271,      -10.50796998
          0,           0,         229,      -5.835385718,      -4.849221949,      -4.870670703,      -3.803546062,      -10.50447392
          0,           0,         230,      -5.835481313,      -4.846036151,      -4.867579502,      -3.803780067,      -10.49965464
          0,           0,         231,      -5.831014159,      -4.845122024,      -4.867242768,      -3.798773313,      -10.49371484
          0,           0,         232,       -5.82281958,      -4.846529288,      -4.869658065,      -3.789484764,      -10.48686985
          0,           0,         233,      -5.811958159,      -4.850280609,      -4.874799257,      -3.777162486,      -10.47941104
          0,           0,         234,      -5.799551219,      -4.856374928,      -4.882608259,      -3.763118092,      -10.47156057
          0,           0,         235,      -5.786677612,      -4.864776373,      -4.893012836,      -3.748584448,      -10.46351636
