Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
326,0.997678,0,79.5539,-0,1.67276e-07,0,0,0,0,0,0,0.931657,-0.00927665,0,0.931703,31.8216,0.151047,0.00262127,0.000343073,0,0.00264363,1.00471,0,0,0,0,0.97581
327,0.99768,0,79.554,-0,1.67276e-07,0,0,0,0,0,0,0.937819,-0.00846772,0,0.937857,31.8216,0.151141,0.00260621,0.000343049,0,0.00262869,1.00471,0,0,0,0,0.973407
328,0.997674,0,79.5535,-0,1.67276e-07,0,0,0,0,0,0,0.943458,-0.00772332,0,0.94349,31.8214,0.15077,0.00259124,0.000342862,0,0.00261383,1.00471,0,0,0,0,0.971042
329,0.997667,0,79.553,-0,1.67276e-07,0,0,0,0,0,0,0.948614,-0.00703933,0,0.94864,31.8212,0.150357,0.00257557,0.000342448,0,0.00259824,1.00471,0,0,0,0,0.96857
330,0.997662,0,79.5527,-0,1.67276e-07,0,0,0,0,0,0,0.953323,-0.00641168,0,0.953344,31.8211,0.150087,0.00255926,0.00034184,0,0.00258199,1.00471,0,0,0,0,0.966009
331,0.997661,0,79.5527,-0,1.67276e-07,0,0,0,0,0,0,0.95762,-0.00583643,0,0.957637,31.8211,0.150058,0.00254239,0.000341064,0,0.00256517,1.00471,0,0,0,0,0.963382
332,0.997664,0,79.553,-0,1.67277e-07,0,0,0,0,0,0,0.961537,-0.00530977,0,0.961552,31.8212,0.150331,0.00252502,0.000340136,0,0.00254783,1.00471,0,0,0,0,0.9607
333,0.997673,0,79.5537,-0,1.67277e-07,0,0,0,0,0,0,0.965105,-0.00482806,0,0.965117,31.8215,0.150932,0.00250719,0.000339063,0,0.00253001,1.00472,0,0,0,0,0.957976
334,0.997687,0,79.5549,-0,1.67277e-07,0,0,0,0,0,0,0.968354,-0.00438787,0,0.968364,31.822,0.151849,0.00248896,0.000337856,0,0.00251179,1.00472,0,0,0,0,0.95523
335,0.997705,0,79.5564,-0,1.67277e-07,0,0,0,0,0,0,0.971309,-0.00398596,0,0.971317,31.8226,0.153058,0.00247043,0.000336526,0,0.00249325,1.00472,0,0,0,0,0.952481
336,0.997727,0,79.5582,-0,1.67277e-07,0,0,0,0,0,0,0.973996,-0.00361929,0,0.974003,31.8233,0.154518,0.00245168,0.000335085,0,0.00247447,1.00472,0,0,0,0,0.949753
337,0.997753,0,79.5603,-0,1.67277e-07,0,0,0,0,0,0,0.976438,-0.00328501,0,0.976443,31.8241,0.156187,0.00243281,0.000333547,0,0.00245557,1.00472,0,0,0,0,0.947071
338,0.997781,0,79.5626,-0,1.67277e-07,0,0,0,0,0,0,0.978655,-0.00298048,0,0.97866,31.825,0.158018,0.00241393,0.000331926,0,0.00243664,1.00472,0,0,0,0,0.944465
339,0.997812,0,79.565,-0,1.67277e-07,0,0,0,0,0,0,0.980669,-0.00270323,0,0.980672,31.826,0.159962,0.00239513,0.000330238,0,0.00241778,1.00472,0,0,0,0,0.941961
340,0.997843,0,79.5676,-0,1.67277e-07,0,0,0,0,0,0,0.982496,-0.00245096,0,0.982499,31.827,0.161977,0.00237651,0.000328499,0,0.0023991,1.00472,0,0,0,0,0.939589
341,0.997875,0,79.5701,-0,1.67277e-07,0,0,0,0,0,0,0.984153,-0.00222154,0,0.984156,31.828,0.164025,0.00235816,0.000326724,0,0.00238068,1.00472,0,0,0,0,0.937378
342,0.997908,0,79.5727,-0,1.67277e-07,0,0,0,0,0,0,0.985657,-0.00201303,0,0.985659,31.8291,0.166073,0.00234015,0.000324927,0,0.0023626,1.00472,0,0,0,0,0.935356
343,0.99794,0,79.5752,-0,1.67277e-07,0,0,0,0,0,0,0.987019,-0.0018236,0,0.987021,31.8301,0.168096,0.00232255,0.00032312,0,0.00234492,1.00472,0,0,0,0,0.93355
344,0.997971,0,79.5777,-0,1.67277e-07,0,0,0,0,0,0,0.988255,-0.00165158,0,0.988256,31.8311,0.170077,0.00230541,0.000321317,0,0.0023277,1.00472,0,0,0,0,0.931987
345,0.998002,0,79.5801,-0,1.67277e-07,0,0,0,0,0,0,0.989374,-0.00149544,0,0.989375,31.832,0.172,0.00228877,0.000319525,0,0.00231097,1.00472,0,0,0,0,0.930693
346,0.998031,0,79.5824,-0,1.67277e-07,0,0,0,0,0,0,0.990388,-0.00135376,0,0.990389,31.833,0.173855,0.00227265,0.000317754,0,0.00229476,1.00472,0,0,0,0,0.929693
347,0.99806,0,79.5846,-0,1.67277e-07,0,0,0,0,0,0,0.991306,-0.00122524,0,0.991307,31.8339,0.175638,0.00225707,0.000316011,0,0.00227909,1.00472,0,0,0,0,0.929014
348,0.998087,0,79.5868,-0,1.67277e-07,0,0,0,0,0,0,0.992138,-0.00110871,0,0.992139,31.8347,0.177343,0.00224205,0.000314301,0,0.00226398,1.00472,0,0,0,0,0.928683
349,0.998113,0,79.5888,-0,1.67277e-07,0,0,0,0,0,0,0.992891,-0.00100306,0,0.992892,31.8355,0.178969,0.0022276,0.000312631,0,0.00224943,1.00471,0,0,0,0,0.928731
