Point ID,Density,Energy,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude
2075,0.95201,2.82512,0.867217,0.965909,0.051975,0,0.967307,0.568765,-0.338265,0,0.661753,0.933477,-0.148489,0.980532,1.0146,0.054595,0,1.01607
2076,0.958685,2.84228,0.857854,0.963295,0.0560922,0,0.964927,0.606308,-0.333898,0,0.692168,0.942668,-0.127973,0.983293,1.00481,0.0585095,0,1.00651
2077,0.965728,2.86038,0.848033,0.96044,0.0597237,0,0.962295,0.643897,-0.32735,0,0.722331,0.952376,-0.106304,0.986174,0.994524,0.0618432,0,0.996445
2078,0.930228,2.76894,0.89774,0.972479,-0.052426,0,0.973891,0.174208,-0.289044,0,0.337483,0.903655,-0.215056,0.971434,1.04542,-0.0563582,0,1.04694
2079,0.916418,2.73315,0.916965,0.976293,-0.0383909,0,0.977048,0.208809,-0.302106,0,0.367246,0.884922,-0.256871,0.965632,1.06534,-0.0418924,0,1.06616
2080,0.90583,2.70561,0.931617,0.978623,-0.0242841,0,0.978924,0.243834,-0.312454,0,0.396336,0.87066,-0.288705,0.961174,1.08036,-0.0268087,0,1.08069
2081,0.90008,2.69062,0.939553,0.979703,-0.0103749,0,0.979758,0.277947,-0.320675,0,0.424366,0.86295,-0.305915,0.958748,1.08846,-0.0115267,0,1.08852
2082,0.900365,2.69135,0.939104,0.979664,0.00340694,0,0.97967,0.313499,-0.328161,0,0.45384,0.863347,-0.305028,0.958886,1.08807,0.00378396,0,1.08808
2083,0.906319,2.70681,0.930693,0.978507,0.0152013,0,0.978625,0.348752,-0.334011,0,0.482899,0.871385,-0.287086,0.961456,1.07965,0.0167726,0,1.07978
2084,1.08599,3.16465,0.674365,0.879669,0.0506396,0,0.881125,1.01288,-0.0400585,0,1.01367,1.12288,0.274285,1.03397,0.810019,0.0466301,0,0.81136
2085,1.0929,3.16546,0.602424,0.79837,-0.0290062,0,0.798896,1.01006,0.0179176,0,1.01022,1.14939,0.333454,1.05168,0.730503,-0.0265405,0,0.730985
2086,1.11415,3.23433,0.62985,0.847707,0.0437226,0,0.848834,1.00632,-0.0114499,0,1.00639,1.16439,0.36695,1.0451,0.760856,0.039243,0,0.761867
2087,1.09233,3.18044,0.664669,0.8733,0.047117,0,0.87457,1.01282,-0.0298978,0,1.01326,1.13213,0.29494,1.03644,0.799485,0.0431345,0,0.800647
2088,1.10758,3.2181,0.640322,0.855523,0.0467817,0,0.856801,1.00695,-0.0156583,0,1.00707,1.15468,0.345264,1.04253,0.772428,0.0422379,0,0.773582
2089,1.14945,3.32283,0.578433,0.807636,-0.045391,0,0.808911,-0.0587395,-0.0589212,0,0.0831988,1.21528,0.480533,1.05727,0.702627,-0.0394892,0,0.703736
2090,0.69582,2.14673,1.2395,0.947105,-0.0398748,0,0.947944,0.56768,0.38619,0,0.686588,0.600408,-0.891946,0.862878,1.36113,-0.0573062,0,1.36234
2091,0.985967,2.9122,0.819622,0.951426,0.0629264,0,0.953505,0.745568,-0.346653,0,0.822216,0.980457,-0.0436231,0.994412,0.964968,0.063822,0,0.967076
2092,0.790915,2.4024,1.09271,0.974545,0.0492451,0,0.975789,0.300964,0.3704,0,0.477259,0.720183,-0.624591,0.910569,1.23217,0.0622635,0,1.23375
2093,1.08327,3.14371,0.626166,0.820148,-0.0334493,0,0.82083,1.01282,0.0298977,0,1.01326,1.13309,0.297074,1.04599,0.757106,-0.0308782,0,0.757736
2094,1.13986,3.2991,0.593641,0.808251,0.149028,0,0.821875,-0.0592597,0.0492593,0,0.0770596,1.20112,0.448925,1.05375,0.709082,0.130743,0,0.721035
2095,0.995275,2.93602,0.806729,0.945611,-0.0815735,0,0.949123,0.0633197,-0.264544,0,0.272017,0.993386,-0.0147642,0.998101,0.9501,-0.0819608,0,0.953629
2096,1.03003,3.02417,0.756889,0.92574,0.0647659,0,0.928002,0.949864,-0.220712,0,0.975169,1.04245,0.0947559,1.01206,0.89875,0.0628777,0,0.900947
2097,1.12186,3.2535,0.617968,0.838908,0.0373991,0,0.839741,1.00536,-0.00677768,0,1.00538,1.17569,0.392155,1.04798,0.747781,0.0333366,0,0.748523
2098,1.03541,3.03776,0.749076,0.922022,0.0633962,0,0.924199,0.968008,-0.200736,0,0.988603,1.05012,0.111867,1.0142,0.890487,0.0612279,0,0.89259
2099,0.88548,2.6526,0.960215,0.974276,0.12125,0,0.981792,0.1277,0.306478,0,0.332018,0.843325,-0.34972,0.952393,1.10028,0.136932,0,1.10877
2100,1.07986,3.14962,0.684494,0.887007,0.0459404,0,0.888196,1.02057,-0.0483821,0,1.02172,1.11374,0.253877,1.03137,0.821409,0.0425429,0,0.822509
2101,0.979547,2.89577,0.8286,0.954491,0.0608122,0,0.956426,0.709863,-0.358468,0,0.795239,0.971538,-0.0635305,0.991824,0.97442,0.0620819,0,0.976396
2102,1.12567,3.26396,0.615783,0.836854,-0.0705795,0,0.839825,-0.0543058,-0.090524,0,0.105564,1.18027,0.402388,1.0485,0.743425,-0.0626998,0,0.746064
2103,1.12644,3.24543,0.535027,0.736337,-0.0188079,0,0.736577,1.00192,0.00249304,0,1.00193,1.20184,0.45054,1.06693,0.653682,-0.0166967,0,0.653895
2104,1.11995,3.21265,0.474052,0.652573,-0.0118686,0,0.652681,1.00243,0.000569824,0,1.00243,1.20899,0.466492,1.0795,0.582678,-0.0105974,0,0.582775
2105,1.12906,3.25453,0.541436,0.746608,-0.00719321,0,0.746643,1.00222,0.00158879,0,1.00222,1.20306,0.45326,1.06554,0.661266,-0.00637099,0,0.661297
2106,1.07177,3.11674,0.650436,0.84053,-0.0330571,0,0.84118,1.02057,0.0483821,0,1.02172,1.11465,0.255926,1.04002,0.784248,-0.0308436,0,0.784855
2107,1.00559,2.96224,0.791998,0.926226,0.179266,0,0.943415,-0.00681296,0.191639,0,0.19176,1.00788,0.0175873,1.00228,0.921079,0.17827,0,0.938172
2108,1.0766,3.14178,0.690546,0.887896,-0.0921135,0,0.892662,-0.0292606,-0.15837,0,0.16105,1.10868,0.242597,1.0298,0.824725,-0.0855599,0,0.829151
2109,1.19388,3.43179,0.503524,0.72714,0.120097,0,0.736991,-0.0424089,0.013815,0,0.0446023,1.28173,0.628851,1.07358,0.609055,0.100594,0,0.617307
2110,0.972898,2.87873,0.837861,0.957483,0.0581912,0,0.95925,0.672305,-0.368785,0,0.76681,0.962332,-0.084081,0.98914,0.984156,0.0598123,0,0.985972
2111,0.932483,2.77463,0.894098,0.97235,0.030851,0,0.972839,0.432631,-0.387899,0,0.581064,0.906865,-0.20789,0.972527,1.04275,0.0330848,0,1.04328
2112,1.06385,3.10996,0.709803,0.902976,0.0519589,0,0.90447,1.02039,-0.0920262,0,1.02453,1.09019,0.201321,1.02476,0.848779,0.0488403,0,0.850183
2113,1.06733,3.11861,0.704439,0.899783,0.0503138,0,0.901189,1.02131,-0.0820179,0,1.02459,1.09526,0.212641,1.02617,0.843024,0.0471399,0,0.844341
2114,0.952654,2.82685,0.866605,0.965683,-0.0570443,0,0.967367,0.142641,-0.314872,0,0.345675,0.93428,-0.146696,0.980713,1.01368,-0.0598793,0,1.01544
2115,0.92559,2.75673,0.903483,0.974068,0.0241481,0,0.974368,0.394722,-0.385476,0,0.551722,0.89755,-0.228682,0.969706,1.05238,0.0260895,0,1.0527
2116,1.06199,3.10496,0.711386,0.899754,-0.0945948,0,0.904713,-0.0170796,-0.176581,0,0.177405,1.08784,0.196063,1.02434,0.847236,-0.0890733,0,0.851905
2117,1.06307,3.09518,0.664405,0.850047,-0.0365432,0,0.850832,1.02287,0.0690494,0,1.0252,1.10188,0.227403,1.03651,0.799617,-0.0343752,0,0.800356
2118,1.06733,3.10627,0.659479,0.84776,-0.0335141,0,0.848422,1.02323,0.0595195,0,1.02496,1.10763,0.240237,1.03775,0.794278,-0.0313998,0,0.794898
2119,1.03999,3.03675,0.697151,0.868484,-0.0483848,0,0.869831,1.00032,0.154023,0,1.01211,1.0692,0.154461,1.02808,0.835087,-0.0465242,0,0.836382
2120,0.763265,2.3282,1.13248,0.9688,0.0220551,0,0.969051,0.370024,0.382613,0,0.53227,0.685215,-0.702644,0.897743,1.26928,0.0288958,0,1.26961
2121,1.04627,3.06525,0.733754,0.914745,0.0592286,0,0.91666,0.997774,-0.159116,0,1.01038,1.06548,0.146158,1.01836,0.874293,0.0566093,0,0.876123
2122,1.05176,3.07913,0.72599,0.893668,0.185185,0,0.912653,-0.0374119,0.141237,0,0.146108,1.07326,0.163536,1.02045,0.849691,0.176072,0,0.867742
2123,0.976509,2.88823,0.833684,0.943387,0.170092,0,0.958598,0.0181859,0.22149,0,0.222236,0.967088,-0.0734646,0.990352,0.966081,0.174184,0,0.981658
2124,0.749249,2.29029,1.15241,0.964451,0.0103632,0,0.964507,0.406253,0.386287,0,0.560589,0.667793,-0.741534,0.891283,1.28722,0.0138315,0,1.2873
2125,0.967657,2.86541,0.845618,0.95944,-0.0675533,0,0.961815,0.111068,-0.296426,0,0.316551,0.95496,-0.100535,0.986879,0.991508,-0.0698113,0,0.993963
2126,0.981711,2.90137,0.82577,0.95265,-0.0757735,0,0.955659,0.0850226,-0.279617,0,0.292258,0.974487,-0.0569496,0.992641,0.970398,-0.0771851,0,0.973462
2127,1.11922,3.22787,0.548392,0.748694,-0.0249234,0,0.749108,1.00271,0.00463779,0,1.00272,1.19087,0.426048,1.06402,0.668944,-0.0222686,0,0.669314
2128,1.13593,3.2746,0.542449,0.752026,0.0271926,0,0.752518,1.00243,-0.000569827,0,1.00243,1.21014,0.469054,1.06532,0.662033,0.0239385,0,0.662466
2129,1.0967,3.1746,0.595198,0.792056,-0.0318685,0,0.792697,1.00695,0.0156583,0,1.00707,1.15525,0.346534,1.05338,0.722216,-0.0290584,0,0.7228
2130,1.01471,2.98542,0.779039,0.935713,0.0668018,0,0.938094,0.888998,-0.272948,0,0.929956,1.02071,0.0462387,1.00592,0.922148,0.0658334,0,0.924495
2131,1.14242,3.30676,0.594489,0.824418,0.0259481,0,0.824826,1.00222,-0.00158879,0,1.00222,1.2036,0.454461,1.05355,0.721639,0.0227132,0,0.721997
2132,1.14008,3.2988,0.590103,0.816683,0.0355419,0,0.817456,1.00192,-0.00249304,0,1.00193,1.20229,0.451547,1.05457,0.71634,0.031175,0,0.717018
2133,1.08777,3.15372,0.61449,0.809316,-0.0323534,0,0.809963,1.01115,0.0235403,0,1.01142,1.14087,0.314434,1.04881,0.744013,-0.0297428,0,0.744608
2134,1.12637,3.26472,0.611098,0.833406,0.0407043,0,0.834399,1.00384,-0.00611417,0,1.00386,1.18227,0.406846,1.04962,0.739902,0.0361375,0,0.740784
2135,1.11836,3.24474,0.623138,0.842524,0.0430345,0,0.843623,1.00526,-0.00906428,0,1.0053,1.17062,0.380851,1.04673,0.753355,0.0384799,0,0.754337
2136,1.10253,3.18811,0.582115,0.78,-0.0283592,0,0.780515,1.00632,0.0114499,0,1.00639,1.16473,0.367711,1.05642,0.707464,-0.025722,0,0.707932
2137,1.10942,3.20428,0.567233,0.766254,-0.0210913,0,0.766544,1.00536,0.00677768,0,1.00538,1.17578,0.392374,1.05982,0.690679,-0.0190111,0,0.69094
2138,0.864865,2.59858,0.989026,0.977283,0.106387,0,0.983057,0.16058,0.324096,0,0.361696,0.815954,-0.410818,0.943446,1.12998,0.12301,0,1.13666
2139,1.13064,3.27643,0.608668,0.819392,0.157855,0,0.834459,-0.0587395,0.0589212,0,0.0831988,1.1874,0.418301,1.0502,0.724716,0.139616,0,0.738042
2140,0.777564,2.36671,1.11215,0.972394,0.034993,0,0.973024,0.335158,0.377385,0,0.504728,0.70316,-0.662589,0.904311,1.25056,0.0450034,0,1.25137
2141,1.04088,3.05155,0.741195,0.918228,0.0613096,0,0.920272,0.98433,-0.179844,0,1.00062,1.05789,0.129219,1.01635,0.882169,0.058902,0,0.884133
2142,0.918622,2.7387,0.913287,0.975895,0.016399,0,0.976033,0.359988,-0.381247,0,0.524348,0.888074,-0.249835,0.966746,1.06235,0.0178518,0,1.0625
2143,1.03731,3.04259,0.746531,0.904569,0.183837,0,0.923061,-0.0291648,0.157971,0,0.16064,1.05276,0.117765,1.01489,0.872035,0.177226,0,0.889862
2144,1.1707,3.37449,0.541174,0.762176,0.133773,0,0.773826,-0.0501302,0.0255225,0,0.0562533,1.2475,0.552449,1.0656,0.651043,0.114267,0,0.660995
2145,1.20325,3.45414,0.484777,0.71621,0.0157157,0,0.716382,-0.0424234,-0.013897,0,0.0446416,1.29635,0.661498,1.07738,0.595231,0.013061,0,0.595374
2146,1.11363,3.21452,0.559633,0.759356,-0.0245201,0,0.759752,1.00384,0.00611417,0,1.00386,1.18214,0.406567,1.06153,0.681877,-0.0220182,0,0.682232
2147,1.13555,3.28717,0.595623,0.820009,0.0464834,0,0.821326,1.00162,-0.00427066,0,1.00163,1.19606,0.437631,1.05328,0.722123,0.0409346,0,0.723282
2148,1.10631,3.197,0.574059,0.772541,-0.0273692,0,0.773026,1.00526,0.00906427,0,1.0053,1.17077,0.381182,1.05827,0.698306,-0.0247392,0,0.698744
2149,1.13226,3.2791,0.601066,0.8249,0.0412121,0,0.825928,1.00271,-0.00463779,0,1.00272,1.19115,0.426666,1.052,0.728539,0.036398,0,0.729448
2150,1.13694,3.29074,0.593917,0.819284,0.0372823,0,0.820132,1.00218,-0.00322785,0,1.00218,1.19798,0.441912,1.05368,0.720602,0.0327917,0,0.721348
2151,1.0777,3.13079,0.638495,0.830633,-0.0376758,0,0.831487,1.01288,0.0400585,0,1.01367,1.12401,0.276812,1.04298,0.770749,-0.0349596,0,0.771541
2152,1.12212,3.23479,0.542508,0.742811,-0.0306405,0,0.743442,1.00162,0.00427066,0,1.00163,1.19541,0.436174,1.06531,0.66197,-0.0273058,0,0.662533
2153,1.02005,2.99895,0.771411,0.932417,0.0664262,0,0.93478,0.911397,-0.255801,0,0.946614,1.02825,0.0630617,1.00804,0.914093,0.0651208,0,0.91641
2154,1.02502,3.01154,0.764225,0.929186,0.0657446,0,0.931509,0.931127,-0.238839,0,0.961271,1.03531,0.0788153,1.01004,0.906503,0.0641397,0,0.90877
2155,1.15653,3.3403,0.567037,0.798106,-0.0341818,0,0.798837,-0.0592597,-0.0492593,0,0.0770596,1.22577,0.503942,1.05986,0.690084,-0.0295553,0,0.690716
2156,1.18356,3.40612,0.519727,0.752903,-0.00785417,0,0.752944,-0.0501302,-0.0255225,0,0.0562533,1.26665,0.595197,1.0702,0.636134,-0.00663605,0,0.636169
2157,1.09741,3.1927,0.655483,0.866198,0.0468387,0,0.867464,1.01115,-0.0235404,0,1.01142,1.13994,0.312371,1.03875,0.78931,0.042681,0,0.790463
2158,1.12354,3.23817,0.539647,0.740378,-0.0208964,0,0.740673,1.00218,0.00322785,0,1.00218,1.19761,0.441105,1.06593,0.658971,-0.0185987,0,0.659233
2159,1.2098,3.47024,0.473397,0.70049,0.0713093,0,0.704111,-0.0391055,-2.74501e-05,0,0.0391055,1.30614,0.683339,1.07963,0.579012,0.0589429,0,0.582004
2160,1.14248,3.30559,0.589541,0.816606,-0.0548603,0,0.818447,-0.0575723,-0.0682358,0,0.0892787,1.20497,0.45753,1.0547,0.714768,-0.0480187,0,0.716379
2161,1.13486,3.28688,0.602072,0.826755,-0.0624732,0,0.829112,-0.0563986,-0.0784027,0,0.0965805,1.1936,0.432153,1.05177,0.72851,-0.0550493,0,0.730587
2162,1.12133,3.25333,0.62303,0.829394,0.165406,0,0.845726,-0.0575723,0.0682356,0,0.0892786,1.17376,0.387857,1.04675,0.73965,0.147508,0,0.754215
2163,0.843478,2.54223,1.01891,0.978618,0.090518,0,0.982795,0.19646,0.33971,0,0.392428,0.787868,-0.473509,0.934071,1.16022,0.107315,0,1.16517
2164,0.805444,2.44108,1.0716,0.976115,0.0627582,0,0.97813,0.267137,0.361791,0,0.449727,0.738863,-0.582895,0.917336,1.2119,0.0779175,0,1.2144
2165,0.823186,2.48835,1.04683,0.977857,0.0754088,0,0.98076,0.232965,0.352326,0,0.422381,0.761639,-0.532055,0.925233,1.18789,0.0916061,0,1.19142
2166,1.04877,3.07163,0.730369,0.910136,-0.0944777,0,0.915026,-0.00458753,-0.195382,0,0.195435,1.06899,0.153988,1.01927,0.867809,-0.090084,0,0.872472
2167,1.10339,3.20764,0.646546,0.860136,0.0432517,0,0.861223,1.01006,-0.0179176,0,1.01022,1.14861,0.33173,1.04099,0.779539,0.0391989,0,0.780523
2168,0.992145,2.92799,0.810981,0.948353,0.064513,0,0.950545,0.778688,-0.333816,0,0.847224,0.989057,-0.0244259,0.996888,0.955862,0.0650238,0,0.958071
2169,0.997997,2.94293,0.802775,0.945313,0.0656135,0,0.947587,0.808944,-0.320279,0,0.870039,0.997226,-0.00619271,0.999227,0.94721,0.0657452,0,0.949489
2170,1.00359,2.95719,0.794889,0.942264,0.0663397,0,0.944596,0.836958,-0.305867,0,0.891097,1.00506,0.0112991,1.00146,0.938889,0.0661021,0,0.941213
2171,1.00915,2.9713,0.787,0.939068,0.0667589,0,0.941438,0.863758,-0.290013,0,0.911145,1.01287,0.028717,1.00369,0.930558,0.0661539,0,0.932906
2172,1.20741,3.46435,0.477452,0.706904,0.0472156,0,0.708479,-0.0406696,-0.00515653,0,0.0409952,1.3026,0.675437,1.07883,0.585469,0.0391047,0,0.586774
2173,1.16324,3.3566,0.555273,0.787499,-0.0209164,0,0.787777,-0.0592816,-0.0395535,0,0.0712656,1.23594,0.526645,1.0625,0.676989,-0.0179812,0,0.677228
2174,1.1497,3.3233,0.577522,0.796118,0.137416,0,0.807891,-0.0592816,0.0395534,0,0.0712656,1.21578,0.481654,1.05748,0.692457,0.119523,0,0.702697
2175,1.05121,3.07783,0.727007,0.911562,0.0569288,0,0.913338,1.0079,-0.139704,0,1.01754,1.07242,0.16166,1.02018,0.867151,0.0541553,0,0.868841
2176,1.05584,3.08963,0.720875,0.908695,0.0548235,0,0.910347,1.01476,-0.122343,0,1.02211,1.07887,0.176052,1.02182,0.86064,0.0519242,0,0.862205
2177,1.05977,3.09956,0.715221,0.905664,0.0534886,0,0.907242,1.01751,-0.106924,0,1.02311,1.08449,0.188593,1.02332,0.854583,0.0504717,0,0.856072
2178,1.07527,3.13855,0.692829,0.893063,0.0460826,0,0.894251,1.02323,-0.0595195,0,1.02496,1.10668,0.238119,1.02921,0.830548,0.0428568,0,0.831653
2179,1.07116,3.12808,0.69825,0.895859,0.0488591,0,0.89719,1.02287,-0.0690495,0,1.0252,1.10094,0.225307,1.0278,0.836342,0.0456131,0,0.837584
2180,1.03624,3.04002,0.748486,0.919566,-0.0932572,0,0.924283,0.00847425,-0.211634,0,0.211804,1.05112,0.114114,1.01436,0.887406,-0.0899957,0,0.891957
2181,1.02325,3.00723,0.767347,0.928918,-0.0903421,0,0.933301,0.0243521,-0.229636,0,0.230924,1.03264,0.0728565,1.00917,0.907808,-0.0882891,0,0.912091
2182,1.00923,2.97161,0.787195,0.937761,-0.0863231,0,0.941726,0.042971,-0.247926,0,0.251623,1.0129,0.0287891,1.00363,0.929183,-0.0855334,0,0.933111
2183,1.11619,3.2406,0.631127,0.848502,-0.0769537,0,0.851984,-0.0511474,-0.103008,0,0.115007,1.16618,0.370929,1.04478,0.760178,-0.0689433,0,0.763298
2184,1.10425,3.21082,0.649056,0.86092,-0.083674,0,0.864977,-0.0461505,-0.119851,0,0.128429,1.14882,0.332179,1.04036,0.779644,-0.0757747,0,0.783318
2185,1.0911,3.17808,0.669034,0.874333,-0.0890309,0,0.878855,-0.0387894,-0.137014,0,0.142399,1.12965,0.289402,1.03533,0.801332,-0.0815973,0,0.805475
2186,1.03517,3.0256,0.707982,0.876511,-0.0516099,0,0.878029,0.985922,0.177152,0,1.00171,1.06129,0.136813,1.02524,0.846735,-0.0498567,0,0.848201
2187,1.03051,3.01501,0.719034,0.884762,-0.0547291,0,0.886453,0.969005,0.199611,0,0.98935,1.0535,0.119412,1.02231,0.858568,-0.0531088,0,0.860209
2188,1.02607,3.00494,0.729637,0.892563,-0.0574085,0,0.894407,0.950487,0.220593,0,0.975749,1.04605,0.102783,1.01947,0.869885,-0.0559499,0,0.871682
2189,1.02164,2.99473,0.739673,0.89961,-0.0597474,0,0.901592,0.930595,0.240162,0,0.961085,1.03876,0.0865207,1.01676,0.880556,-0.0584819,0,0.882496
2190,1.01725,2.98454,0.749375,0.906193,-0.0619808,0,0.90831,0.909018,0.25855,0,0.945072,1.03161,0.0705573,1.01412,0.890828,-0.0609299,0,0.892909
2191,1.01269,2.97382,0.758901,0.912303,-0.06416,0,0.914556,0.88551,0.275902,0,0.927497,1.02434,0.0543358,1.01151,0.90087,-0.0633559,0,0.903095
2192,1.00798,2.96261,0.768331,0.918031,-0.0663231,0,0.920424,0.859503,0.292625,0,0.907951,1.01695,0.0378319,1.0089,0.910765,-0.0657981,0,0.913138
2193,1.00309,2.9509,0.777817,0.923514,-0.0685824,0,0.926057,0.830357,0.309099,0,0.886022,1.00937,0.0209189,1.00626,0.920667,-0.0683709,0,0.923202
2194,0.996339,2.93415,0.788988,0.928828,-0.0715342,0,0.931578,0.798294,0.324958,0,0.8619,0.999454,-0.00121838,1.00313,0.932241,-0.0717971,0,0.935002
2195,0.988906,2.91549,0.80055,0.933644,-0.0749717,0,0.936649,0.76408,0.339572,0,0.836138,0.988766,-0.0250754,0.999859,0.944118,-0.0758128,0,0.947157
2196,0.99086,2.9215,0.801424,0.936191,-0.07767,0,0.939407,0.728472,0.35254,0,0.809294,0.990474,-0.0212635,0.999611,0.944826,-0.0783864,0,0.948073
2197,0.991156,2.92295,0.803488,0.938287,-0.081636,0,0.941832,0.692335,0.363636,0,0.782022,0.990189,-0.0219004,0.999024,0.94666,-0.0823644,0,0.950236
2198,0.912688,2.71605,0.895258,0.949303,-0.0866637,0,0.953251,0.656517,0.372754,0,0.754957,0.887296,-0.251572,0.972179,1.04012,-0.0949544,0,1.04444
2199,0.749956,2.28726,1.13108,0.948232,-0.0752684,0,0.951215,0.620866,0.379917,0,0.727881,0.673607,-0.728555,0.898196,1.26438,-0.100364,0,1.26836
2200,0.95782,2.8403,0.859943,0.952555,0.161223,0,0.966102,0.0374651,0.242498,0,0.245375,0.941229,-0.131186,0.982678,0.994503,0.168323,0,1.00865
2201,0.90373,2.70021,0.934768,0.970165,0.134667,0,0.979467,0.0998252,0.288559,0,0.305338,0.867772,-0.295152,0.960212,1.07351,0.149013,0,1.08381
2202,0.920101,2.74269,0.911765,0.96544,0.144586,0,0.976207,0.0788095,0.27482,0,0.285897,0.889928,-0.245698,0.967206,1.04928,0.157141,0,1.06098
2203,0.939094,2.79172,0.884887,0.970312,0.0369593,0,0.971015,0.473943,-0.388906,0,0.613082,0.915882,-0.187764,0.975283,1.03324,0.0393564,0,1.03399
2204,0.945933,2.80933,0.875224,0.96789,0.0427134,0,0.968832,0.515764,-0.388835,0,0.645914,0.925274,-0.1668,0.978159,1.02321,0.0451547,0,1.02421
2205,1.06844,3.1222,0.705606,0.884502,0.184257,0,0.90349,-0.04332,0.126744,0,0.133943,1.09608,0.214465,1.02587,0.827841,0.172454,0,0.845612
2206,1.07937,3.14961,0.68956,0.874587,0.184311,0,0.893797,-0.047422,0.116081,0,0.125394,1.11182,0.249597,1.03006,0.810273,0.170757,0,0.82807
2207,1.08847,3.17118,0.671765,0.861605,0.179096,0,0.880021,-0.0513793,0.1023,0,0.114478,1.12617,0.281639,1.03464,0.791572,0.164538,0,0.808492
2208,1.09982,3.1995,0.654731,0.850407,0.1761,0,0.868449,-0.0543058,0.0905239,0,0.105564,1.14265,0.318414,1.03894,0.773224,0.160117,0,0.789629
2209,1.11159,3.22928,0.638607,0.840613,0.170715,0,0.857772,-0.0563987,0.0784025,0,0.0965804,1.15933,0.355641,1.04295,0.756229,0.153578,0,0.771666
2210,0.937916,2.78887,0.887246,0.959986,0.152549,0,0.972031,0.0590087,0.260912,0,0.267501,0.914072,-0.191804,0.974578,1.02353,0.162647,0,1.03637
2211,0.991346,2.9259,0.811918,0.934296,0.176116,0,0.95075,0.00424481,0.205312,0,0.205356,0.987995,-0.0267967,0.99662,0.942452,0.177654,0,0.95905
2212,1.02154,3.00282,0.769604,0.9163,0.18192,0,0.934185,-0.0184651,0.174702,0,0.175675,1.03027,0.0675574,1.00855,0.896983,0.178085,0,0.914491
2213,0.706423,2.17442,1.21777,0.949223,-0.0184223,0,0.949402,0.51533,0.389208,0,0.645793,0.614578,-0.860317,0.869985,1.3437,-0.0260782,0,1.34396
2214,0.719652,2.21059,1.19841,0.955193,-0.0108987,0,0.955256,0.479372,0.38955,0,0.617694,0.630638,-0.824469,0.876309,1.3273,-0.0151443,0,1.32739
2215,0.734629,2.25076,1.17405,0.959634,-0.000409859,0,0.959634,0.44307,0.388569,0,0.589319,0.649595,-0.782154,0.884249,1.30628,-0.000557913,0,1.30628
2216,1.04488,3.04844,0.6877,0.861911,-0.0452666,0,0.863099,1.01102,0.131912,0,1.01959,1.07679,0.171403,1.03054,0.824893,-0.0433225,0,0.82603
2217,1.05897,3.08467,0.669657,0.852846,-0.0383003,0,0.853705,1.02121,0.0822831,0,1.02452,1.09622,0.214778,1.03517,0.805352,-0.0361674,0,0.806164
2218,1.05471,3.07351,0.674378,0.854802,-0.0405002,0,0.855761,1.01991,0.0937737,0,1.02421,1.09053,0.202085,1.03397,0.810465,-0.0383995,0,0.811374
2219,1.0498,3.06078,0.68017,0.857416,-0.0427877,0,0.858483,1.0157,0.111632,0,1.02181,1.08391,0.187293,1.03248,0.816738,-0.0407578,0,0.817755
2220,0.952804,2.82706,0.86574,0.965521,0.0473101,0,0.966679,0.555,-0.387072,0,0.676645,0.934671,-0.145824,0.980969,1.01335,0.0496535,0,1.01456
2221,0.959369,2.84397,0.856681,0.9631,0.0512815,0,0.964465,0.593057,-0.383549,0,0.706277,0.943672,-0.125733,0.983638,1.00389,0.0534533,0,1.00531
2222,0.96606,2.86117,0.847359,0.960382,0.0550292,0,0.961957,0.633233,-0.377301,0,0.737117,0.952893,-0.105149,0.986371,0.994122,0.0569625,0,0.995753
2223,0.938021,2.78911,0.886971,0.97084,-0.044968,0,0.971881,0.177777,-0.331947,0,0.376555,0.914252,-0.191401,0.97466,1.03499,-0.0479392,0,1.0361
2224,0.925485,2.75665,0.904293,0.974486,-0.0318995,0,0.975008,0.214764,-0.346401,0,0.407575,0.897223,-0.229414,0.969462,1.05295,-0.0344679,0,1.05351
2225,0.916677,2.73381,0.916551,0.976762,-0.0190204,0,0.976947,0.251032,-0.357472,0,0.436811,0.885288,-0.256055,0.965757,1.06555,-0.0207492,0,1.06575
2226,0.91262,2.72328,0.922206,0.977736,-0.00608828,0,0.977755,0.286804,-0.366777,0,0.465598,0.879803,-0.268297,0.96404,1.07135,-0.0066712,0,1.07137
2227,0.913539,2.7256,0.920692,0.977345,0.00627687,0,0.977365,0.323835,-0.375019,0,0.495488,0.881109,-0.265382,0.9645,1.06984,0.00687094,0,1.06987
2228,0.979908,2.89673,0.828207,0.954726,0.0562257,0,0.956381,0.704695,-0.413174,0,0.816889,0.972008,-0.0624827,0.991937,0.974302,0.0573785,0,0.97599
2229,1.11959,3.22855,0.546853,0.747117,-0.0194727,0,0.74737,1.00313,0.00367417,0,1.00314,1.19164,0.427766,1.06436,0.667316,-0.0173928,0,0.667542
2230,1.06583,3.11454,0.705541,0.886096,0.164318,0,0.901202,-0.0576656,0.141043,0,0.152376,1.09341,0.208514,1.02588,0.831368,0.154169,0,0.845542
