Point ID,Density,Energy,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude
2376,0.875143,2.62546,0.97441,0.982395,-0.000522074,0,0.982395,0.395384,0.48635,0,0.626789,0.829626,-0.380299,0.947989,1.12255,-0.000596559,0,1.12255
2377,1.02243,3.00493,0.767889,0.930359,0.0719035,0,0.933134,1.00355,-0.265414,0,1.03805,1.03164,0.070635,1.00901,0.909951,0.0703261,0,0.912664
2378,1.12334,3.25677,0.614294,0.834213,0.0575802,0,0.836197,1.00866,-0.0108211,0,1.00872,1.17822,0.397803,1.04885,0.742617,0.051258,0,0.744384
2379,1.10962,3.2229,0.636293,0.851236,0.0604777,0,0.853382,1.01372,-0.0176537,0,1.01387,1.1579,0.352451,1.04351,0.767143,0.0545031,0,0.769077
2380,1.11281,3.23087,0.631548,0.84785,0.0593616,0,0.849925,1.01288,-0.0160998,0,1.01301,1.16252,0.362769,1.04467,0.761901,0.053344,0,0.763766
2381,0.926946,2.76035,0.902043,0.968539,0.107191,0,0.974453,0.0627317,0.347487,0,0.353104,0.89926,-0.224867,0.970132,1.04487,0.115639,0,1.05125
2382,0.987648,2.91661,0.817764,0.943793,0.133713,0,0.953218,-0.0207483,0.257475,0,0.25831,0.982647,-0.0387342,0.994937,0.955597,0.135385,0,0.965139
2383,1.13814,3.27809,0.530888,0.738767,-0.0035334,0,0.738775,1.00303,0.000795571,0,1.00303,1.21533,0.480644,1.06782,0.649098,-0.00310453,0,0.649105
2384,1.1506,3.32713,0.582256,0.814721,0.00306025,0,0.814727,1.00283,0.00180196,0,1.00283,1.21547,0.48096,1.05638,0.708084,0.0026597,0,0.708089
2385,1.05126,3.0778,0.726489,0.910337,0.0668183,0,0.912786,1.04564,-0.129834,0,1.05367,1.07261,0.162071,1.02031,0.865948,0.0635602,0,0.868278
2386,1.12782,3.26788,0.607387,0.828751,0.0574839,0,0.830742,1.00711,-0.00923299,0,1.00716,1.18477,0.412432,1.0505,0.734827,0.0509691,0,0.736592
2387,1.13157,3.27734,0.602121,0.825256,0.0499977,0,0.826769,1.007,-0.00664017,0,1.00702,1.19012,0.424381,1.05175,0.729302,0.0441844,0,0.730639
2388,1.12347,3.25692,0.613442,0.835183,-0.00750729,0,0.835217,1.00666,0.00945,0,1.0067,1.17858,0.398622,1.04905,0.743394,-0.00668222,0,0.743424
2389,1.1158,3.23788,0.625342,0.844438,-0.00393553,0,0.844447,1.01011,0.0127905,0,1.01019,1.16733,0.373513,1.04618,0.7568,-0.00352709,0,0.756808
2390,1.15388,3.33625,0.58092,0.81465,0.0323493,0,0.815293,1.0029,-0.00170619,0,1.0029,1.21929,0.489483,1.05669,0.706011,0.0280353,0,0.706567
2391,1.13965,3.28277,0.532264,0.740699,0.0358891,0,0.741568,1.00306,-0.000689519,0,1.00306,1.2166,0.483485,1.06752,0.649935,0.0314913,0,0.650698
2392,1.17609,3.38744,0.531134,0.762649,0.0407819,0,0.763738,-0.05944,-0.0117039,0,0.0605813,1.25578,0.57094,1.06776,0.648464,0.034676,0,0.64939
2393,1.181,3.40034,0.526206,0.757114,0.0682994,0,0.760188,-0.0556794,-0.00229763,0,0.0557268,1.26227,0.585432,1.06882,0.641079,0.0578318,0,0.643682
2394,0.895262,2.67808,0.946423,0.976977,0.0836974,0,0.980555,0.125014,0.393437,0,0.412821,0.856437,-0.320454,0.956633,1.09128,0.0934893,0,1.09527
2395,0.964553,2.8574,0.849913,0.960915,0.0630633,0,0.962982,0.745617,-0.467698,0,0.880163,0.950678,-0.110094,0.985615,0.996229,0.0653809,0,0.998372
2396,1.00525,2.96133,0.792351,0.94065,0.0729013,0,0.94347,0.94404,-0.341968,0,1.00407,1.00744,0.0165983,1.00217,0.935733,0.0725202,0,0.938539
2397,1.08603,3.16443,0.673172,0.879691,-0.00824431,0,0.87973,1.02694,0.0489778,0,1.02811,1.12325,0.27511,1.03427,0.810005,-0.00759122,0,0.810041
2398,1.10539,3.21364,0.647397,0.862415,-0.0492989,0,0.863823,-0.0864381,-0.113406,0,0.142592,1.15045,0.335819,1.04077,0.780194,-0.0445989,0,0.781468
2399,0.922655,2.74934,0.908395,0.975472,0.0256235,0,0.975808,0.427612,-0.506159,0,0.662607,0.89333,-0.238103,0.968217,1.05724,0.0277715,0,1.05761
2400,1.06434,3.11105,0.708666,0.892788,0.139138,0,0.903565,-0.076811,0.131977,0,0.152702,1.091,0.203135,1.02505,0.838816,0.130727,0,0.848942
2401,1.10456,3.21158,0.648608,0.855184,0.127726,0,0.86467,-0.0827572,0.0713608,0,0.109275,1.14926,0.333163,1.04046,0.774229,0.115635,0,0.782817
2402,1.09672,3.19202,0.660435,0.862984,0.131439,0,0.872937,-0.0825657,0.0821033,0,0.116439,1.13784,0.307689,1.0375,0.78688,0.119848,0,0.795955
2403,0.972594,2.87814,0.839064,0.951543,0.128308,0,0.960154,-0.00271794,0.281465,0,0.281478,0.961683,-0.0855289,0.988781,0.978355,0.131923,0,0.98721
2404,0.862596,2.59251,0.991862,0.982786,0.00861068,0,0.982824,0.355111,0.480312,0,0.59733,0.813043,-0.417316,0.942553,1.13933,0.00998229,0,1.13938
2405,1.06968,3.1244,0.700707,0.896676,0.0619203,0,0.898812,1.04225,-0.0701395,0,1.04461,1.09871,0.220338,1.02714,0.838269,0.057887,0,0.840265
2406,0.945039,2.80721,0.877211,0.968712,-0.0462811,0,0.969817,0.136991,-0.419596,0,0.441393,0.923833,-0.170015,0.977561,1.02505,-0.0489727,0,1.02622
2407,0.998949,2.94528,0.801275,0.944137,0.0725167,0,0.946918,0.917807,-0.36679,0,0.988385,0.998594,-0.0031374,0.999645,0.94513,0.072593,0,0.947913
2408,0.960913,2.84807,0.855065,0.962788,-0.0561277,0,0.964423,0.0981956,-0.394338,0,0.40638,0.945639,-0.121342,0.984105,1.00195,-0.0584108,0,1.00365
2409,0.97596,2.88666,0.83395,0.95621,-0.0636171,0,0.958324,0.0652917,-0.369872,0,0.375591,0.966461,-0.0748632,0.990267,0.979763,-0.0651841,0,0.981929
2410,0.98982,2.9221,0.814486,0.949464,-0.0685204,0,0.951934,0.0384941,-0.347611,0,0.349736,0.985739,-0.0318327,0.995877,0.959229,-0.0692251,0,0.961724
2411,0.957039,2.83811,0.860459,0.963999,0.0592121,0,0.965816,0.702452,-0.482415,0,0.852152,0.940309,-0.13324,0.982518,1.00727,0.06187,0,1.00917
2412,0.971916,2.87627,0.839544,0.95768,0.0661948,0,0.959965,0.786018,-0.450763,0,0.906097,0.960877,-0.0873282,0.988642,0.985353,0.0681075,0,0.987704
2413,1.00325,2.95638,0.795669,0.942364,-0.0717707,0,0.945093,0.0149505,-0.324641,0,0.324985,1.00449,0.0100224,1.00123,0.939308,-0.0715381,0,0.942029
2414,0.879468,2.63678,0.968336,0.97956,0.070172,0,0.98207,0.163964,0.416277,0,0.447405,0.835383,-0.367449,0.949873,1.11381,0.0797892,0,1.11666
2415,1.13748,3.29128,0.59021,0.815711,-0.00504991,0,0.815726,1.00414,0.00412296,0,1.00415,1.19951,0.445343,1.05454,0.717122,-0.00443957,0,0.717136
2416,1.1335,3.28174,0.597633,0.822392,-0.0069205,0,0.822421,1.00466,0.00553353,0,1.00468,1.19335,0.431593,1.0528,0.725532,-0.00610541,0,0.725557
2417,1.1199,3.21444,0.482986,0.66423,0.0151437,0,0.664402,1.00351,6.24198e-05,0,1.00351,1.20694,0.461926,1.07773,0.593117,0.0135224,0,0.593271
2418,1.11314,3.23283,0.635141,0.853639,-0.0417242,0,0.854658,-0.0878152,-0.0977328,0,0.13139,1.16189,0.361364,1.04379,0.766873,-0.0374832,0,0.767788
2419,1.16198,3.35362,0.557874,0.781752,0.116559,0,0.790394,-0.0587953,0.0204096,0,0.062237,1.23392,0.522146,1.06191,0.672774,0.100311,0,0.680211
2420,1.05992,3.09965,0.714093,0.905849,-0.0198722,0,0.906067,1.03673,0.142145,0,1.04643,1.08495,0.18962,1.02361,0.854638,-0.0187488,0,0.854843
2421,1.06545,3.11379,0.706926,0.900241,0.0635885,0,0.902484,1.04386,-0.0819828,0,1.04707,1.09263,0.206753,1.02551,0.844942,0.0596824,0,0.847047
2422,0.912046,2.72182,0.923201,0.973232,0.096824,0,0.978036,0.0900037,0.368459,0,0.379292,0.878966,-0.270164,0.96373,1.06709,0.106161,0,1.07235
2423,1.02396,3.00902,0.766492,0.922228,0.141408,0,0.933006,-0.0544409,0.198078,0,0.205423,1.03358,0.0749597,1.0094,0.900652,0.1381,0,0.911178
2424,1.15629,3.33954,0.566899,0.798484,0.00151089,0,0.798485,-0.071721,-0.0340748,0,0.079404,1.22554,0.503429,1.05988,0.690555,0.00130667,0,0.690556
2425,0.858416,2.58144,0.997429,0.982446,0.0195741,0,0.982641,0.315339,0.471959,0,0.567612,0.807607,-0.429448,0.940811,1.14449,0.0228026,0,1.14471
2426,1.06934,3.12363,0.70149,0.899336,-0.0136553,0,0.89944,1.03987,0.0991611,0,1.04458,1.09814,0.219069,1.02694,0.841023,-0.0127699,0,0.84112
2427,1.02831,3.01985,0.759515,0.926635,0.0707851,0,0.929335,1.01882,-0.237315,0,1.04609,1.03996,0.0892015,1.01133,0.901121,0.0688361,0,0.903746
2428,1.10377,3.20825,0.644914,0.857182,0.0631262,0,0.859504,1.01551,-0.0230086,0,1.01577,1.14944,0.333576,1.04138,0.776598,0.0571916,0,0.778701
2429,1.11881,3.2457,0.621953,0.84052,0.0572584,0,0.842468,1.01076,-0.0124303,0,1.01084,1.1714,0.382597,1.04701,0.751261,0.0511779,0,0.753002
2430,1.03419,3.03455,0.750492,0.922035,0.0698218,0,0.924675,1.03293,-0.208992,0,1.05387,1.04847,0.108191,1.0138,0.89155,0.0675133,0,0.894103
2431,1.14586,3.31223,0.577784,0.80549,-0.0077843,0,0.805528,1.00271,0.00286225,0,1.00271,1.21164,0.472401,1.05741,0.70296,-0.00679344,0,0.702993
2432,1.0816,3.15378,0.681292,0.883466,0.0645149,0,0.885819,1.02959,-0.0480976,0,1.03071,1.11642,0.25986,1.03219,0.816812,0.0596474,0,0.818987
2433,1.03679,3.04147,0.748031,0.913222,0.142434,0,0.924263,-0.0634978,0.175754,0,0.186873,1.0518,0.115624,1.01448,0.880817,0.13738,0,0.891466
2434,1.04882,3.0715,0.729564,0.902915,0.142859,0,0.914147,-0.0703859,0.156193,0,0.17132,1.06925,0.15457,1.01948,0.860891,0.13621,0,0.871599
