"Time_Iter",    "Cur_Time"    ,     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,    "Avg_Press"   ,       "CD"       ,       "CL"       ,     "probe1"     
       1214,             12.14,      -9.607645506,      -10.47116089,      -10.54048324,                 0,        1.32301491,    -0.04275761167,     0.09427914599
       1215,             12.15,      -9.601432706,      -10.47356036,       -10.5537066,                 0,       1.319805921,     0.01004708534,     0.09604973302
       1216,             12.16,      -9.598001879,       -10.4783982,      -10.56859139,                 0,       1.317363454,     0.06285161484,     0.09779434597
       1217,             12.17,      -9.604072822,      -10.49084113,      -10.58743476,                 0,       1.315944094,      0.1148673212,     0.09941180515
       1218,             12.18,      -9.616522955,      -10.50758625,      -10.61015302,                 0,       1.315596829,       0.164970358,      0.1008160327
       1219,             12.19,      -9.633708837,       -10.5275442,      -10.63618327,                 0,       1.316338957,      0.2123116336,      0.1019359085
       1220,              12.2,      -9.654051771,      -10.54724362,      -10.66504817,                 0,       1.318093256,      0.2560601168,      0.1027143843
       1221,             12.21,      -9.671326417,      -10.56368965,      -10.68151455,                 0,       1.320727515,      0.2953961065,      0.1031082332
       1222,             12.22,      -9.688778988,      -10.58614638,      -10.67645595,                 0,       1.324109622,      0.3296608556,      0.1030890299
       1223,             12.23,      -9.699478729,      -10.59456121,       -10.6698776,                 0,       1.327896631,      0.3580439397,      0.1026456151
       1224,             12.24,      -9.704050057,      -10.59528335,      -10.66020434,                 0,       1.331876122,      0.3801035644,      0.1017877393
       1225,             12.25,      -9.701336714,      -10.58623581,      -10.64491996,                 0,       1.335765331,      0.3954623339,      0.1005498275
       1226,             12.26,      -9.692934554,      -10.56924354,       -10.6248739,                 0,        1.33929479,      0.4039231626,     0.09899412052
       1227,             12.27,      -9.681518626,      -10.54786873,      -10.60250121,                 0,       1.342239386,      0.4054387871,     0.09721192248
       1228,             12.28,       -9.67036273,      -10.52648874,      -10.58097812,                 0,       1.344426746,       0.400069911,      0.0953216757
       1229,             12.29,      -9.662213307,      -10.50864486,      -10.56269678,                 0,       1.345727002,      0.3879689936,     0.09346272032
       1230,              12.3,      -9.658241814,      -10.49572459,      -10.54855668,                 0,       1.346046576,      0.3693757321,     0.09178410034
       1231,             12.31,      -9.657970341,      -10.48723531,      -10.53847632,                 0,       1.345342619,      0.3446203511,     0.09042887796
       1232,             12.32,        -9.6597527,      -10.48184184,      -10.53204184,                 0,       1.343639632,      0.3141191104,      0.0895160293
       1233,             12.33,      -9.661459393,      -10.47804749,       -10.5285513,                 0,       1.341038534,      0.2783756204,     0.08912363985
       1234,             12.34,      -9.661334671,      -10.47498422,      -10.52698905,                 0,       1.337713317,      0.2379737273,     0.08927778639
       1235,             12.35,      -9.658883793,      -10.47180861,      -10.52694149,                 0,       1.333895578,      0.1935564151,     0.08995076218
       1236,             12.36,      -9.654927193,      -10.46961305,      -10.52970243,                 0,        1.32984476,       0.145842295,       0.091068588
       1237,             12.37,       -9.65041727,      -10.46868849,      -10.53601612,                 0,       1.325829986,     0.09560365836,     0.09252514559
       1238,             12.38,      -9.645442686,      -10.46862872,      -10.54476327,                 0,       1.322111323,     0.04365716459,     0.09419846775
       1239,             12.39,      -9.640102351,      -10.46971238,      -10.55478088,                 0,       1.318928006,   -0.009167863175,     0.09596498222
       1240,              12.4,      -9.636241811,      -10.47273135,      -10.56769209,                 0,       1.316489756,    -0.06203054405,     0.09770942249
       1241,             12.41,       -9.64126784,      -10.48201699,      -10.58579924,                 0,       1.315051288,     -0.1141020817,     0.09933014624
       1242,             12.42,      -9.650980289,      -10.49648003,      -10.60518069,                 0,       1.314670754,     -0.1642740355,      0.1007405695
       1243,             12.43,       -9.65709903,      -10.51359638,      -10.62306378,                 0,       1.315350193,     -0.2117039676,      0.1018690528
       1244,             12.44,      -9.663296124,      -10.53023884,        -10.643947,                 0,       1.317064686,     -0.2555857726,      0.1026580376
       1245,             12.45,      -9.670464589,      -10.54445537,      -10.66425249,                 0,       1.319711867,     -0.2950553969,      0.1030637802
       1246,             12.46,      -9.683664476,      -10.56404765,      -10.68320301,                 0,       1.323207415,     -0.3293564666,      0.1030572965
       1247,             12.47,      -9.693821033,      -10.57846364,      -10.69169566,                 0,       1.327204742,     -0.3578014339,      0.1026268757
       1248,             12.48,      -9.701456547,      -10.58868394,      -10.68792709,                 0,       1.331426011,     -0.3799281196,      0.1017816312
       1249,             12.49,      -9.705723624,      -10.59256265,      -10.67167247,                 0,       1.335602354,     -0.3954140564,      0.1005552932
       1250,              12.5,        -9.7070106,      -10.59010698,      -10.64669416,                 0,       1.339437373,     -0.4040403893,     0.09900938716
       1251,             12.51,      -9.705818727,      -10.58205683,      -10.61810776,                 0,       1.342660771,     -0.4057205425,     0.09723455079
       1252,             12.52,       -9.70244456,      -10.56946899,      -10.59008997,                 0,        1.34506417,     -0.4004955847,     0.09534869988
       1253,             12.53,      -9.697086247,      -10.55372624,       -10.5650839,                 0,       1.346510515,     -0.3885200787,     0.09349088709
       1254,             12.54,      -9.690086754,      -10.53663974,      -10.54425188,                 0,       1.346926229,     -0.3700447546,     0.09181020185
       1255,             12.55,      -9.681581239,      -10.51998533,      -10.52830318,                 0,         1.3462954,     -0.3454098086,     0.09045013645
       1256,             12.56,      -9.671559108,      -10.50528303,      -10.51768139,                 0,       1.344659771,     -0.3150450552,     0.08953045512
       1257,             12.57,      -9.660419583,      -10.49323663,      -10.51225985,                 0,       1.342122798,     -0.2794627883,      0.0891302892
       1258,             12.58,      -9.648870874,      -10.48348261,      -10.51114285,                 0,         1.3388498,     -0.2392429697,     0.08927684454
       1259,             12.59,       -9.63758126,      -10.47651262,       -10.5137306,                 0,       1.335058902,     -0.1950188763,     0.08994341217
       1260,              12.6,      -9.626628037,      -10.47242517,      -10.51966378,                 0,       1.331000271,     -0.1474873294,     0.09105672701
       1261,             12.61,      -9.616519415,      -10.47080347,      -10.52857917,                 0,       1.326946132,     -0.0973919153,     0.09251104105
       1262,             12.62,      -9.607994429,      -10.47106201,      -10.53984566,                 0,       1.323169321,    -0.04553364672,     0.09418444209
       1263,             12.63,      -9.601648476,      -10.47333717,      -10.55297488,                 0,          1.319926,    0.007243086059,     0.09595318552
       1264,             12.64,      -9.598052242,      -10.47803946,       -10.5677738,                 0,       1.317438618,     0.06006643558,     0.09770172064
       1265,             12.65,      -9.603495897,      -10.49003431,      -10.58633239,                 0,       1.315961236,      0.1121419848,     0.09932808757
       1266,             12.66,      -9.615692446,      -10.50657025,      -10.60887556,                 0,       1.315555857,      0.1623691557,       0.100745419
       1267,             12.67,      -9.632700267,      -10.52645296,      -10.63473818,                 0,       1.316242216,       0.209875471,      0.1018818314
       1268,             12.68,      -9.652943398,      -10.54631459,      -10.66355218,                 0,       1.317945668,        0.25383213,      0.1026795513
       1269,             12.69,      -9.670239892,       -10.5622394,      -10.68132903,                 0,       1.320532249,      0.2934161432,      0.1030946117
       1270,              12.7,       -9.68802585,      -10.58531338,      -10.67682529,                 0,       1.323886318,      0.3279702151,      0.1030977587
       1271,             12.71,      -9.699029015,      -10.59425994,      -10.67024711,                 0,        1.32765629,      0.3566761396,      0.1026768303
       1272,             12.72,      -9.704000029,      -10.59551666,      -10.66086552,                 0,       1.331632482,      0.3790808838,      0.1018403729
       1273,             12.73,      -9.701644605,      -10.58696001,      -10.64587515,                 0,        1.33553399,       0.394801414,      0.1006214092
       1274,             12.74,      -9.693471755,       -10.5702956,      -10.62602917,                 0,       1.339088789,      0.4036304178,     0.09908064419
       1275,             12.75,      -9.682129652,      -10.54903449,      -10.60370331,                 0,       1.342069028,         0.4055144,     0.09730784435
       1276,             12.76,      -9.670875159,      -10.52754422,      -10.58206364,                 0,       1.344300014,      0.4005089335,     0.09542011251
       1277,             12.77,      -9.662518893,      -10.50945493,      -10.56357653,                 0,       1.345650007,      0.3887616924,     0.09355590044
       1278,             12.78,      -9.658327319,      -10.49627587,      -10.54921679,                 0,        1.34602358,      0.3705074853,     0.09186407996
       1279,             12.79,      -9.657893561,      -10.48758213,      -10.53893044,                 0,       1.345374456,      0.3460718768,     0.09048846318
       1280,              12.8,      -9.659621088,      -10.48206207,        -10.532317,                 0,       1.343723219,      0.3158664111,     0.08954974747
       1281,             12.81,      -9.661383312,      -10.47821853,      -10.52869901,                 0,       1.341166543,      0.2803900276,     0.08912853305
       1282,             12.82,      -9.661372881,      -10.47514787,      -10.52705861,                 0,       1.337874903,        0.24022309,     0.08925380091
       1283,             12.83,      -9.659026618,       -10.4719406,      -10.52690043,                 0,       1.334077586,      0.1960046451,     0.08990059651
       1284,             12.84,      -9.655117435,      -10.46967547,      -10.52947932,                 0,       1.330032942,      0.1484502295,     0.09099709903
       1285,             12.85,      -9.650624413,      -10.46869197,      -10.53561561,                 0,       1.326010023,     0.09832880231,     0.09243850366
       1286,             12.86,       -9.64568804,      -10.46859135,      -10.54428066,                 0,       1.322269785,     0.04645548176,     0.09410331063
       1287,             12.87,      -9.640336006,      -10.46959423,      -10.55421516,                 0,       1.319052766,   -0.006340561636,     0.09586775361
       1288,             12.88,      -9.636339883,      -10.47249947,      -10.56690703,                 0,       1.316570507,    -0.05922044225,     0.09761596352
       1289,             12.89,      -9.640685072,      -10.48135291,      -10.58472155,                 0,       1.315074032,     -0.1113532365,     0.09924551313
       1290,              12.9,      -9.650482029,      -10.49546972,      -10.60417181,                 0,        1.31463662,     -0.1616519142,      0.1006690226
       1291,             12.91,      -9.656816453,      -10.51273267,       -10.6220794,                 0,       1.315260742,     -0.2092443153,      0.1018140797
       1292,             12.92,      -9.662923307,      -10.52934919,      -10.64278378,                 0,       1.316921354,     -0.2533350876,       0.102622393
       1293,             12.93,      -9.669716738,      -10.54334915,      -10.66309332,                 0,       1.319516435,     -0.2930568364,      0.1030494743
       1294,             12.94,       -9.68303541,      -10.56312719,      -10.68242419,                 0,       1.322977666,     -0.3276540673,      0.1030655017
       1295,             12.95,      -9.693316884,       -10.5777523,      -10.69153269,                 0,        1.32695528,     -0.3564231101,      0.1026577561
       1296,             12.96,      -9.701135043,       -10.5882938,      -10.68847637,                 0,       1.331171034,     -0.3788950943,      0.1018341409
       1297,             12.97,      -9.705583534,      -10.59252412,      -10.67282089,                 0,       1.335357696,     -0.3947422221,      0.1006269757
       1298,             12.98,      -9.707014085,      -10.59039085,      -10.64817996,                 0,       1.339218404,      -0.403738614,     0.09909623814
       1299,             12.99,      -9.705945713,      -10.58261537,      -10.61966801,                 0,       1.342480282,      -0.405790615,     0.09733101266
       1300,                13,       -9.70268089,       -10.5702351,      -10.59154195,                 0,       1.344931407,     -0.4009327601,     0.09544785698
       1301,             13.01,      -9.697414707,      -10.55461441,      -10.56633663,                 0,       1.346431248,     -0.3893139407,     0.09358491536
       1302,             13.02,      -9.690494082,      -10.53755275,      -10.54526313,                 0,       1.346903234,     -0.3711799947,     0.09189108654
       1303,             13.03,      -9.682065777,      -10.52083233,      -10.52903844,                 0,       1.346328259,     -0.3468664222,     0.09051060026
       1304,             13.04,      -9.672116786,      -10.50599653,      -10.51812794,                 0,       1.344744813,     -0.3167980503,     0.08956493998
       1305,             13.05,      -9.661017944,      -10.49380914,      -10.51244525,                 0,       1.342252878,     -0.2814832182,     0.08913576221
       1306,             13.06,      -9.649464083,      -10.48392261,      -10.51111648,                 0,       1.339014573,     -0.2414987395,     0.08925320056
       1307,             13.07,      -9.638164201,      -10.47680473,      -10.51352071,                 0,       1.335245854,     -0.1974742905,     0.08989332993
       1308,             13.08,      -9.627183352,      -10.47256521,      -10.51928074,                 0,       1.331195177,     -0.1501044102,     0.09098507622
       1309,             13.09,      -9.617008815,      -10.47082928,      -10.52805055,                 0,       1.327134228,     -0.1001292428,     0.09242403097
       1310,              13.1,      -9.608380024,      -10.47098775,      -10.53920263,                 0,       1.323336226,    -0.04834710796,     0.09408876572
       1311,             13.11,      -9.601900557,      -10.47314023,      -10.55223981,                 0,       1.320058664,    0.004399622217,     0.09585534747
       1312,             13.12,      -9.598139131,      -10.47770626,      -10.56694891,                 0,       1.317526152,     0.05724030691,     0.09760761981
       1313,             13.13,      -9.602937373,      -10.48923865,      -10.58522067,                 0,       1.315990064,      0.1093745068,     0.09924283115
       1314,             13.14,      -9.614906841,      -10.50557939,       -10.6075977,                 0,       1.315526278,      0.1597265555,      0.1006733083
       1315,             13.15,       -9.63169615,      -10.52535444,      -10.63328121,                 0,       1.316155504,      0.2073972986,      0.1018263859
       1316,             13.16,      -9.651825787,      -10.54535678,      -10.66201604,                 0,       1.317807033,      0.2515635745,      0.1026435521
       1317,             13.17,      -9.669228213,      -10.56079886,      -10.68106907,                 0,       1.320344795,      0.2913986682,      0.1030800887
       1318,             13.18,      -9.687273707,      -10.58444305,      -10.67721935,                 0,       1.323669594,      0.3262426269,      0.1031059067
       1319,             13.19,      -9.698576804,      -10.59393387,      -10.67060961,                 0,       1.327421806,      0.3552753861,      0.1027078357
       1320,              13.2,      -9.703949705,      -10.59572564,      -10.66152119,                 0,       1.331393777,      0.3780292108,      0.1018932113
       1321,             13.21,      -9.701959721,      -10.58766957,      -10.64683015,                 0,       1.335307009,      0.3941159761,      0.1006936445
       1322,             13.22,      -9.694025302,      -10.57134835,      -10.62719333,                 0,       1.338887009,      0.4033179657,     0.09916828777
       1323,             13.23,      -9.682766505,      -10.55021632,      -10.60492318,                 0,        1.34190294,       0.405575301,      0.0974053461
       1324,             13.24,      -9.671418681,      -10.52862619,      -10.58317083,                 0,       1.344177632,      0.4009383188,     0.09552055024
       1325,             13.25,      -9.662855625,      -10.51029436,      -10.56447753,                 0,       1.345577731,      0.3895497829,     0.09365142364
       1326,             13.26,      -9.658438562,      -10.49685274,      -10.54989429,                 0,       1.346005695,      0.3716396579,     0.09194662289
       1327,             13.27,      -9.657836609,      -10.48794982,      -10.53939835,                 0,       1.345412115,      0.3475287434,      0.0905506717
       1328,             13.28,      -9.659503843,      -10.48229892,      -10.53260173,                 0,       1.343813449,      0.3176238314,     0.08958596571
       1329,             13.29,      -9.661319483,      -10.47840399,      -10.52885101,                 0,       1.341302254,       0.282419086,     0.08913562245
       1330,              13.3,      -9.661428673,       -10.4753268,      -10.52713293,                 0,       1.338045131,       0.242491245,     0.08923155994
       1331,             13.31,      -9.659190559,      -10.47209212,      -10.52686589,                 0,       1.334269137,      0.1984756007,     0.08985163307
       1332,             13.32,      -9.655331927,      -10.46975791,      -10.52926292,                 0,       1.330231349,      0.1510843649,     0.09092624741
       1333,             13.33,      -9.650856284,      -10.46871329,      -10.53521613,                 0,       1.326200825,      0.1010832285,     0.09235197405
       1334,             13.34,      -9.645957785,      -10.46857196,      -10.54379303,                 0,       1.322439302,     0.04928563111,     0.09400782559
       1335,             13.35,      -9.640599066,      -10.46949596,      -10.55364845,                 0,       1.319188732,   -0.003479434069,     0.09576986507
       1336,             13.36,      -9.636473118,      -10.47228743,      -10.56612579,                 0,       1.316662279,    -0.05637484176,     0.09752162553
       1337,             13.37,      -9.640115705,      -10.48069452,      -10.58362676,                 0,       1.315107247,     -0.1085673326,     0.09915988681
       1338,             13.38,      -9.650056179,      -10.49459486,      -10.60321186,                 0,       1.314613214,     -0.1589935257,      0.1005964603
       1339,             13.39,      -9.656537605,      -10.51185551,      -10.62109448,                 0,       1.315180676,     -0.2067469523,      0.1017581455
       1340,              13.4,      -9.662552286,      -10.52844597,       -10.6416054,                 0,       1.316786267,     -0.2510475833,      0.1025859083
       1341,             13.41,      -9.668965708,      -10.54222393,      -10.66190723,                 0,       1.319328318,      -0.291022897,      0.1030345078
       1342,             13.42,       -9.68239877,      -10.56217919,       -10.6816073,                 0,       1.322754065,     -0.3259184528,       0.103073281
       1343,             13.43,      -9.692804851,      -10.57700977,      -10.69133028,                 0,       1.326710956,     -0.3550141722,      0.1026884984
       1344,             13.44,      -9.700806608,       -10.5878712,      -10.68899458,                 0,       1.330920357,     -0.3778345642,      0.1018868505
       1345,             13.45,      -9.705438865,      -10.59245664,      -10.67395621,                 0,        1.33511663,     -0.3940465072,      0.1006992407
       1346,             13.46,      -9.707017362,      -10.59065462,      -10.64967185,                 0,       1.339002653,     -0.4034170223,     0.09918408642
       1347,             13.47,      -9.706077633,      -10.58316486,      -10.62124736,                 0,       1.342302842,     -0.4058451435,     0.09742889882
       1348,             13.48,      -9.702925472,      -10.57100236,      -10.59301899,                 0,       1.344801674,     -0.4013588657,     0.09554884749
       1349,             13.49,       -9.69775543,      -10.55551439,      -10.56761509,                 0,       1.346355357,     -0.3901011883,     0.09368112935
       1350,              13.5,      -9.690916507,      -10.53848572,      -10.54629881,                 0,       1.346884111,     -0.3723130986,       0.091974408
       1351,             13.51,       -9.68256724,      -10.52170491,      -10.52979653,                 0,       1.346365671,     -0.3483253141,     0.09057360828
       1352,             13.52,      -9.672693533,      -10.50673696,      -10.51859313,                 0,       1.344835182,     -0.3185576393,     0.08960190336
       1353,             13.53,      -9.661637919,      -10.49440648,      -10.51264286,                 0,       1.342389225,      -0.283514298,     0.08914346949
       1354,             13.54,      -9.650080678,      -10.48438778,      -10.51109855,                 0,       1.339186445,     -0.2437689761,     0.08923139269
       1355,             13.55,      -9.638771832,      -10.47712215,      -10.51331667,                 0,       1.335440803,     -0.1999477174,     0.08984458237
       1356,             13.56,      -9.627764844,      -10.47272903,      -10.51890101,                 0,       1.331398828,     -0.1527427921,     0.09091421928
       1357,             13.57,       -9.61752654,      -10.47087658,      -10.52752245,                 0,       1.327331673,     -0.1028908018,     0.09233729563
       1358,             13.58,      -9.608795173,      -10.47093575,      -10.53855809,                 0,       1.323512883,    -0.05118741056,     0.09399291252
       1359,             13.59,      -9.602183032,      -10.47296732,      -10.55150239,                 0,       1.320201329,    0.001527165896,     0.09575697447
       1360,              13.6,      -9.598256661,      -10.47739613,      -10.56611973,                 0,       1.317623645,     0.05438337951,     0.09751272707
       1361,             13.61,      -9.602391904,      -10.48845207,      -10.58410055,                 0,       1.316028409,      0.1065746326,     0.09915662206
       1362,             13.62,      -9.614163405,      -10.50462185,      -10.60631717,                 0,       1.315506359,      0.1570515098,      0.1006001701
       1363,             13.63,      -9.630690498,      -10.52424533,      -10.63181733,                 0,       1.316077167,      0.2048854669,      0.1017699108
       1364,             13.64,      -9.650699462,      -10.54437357,      -10.66045145,                 0,        1.31767586,      0.2492617818,      0.1026065858
       1365,             13.65,       -9.66875776,      -10.56156407,      -10.68170151,                 0,       1.320166303,      0.2893501051,      0.1030647181
       1366,             13.66,      -9.686487625,      -10.58351462,      -10.67762173,                 0,       1.323458772,      0.3244830058,      0.1031133838
       1367,             13.67,       -9.69811117,      -10.59358201,      -10.67096618,                 0,       1.327192516,      0.3538451045,      0.1027384042
       1368,             13.68,      -9.703874574,      -10.59589706,      -10.66216645,                 0,       1.331158977,      0.3769509205,       0.101945903
       1369,             13.69,      -9.702258586,      -10.58835391,        -10.647777,                 0,       1.335082834,      0.3934069891,      0.1007660756
       1370,              13.7,      -9.694578985,      -10.57239763,      -10.62836022,                 0,       1.338687496,      0.4029855555,     0.09925651234
       1371,             13.71,       -9.68341872,      -10.55141624,      -10.60615629,                 0,       1.341739066,      0.4056200023,     0.09750383845
       1372,             13.72,      -9.671988863,      -10.52974038,       -10.5842976,                 0,        1.34405775,      0.4013553668,     0.09562238445
       1373,             13.73,      -9.663222523,      -10.51116978,       -10.5653992,                 0,       1.345508278,      0.3903293763,     0.09374870739
       1374,             13.74,      -9.658577222,      -10.49746233,       -10.5505899,                 0,       1.345991017,      0.3727672766,     0.09203120391
       1375,             13.75,      -9.657800653,      -10.48834389,      -10.53988066,                 0,       1.345453431,      0.3489849636,     0.09061506506
       1376,             13.76,      -9.659400607,      -10.48255695,      -10.53289821,                 0,       1.343907919,      0.3193844676,     0.08962435163
       1377,             13.77,      -9.661264863,      -10.47860582,      -10.52900913,                 0,       1.341442997,      0.2844551861,     0.08914468804
       1378,             13.78,      -9.661492807,      -10.47551509,      -10.52720934,                 0,       1.338221279,      0.2447700573,     0.08921094873
       1379,             13.79,      -9.659370292,      -10.47226145,      -10.52683773,                 0,       1.334467521,      0.2009606121,     0.08980384405
       1380,              13.8,      -9.655566703,      -10.46985827,      -10.52905489,                 0,       1.330437329,      0.1537357367,      0.0908560668
       1381,             13.81,      -9.651107597,      -10.46874938,      -10.53482005,                 0,       1.326399804,      0.1038577851,     0.09226562399
       1382,             13.82,      -9.646244798,      -10.46856741,       -10.5433028,                 0,       1.322617403,     0.05213843622,     0.09391208688
       1383,             13.83,      -9.640883724,      -10.46941321,      -10.55308273,                 0,       1.319333493,   -0.000593498568,     0.09567137498
       1384,             13.84,      -9.636631698,      -10.47208902,      -10.56534806,                 0,       1.316762887,    -0.05350245092,     0.09742643264
       1385,             13.85,      -9.639560288,       -10.4800445,      -10.58252516,                 0,       1.315148919,     -0.1057528253,      0.0990732431
       1386,             13.86,      -9.649612289,      -10.49372379,      -10.60223306,                 0,       1.314597762,     -0.1563057071,      0.1005227997
       1387,             13.87,      -9.656261271,      -10.51096679,      -10.62011386,                 0,       1.315108034,     -0.2042196157,      0.1017011022
       1388,             13.88,      -9.662180206,      -10.52753297,      -10.64041847,                 0,        1.31665794,      -0.248729688,      0.1025483653
       1389,             13.89,      -9.668724384,      -10.54422318,      -10.66178348,                 0,       1.319149396,     -0.2889592782,      0.1030185878
       1390,              13.9,      -9.681701615,      -10.56115421,      -10.68073337,                 0,       1.322535501,     -0.3241531272,      0.1030802684
       1391,             13.91,      -9.692307925,      -10.57626493,      -10.69109462,                 0,        1.32647129,     -0.3535775169,      0.1027186683
       1392,             13.92,      -9.700476176,      -10.58744114,      -10.68947807,                 0,       1.330673612,     -0.3767486422,      0.1019392648
       1393,             13.93,       -9.70529095,      -10.59237976,      -10.67507111,                 0,       1.334878022,     -0.3933277793,      0.1007715429
       1394,             13.94,      -9.707017217,      -10.59090997,      -10.65116103,                 0,       1.338788145,     -0.4030753151,     0.09927235222
       1395,             13.95,       -9.70620611,      -10.58370798,      -10.62283762,                 0,       1.342126162,     -0.4058827385,     0.09752761378
       1396,             13.96,      -9.703166715,      -10.57176688,      -10.59451439,                 0,       1.344673086,     -0.4017713697,     0.09565108241
       1397,             13.97,      -9.698096017,      -10.55641813,      -10.56891504,                 0,       1.346281171,     -0.3908783471,     0.09377897031
       1398,             13.98,      -9.691341175,      -10.53942839,      -10.54735587,                 0,       1.346867282,     -0.3734397071,     0.09205966095
       1399,             13.99,      -9.683072469,      -10.52259178,      -10.53057556,                 0,       1.346405836,     -0.3497812637,     0.09063872842
       1400,                14,      -9.673277354,      -10.50749377,      -10.51907672,                 0,       1.344928814,     -0.3203178778,     0.08964099984
       1401,             14.01,      -9.662269442,      -10.49502038,      -10.51285469,                 0,       1.342529462,     -0.2855495297,      0.0891531573
       1402,             14.02,      -9.650712884,      -10.48487136,      -10.51109144,                 0,        1.33936308,     -0.2460466862,     0.08921125496
       1403,             14.03,      -9.639394034,      -10.47745633,      -10.51311928,                 0,       1.335641324,     -0.2024318038,     0.08979707962
       1404,             14.04,      -9.628361277,      -10.47290765,      -10.51852571,                 0,       1.331608821,     -0.1553948141,     0.09084412578
       1405,             14.05,      -9.618060634,      -10.47093572,      -10.52699563,                 0,       1.327536237,      -0.105668807,     0.09225084563
       1406,             14.06,      -9.609229467,      -10.47089645,      -10.53791524,                 0,       1.323697213,    -0.05404672133,     0.09389691648
       1407,             14.07,      -9.602486912,       -10.4728084,      -10.55076481,                 0,       1.320351892,   -0.001366685982,     0.09565810853
       1408,             14.08,      -9.598396909,      -10.47710006,      -10.56529045,                 0,       1.317729142,     0.05150308269,     0.09741707965
       1409,             14.09,      -9.601856761,      -10.48767019,      -10.58298365,                 0,       1.316074468,      0.1037494702,     0.09906948211
       1410,              14.1,      -9.613422312,      -10.50366106,      -10.60503362,                 0,       1.315493767,      0.1543500434,      0.1005260018
       1411,             14.11,      -9.629681271,      -10.52312303,         -10.63035,                 0,        1.31600548,      0.2023462827,      0.1017123726
       1412,             14.12,      -9.649550628,      -10.54335305,      -10.65885862,                 0,       1.317550691,      0.2469319512,      0.1025685815
       1413,             14.13,      -9.667977416,      -10.56044233,      -10.68131079,                 0,       1.319995993,      0.2872740806,      0.1030483883
       1414,             14.14,      -9.685663735,      -10.58252205,      -10.67803193,                 0,       1.323252545,      0.3226955115,      0.1031200327
       1415,             14.15,      -9.697639367,      -10.59321153,      -10.67132001,                 0,       1.326967219,      0.3523881285,      0.1027683337
       1416,             14.16,      -9.703772424,      -10.59603231,      -10.66280101,                 0,       1.330927345,      0.3758475503,      0.1019982044
       1417,             14.17,      -9.702538135,      -10.58901067,      -10.64871591,                 0,       1.334860654,      0.3926750226,      0.1008384244
       1418,             14.18,      -9.695130737,      -10.57344088,      -10.62952973,                 0,       1.338489038,      0.4026327813,     0.09934501623
       1419,             14.19,      -9.684082285,      -10.55262928,      -10.60740138,                 0,       1.341575903,      0.4056472014,     0.09760301141
       1420,              14.2,      -9.672580809,      -10.53088103,      -10.58544329,                 0,        1.34393878,      0.4017578347,     0.09572531543
       1421,             14.21,      -9.663614408,      -10.51207539,      -10.56634116,                 0,       1.345440035,      0.3910974631,     0.09384748293
       1422,             14.22,      -9.658737213,      -10.49809713,      -10.55130226,                 0,       1.345977847,      0.3738865216,     0.09211760567
       1423,             14.23,      -9.657777984,      -10.48875571,      -10.54037556,                 0,       1.345496522,      0.3504360026,     0.09068149466
       1424,             14.24,      -9.659301519,      -10.48282696,      -10.53320374,                 0,       1.344004719,      0.3211431905,     0.08966483679
       1425,             14.25,      -9.661207396,      -10.47881479,      -10.52917076,                 0,       1.341586757,      0.2864927071,     0.08915574493
       1426,             14.26,      -9.661520612,      -10.47553468,       -10.5272351,                 0,       1.338401354,       0.247053409,     0.08919206057
       1427,             14.27,        -9.6595546,      -10.47243999,      -10.52681633,                 0,       1.334670554,      0.2034534686,     0.08975738817
       1428,             14.28,       -9.65581128,      -10.46996789,      -10.52885548,                 0,       1.330648704,      0.1563978127,     0.09078676365
       1429,             14.29,      -9.651368884,      -10.46879215,      -10.53442856,                 0,        1.32660493,       0.106645816,     0.09217968808
       1430,              14.3,      -9.646537303,       -10.4685676,      -10.54280987,                 0,        1.32280224,     0.05500724759,      0.0938163384
       1431,             14.31,      -9.641176582,      -10.46933628,      -10.55251677,                 0,       1.319485278,    0.002310724867,     0.09557252006
       1432,             14.32,      -9.636804421,      -10.47189681,      -10.56457701,                 0,       1.316870703,    -0.05060961572,      0.0973306006
       1433,             14.33,      -9.639009843,      -10.47939645,       -10.5814185,                 0,       1.315197584,     -0.1029156326,      0.0989857656
       1434,             14.34,      -9.649143855,      -10.49285466,      -10.60123443,                 0,       1.314588939,     -0.1535938785,      0.1004481831
       1435,             14.35,      -9.655975118,       -10.5100592,      -10.61913177,                 0,       1.315041506,     -0.2016672345,      0.1016430437
       1436,             14.36,      -9.661802018,      -10.52660835,      -10.63922435,                 0,       1.316535181,     -0.2463858114,      0.1025098039
       1437,             14.37,      -9.668285376,      -10.54324264,      -10.66064665,                 0,         1.3189792,     -0.2868700946,      0.1030016992
       1438,             14.38,      -9.681011601,       -10.5601281,      -10.67982261,                 0,       1.322321593,     -0.3223609994,      0.1030863886
       1439,             14.39,      -9.691813452,      -10.57552069,      -10.69083089,                 0,        1.32623461,     -0.3521140337,      0.1027481308
       1440,              14.4,      -9.700135705,      -10.58699289,      -10.68992429,                 0,       1.330429252,     -0.3756383074,      0.1019911935
       1441,             14.41,      -9.705129027,      -10.59228284,       -10.6761601,                 0,       1.334640752,     -0.3925864235,       0.100843645
       1442,             14.42,      -9.707005019,      -10.59114855,      -10.65264319,                 0,       1.338574148,     -0.4027129509,     0.09936076284
       1443,             14.43,      -9.706324067,      -10.58423858,      -10.62443424,                 0,       1.341949734,     -0.4059020771,     0.09762686626
