Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
53,0.958082,0,76.4352,-0,1.67342e-07,0,0,0,0,0,0,0.00351532,-0.0102467,0,0.0108329,30.5741,-2.34392,-0.0137453,0.0193325,0,0.0237209,1.00522,0,0,0,0,2.86041
54,0.946448,0,75.4651,-0,1.6727e-07,0,0,0,0,0,0,0.00249343,-0.00866602,0,0.0090176,30.186,-3.11998,-0.0141982,0.0238868,0,0.0277879,1.00466,0,0,0,0,3.17257
55,0.934457,0,74.4723,-0,1.67206e-07,0,0,0,0,0,0,0.00172462,-0.00723408,0,0.00743681,29.7889,-3.91424,-0.0140241,0.0285447,0,0.0318037,1.00417,0,0,0,0,3.49018
56,0.922864,0,73.5266,-0,1.67167e-07,0,0,0,0,0,0,0.00115919,-0.0059503,0,0.00606216,29.4107,-4.67076,-0.0132573,0.0330793,0,0.035637,1.00387,0,0,0,0,3.81469
57,0.912065,0,72.6561,-0,1.67149e-07,0,0,0,0,0,0,0.000753189,-0.00481018,0,0.00486879,29.0624,-5.36719,-0.011978,0.0372244,0,0.0391041,1.00373,0,0,0,0,4.14515
58,0.902657,0,71.8979,-0,1.67133e-07,0,0,0,0,0,0,0.000469128,-0.00380577,0,0.00383458,28.7591,-5.97377,-0.0100743,0.039783,0,0.0410387,1.00361,0,0,0,0,4.42887
59,0.894559,0,71.2465,-0,1.67122e-07,0,0,0,0,0,0,0.000276236,-0.00292672,0,0.00293973,28.4986,-6.49488,-0.00837221,0.0431527,0,0.0439574,1.00352,0,0,0,0,4.80759
60,0.887441,0,70.6886,-0,1.67138e-07,0,0,0,0,0,0,0.000150079,-0.0021613,0,0.0021665,28.2754,-6.94117,-0.00672797,0.0470403,0,0.047519,1.00365,0,0,0,0,5.27201
61,0.882144,0,70.2556,-0,1.67118e-07,0,0,0,0,0,0,7.18033e-05,-0.00149738,0,0.0014991,28.1022,-7.28758,-0.00465668,0.0469283,0,0.0471588,1.00349,0,0,0,0,5.57614
62,0.878011,0,69.8818,-0,1.67035e-07,0,0,0,0,0,0,2.72128e-05,-0.000923102,0,0.000923503,27.9527,-7.58662,-0.00276501,0.0448378,0,0.044923,1.00285,0,0,0,0,5.81626
63,0.874315,0,69.5112,-0,1.66893e-07,0,0,0,0,0,0,5.81861e-06,-0.000427359,0,0.000427399,27.8045,-7.88307,-0.00123469,0.0418827,0,0.0419009,1.00175,0,0,0,0,6.04056
64,0.87226,0,69.2262,-0,1.66665e-07,0,0,0,0,0,0,0,0,0,0,27.6905,-8.1111,1.04215e-14,0.0397904,0,0.0397904,0.999988,0,0,0,0,6.34228
65,0.869416,0,68.9609,-0,1.66591e-07,0,0,0,0,0,0,5.81861e-06,0.000427359,0,0.000427399,27.5844,-8.32336,0.00120246,0.0407895,0,0.0408073,0.999415,0,0,0,0,5.95525
66,0.865219,0,68.6453,-0,1.66623e-07,0,0,0,0,0,0,2.72128e-05,0.000923102,0,0.000923503,27.4581,-8.57586,0.00267855,0.0434358,0,0.0435183,0.999666,0,0,0,0,5.6968
67,0.860642,0,68.3075,-0,1.66671e-07,0,0,0,0,0,0,7.18033e-05,0.00149738,0,0.0014991,27.323,-8.8461,0.00458312,0.0461871,0,0.0464139,1.00004,0,0,0,0,5.47873
68,0.856655,0,67.9984,-0,1.66686e-07,0,0,0,0,0,0,0.000150079,0.0021613,0,0.0021665,27.1994,-9.09332,0.00700395,0.0489698,0,0.0494682,1.00015,0,0,0,0,5.29928
69,0.852496,0,67.6371,-0,1.66626e-07,0,0,0,0,0,0,0.000276236,0.00292672,0,0.00293973,27.0548,-9.3824,0.00932223,0.0480494,0,0.0489453,0.999684,0,0,0,0,4.96706
70,0.848482,0,67.3029,-0,1.66595e-07,0,0,0,0,0,0,0.000469128,0.00380577,0,0.00383458,26.9211,-9.64978,0.0119509,0.0471935,0,0.0486831,0.99945,0,0,0,0,4.69187
71,0.845164,0,67.0501,-0,1.66616e-07,0,0,0,0,0,0,0.000753189,0.00481018,0,0.00486879,26.82,-9.85202,0.0147406,0.0458097,0,0.0481229,0.999606,0,0,0,0,4.4407
72,0.843141,0,66.8981,-0,1.66632e-07,0,0,0,0,0,0,0.00115919,0.0059503,0,0.00606216,26.7592,-9.97357,0.0170341,0.042503,0,0.0457894,0.999734,0,0,0,0,4.14633
73,0.843117,0,66.8853,-0,1.66611e-07,0,0,0,0,0,0,0.00172462,0.00723408,0,0.00743681,26.7541,-9.98379,0.0189837,0.0386395,0,0.0430511,0.999571,0,0,0,0,3.87091
74,0.844979,0,67.0349,-0,1.66615e-07,0,0,0,0,0,0,0.00249343,0.00866602,0,0.0090176,26.814,-9.86413,0.0204779,0.0344516,0,0.0400781,0.999599,0,0,0,0,3.61423
75,0.848963,0,67.3711,-0,1.66653e-07,0,0,0,0,0,0,0.00351532,0.0102467,0,0.0108329,26.9484,-9.5952,0.0213937,0.0300898,0,0.03692,0.999897,0,0,0,0,3.37309
76,0.855017,0,67.891,-0,1.66729e-07,0,0,0,0,0,0,0.00484455,0.0119728,0,0.0129158,27.1564,-9.17929,0.021505,0.0255405,0,0.0333884,1.00048,0,0,0,0,3.13296
77,0.862852,0,68.5586,-0,1.66815e-07,0,0,0,0,0,0,0.00653926,0.0138381,0,0.0153054,27.4235,-8.64516,0.0205973,0.0208405,0,0.0293015,1.00114,0,0,0,0,2.87827
78,0.871496,0,69.2783,-0,1.66876e-07,0,0,0,0,0,0,0.00866098,0.0158343,0,0.0180482,27.7113,-8.06944,0.0189139,0.0164324,0,0.0250551,1.00162,0,0,0,0,2.61907
79,0.880811,0,70.0484,-0,1.66931e-07,0,0,0,0,0,0,0.0112752,0.0179526,0,0.0211997,28.0194,-7.45335,0.016767,0.0125934,0,0.0209696,1.00204,0,0,0,0,2.36468
80,0.88999,0,70.7999,-0,1.6697e-07,0,0,0,0,0,0,0.0144522,0.020184,0,0.0248246,28.3199,-6.85217,0.0146934,0.00959562,0,0.0175491,1.00235,0,0,0,0,2.13966
81,0.899234,0,71.5626,-0,1.6702e-07,0,0,0,0,0,0,0.0182689,0.0225199,0,0.0289982,28.6251,-6.24196,0.0129311,0.00737702,0,0.0148874,1.00273,0,0,0,0,1.95303
82,0.907919,0,72.2777,-0,1.67063e-07,0,0,0,0,0,0,0.0228094,0.0249517,0,0.0338062,28.9111,-5.66994,0.0114725,0.00573769,0,0.0128273,1.00306,0,0,0,0,1.79922
83,0.915937,0,72.9359,-0,1.67098e-07,0,0,0,0,0,0,0.0281672,0.0274703,0,0.0393448,29.1744,-5.14331,0.0101826,0.00447517,0,0.0111226,1.00334,0,0,0,0,1.6648
84,0.923255,0,73.5351,-0,1.67127e-07,0,0,0,0,0,0,0.0344451,0.0300655,0,0.0457209,29.4141,-4.66395,0.00904302,0.00349672,0,0.00969553,1.00356,0,0,0,0,1.54606
85,0.929882,0,74.0761,-0,1.6715e-07,0,0,0,0,0,0,0.0417559,0.0327247,0,0.0530515,29.6304,-4.23118,0.00806381,0.00274318,0,0.00851763,1.00374,0,0,0,0,1.4426
86,0.93587,0,74.5639,-0,1.67169e-07,0,0,0,0,0,0,0.0502224,0.0354327,0,0.0614635,29.8255,-3.84097,0.00722998,0.00216067,0,0.00754593,1.00388,0,0,0,0,1.35271
87,0.941274,0,75.0029,-0,1.67184e-07,0,0,0,0,0,0,0.0599767,0.03817,0,0.0710925,30.0011,-3.48977,0.00650692,0.00170319,0,0.00672613,1.004,0,0,0,0,1.2731
88,0.946169,0,75.3994,-0,1.67195e-07,0,0,0,0,0,0,0.0711583,0.0409126,0,0.0820814,30.1597,-3.17258,0.00587197,0.00133973,0,0.00602287,1.00408,0,0,0,0,1.20157
89,0.950591,0,75.7557,-0,1.67202e-07,0,0,0,0,0,0,0.0839123,0.0436311,0,0.0945777,30.3023,-2.88748,0.00530717,0.0010481,0,0.00540968,1.00414,0,0,0,0,1.13633
90,0.954611,0,76.0787,-0,1.67206e-07,0,0,0,0,0,0,0.0983855,0.0462897,0,0.108731,30.4315,-2.62912,0.00480145,0.000812803,0,0.00486976,1.00417,0,0,0,0,1.07628
91,0.958274,0,76.3722,-0,1.67209e-07,0,0,0,0,0,0,0.114722,0.0488466,0,0.124688,30.5489,-2.39433,0.00434746,0.000622472,0,0.0043918,1.00419,0,0,0,0,1.02069
92,0.961643,0,76.6416,-0,1.6721e-07,0,0,0,0,0,0,0.133057,0.051254,0,0.142588,30.6566,-2.17877,0.00394234,0.000468752,0,0.00397011,1.0042,0,0,0,0,0.969417
93,0.964704,0,76.8853,-0,1.6721e-07,0,0,0,0,0,0,0.153511,0.0534588,0,0.162553,30.7541,-1.98385,0.00356905,0.000343476,0,0.00358554,1.0042,0,0,0,0,0.920524
94,0.967563,0,77.1135,-0,1.6721e-07,0,0,0,0,0,0,0.17618,0.055404,0,0.184686,30.8454,-1.80126,0.00322639,0.000242098,0,0.00323546,1.0042,0,0,0,0,0.873932
95,0.97018,0,77.3216,-0,1.6721e-07,0,0,0,0,0,0,0.201125,0.0570315,0,0.209054,30.9286,-1.63477,0.00291086,0.00016068,0,0.0029153,1.0042,0,0,0,0,0.82925
96,0.972606,0,77.5149,-0,1.6721e-07,0,0,0,0,0,0,0.228367,0.0582847,0,0.235687,31.0059,-1.48017,0.00261423,9.58613e-05,0,0.00261599,1.0042,0,0,0,0,0.785363
97,0.974865,0,77.6951,-0,1.6721e-07,0,0,0,0,0,0,0.257873,0.0591124,0,0.264562,31.078,-1.33597,0.00233928,4.54162e-05,0,0.00233972,1.0042,0,0,0,0,0.74269
98,0.976957,0,77.8621,-0,1.6721e-07,0,0,0,0,0,0,0.289554,0.0594727,0,0.295599,31.1448,-1.2024,0.00208002,7.13102e-06,0,0.00208003,1.0042,0,0,0,0,0.700306
99,0.978926,0,78.0199,-0,1.67212e-07,0,0,0,0,0,0,0.323253,0.0593366,0,0.328654,31.208,-1.07614,0.00183596,-2.07275e-05,0,0.00183608,1.00421,0,0,0,0,0.65808
100,0.98073,0,78.1644,-0,1.67213e-07,0,0,0,0,0,0,0.358747,0.0586915,0,0.363516,31.2658,-0.960563,0.0016054,-3.9721e-05,0,0.00160589,1.00422,0,0,0,0,0.615617
101,0.982404,0,78.2987,-0,1.67214e-07,0,0,0,0,0,0,0.395749,0.0575429,0,0.39991,31.3195,-0.853107,0.00138519,-5.1174e-05,0,0.00138613,1.00423,0,0,0,0,0.572155
102,0.983954,0,78.4233,-0,1.67216e-07,0,0,0,0,0,0,0.433912,0.0559146,0,0.4375,31.3693,-0.753417,0.00117611,-5.63696e-05,0,0.00117746,1.00425,0,0,0,0,0.527571
103,0.985375,0,78.5375,-0,1.67218e-07,0,0,0,0,0,0,0.472843,0.0538478,0,0.4759,31.415,-0.662073,0.000977636,-5.64627e-05,0,0.000979265,1.00426,0,0,0,0,0.481379
104,0.986681,0,78.6424,-0,1.67219e-07,0,0,0,0,0,0,0.512117,0.0513979,0,0.514689,31.457,-0.578118,0.000791461,-5.26331e-05,0,0.000793209,1.00427,0,0,0,0,0.433506
105,0.987858,0,78.7369,-0,1.6722e-07,0,0,0,0,0,0,0.551292,0.0486309,0,0.553432,31.4948,-0.502551,0.000620412,-4.60774e-05,0,0.00062212,1.00428,0,0,0,0,0.38418
106,0.988918,0,78.822,-0,1.67221e-07,0,0,0,0,0,0,0.589933,0.0456186,0,0.591694,31.5288,-0.434439,0.000467347,-3.79348e-05,0,0.000468884,1.00429,0,0,0,0,0.333781
107,0.989855,0,78.8973,-0,1.67222e-07,0,0,0,0,0,0,0.627628,0.0424346,0,0.629061,31.5589,-0.37424,0.000336148,-2.93532e-05,0,0.000337427,1.00429,0,0,0,0,0.283392
108,0.990668,0,78.9622,-0,1.67223e-07,0,0,0,0,0,0,0.664007,0.0391503,0,0.66516,31.5849,-0.322282,0.000229451,-2.13017e-05,0,0.000230438,1.0043,0,0,0,0,0.234413
109,0.991369,0,79.0179,-0,1.67222e-07,0,0,0,0,0,0,0.69875,0.0358319,0,0.699668,31.6071,-0.277768,0.000151173,-1.47877e-05,0,0.000151895,1.00429,0,0,0,0,0.190517
110,0.991971,0,79.0651,-0,1.67221e-07,0,0,0,0,0,0,0.731603,0.0325381,0,0.732326,31.626,-0.239965,0.000110207,-1.12802e-05,0,0.000110783,1.00428,0,0,0,0,0.162898
111,0.992459,0,79.1024,-0,1.67218e-07,0,0,0,0,0,0,0.762378,0.0293192,0,0.762941,31.641,-0.210159,3.68579e-05,-3.92588e-06,0,3.70664e-05,1.00426,0,0,0,0,0.0943519
112,0.992812,0,79.1285,-0,1.67215e-07,0,0,0,0,0,0,0.790952,0.0262166,0,0.791386,31.6514,-0.189279,-0.000100924,1.11369e-05,0,0.000101536,1.00424,0,0,0,0,0.156395
113,0.992932,0,79.1449,-0,1.67226e-07,0,0,0,0,0,0,0.817266,0.0232624,0,0.817597,31.658,-0.176115,-0.000154776,1.76288e-05,0,0.000155776,1.00432,0,0,0,0,0.194015
114,0.99223,0,79.1541,-0,1.67333e-07,0,0,0,0,0,0,0.841316,0.0204802,0,0.841565,31.6616,-0.168802,-0.000204388,2.39518e-05,0,0.000205786,1.00515,0,0,0,0,0.223182
115,0.990624,0,79.1599,-0,1.67553e-07,0,0,0,0,0,0,0.863146,0.0178858,0,0.863331,31.6639,-0.164185,-0.000267364,3.21459e-05,0,0.00026929,1.00685,0,0,0,0,0.255317
116,0.988889,0,79.1685,-0,1.67795e-07,0,0,0,0,0,0,0.882836,0.0154881,0,0.882972,31.6674,-0.157301,-0.000341539,4.20242e-05,0,0.000344114,1.00873,0,0,0,0,0.28868
117,0.986846,0,79.1804,-0,1.68084e-07,0,0,0,0,0,0,0.900496,0.01329,0,0.900594,31.6722,-0.147722,-0.0004149,5.21238e-05,0,0.000418162,1.01097,0,0,0,0,0.318294
118,0.984433,0,79.1951,-0,1.68427e-07,0,0,0,0,0,0,0.916256,0.0112896,0,0.916325,31.678,-0.136004,-0.00047296,6.05376e-05,0,0.000476819,1.01364,0,0,0,0,0.339951
119,0.981247,0,79.2119,-0,1.68878e-07,0,0,0,0,0,0,0.930255,0.00948102,0,0.930303,31.6847,-0.12257,-0.000497846,6.47966e-05,0,0.000502045,1.01714,0,0,0,0,0.348731
120,0.976556,0,79.2298,-0,1.69534e-07,0,0,0,0,0,0,0.942641,0.00785548,0,0.942673,31.6919,-0.108202,-0.000477506,6.30826e-05,0,0.000481655,1.02226,0,0,0,0,0.341024
121,0.969583,0,79.2466,-0,1.70502e-07,0,0,0,0,0,0,0.95356,0.00640218,0,0.953582,31.6986,-0.0948175,-0.000448849,6.00876e-05,0,0.000452853,1.02983,0,0,0,0,0.329392
122,0.958993,0,79.2619,-0,1.71976e-07,0,0,0,0,0,0,0.963157,0.00510898,0,0.96317,31.7048,-0.0825498,-0.00042944,5.8168e-05,0,0.000433362,1.0414,0,0,0,0,0.319708
123,0.942914,0,79.2748,-0,1.74243e-07,0,0,0,0,0,0,0.971568,0.00396307,0,0.971576,31.7099,-0.0722569,-0.000381811,5.22555e-05,0,0.000385371,1.05933,0,0,0,0,0.297198
124,0.921017,0,79.2866,-0,1.77417e-07,0,0,0,0,0,0,0.978921,0.00295145,0,0.978926,31.7146,-0.0627928,-0.000234258,3.2355e-05,0,0.000236482,1.08468,0,0,0,0,0.22787
125,0.903209,0,79.2963,-0,1.80083e-07,0,0,0,0,0,0,0.985337,0.00206129,0,0.985339,31.7185,-0.0549992,0.000163631,-2.2782e-05,0,0.000165209,1.1062,0,0,0,0,0.187612
126,0.91588,0,79.3139,-0,1.7822e-07,0,0,0,0,0,0,0.990924,0.00128029,0,0.990925,31.7256,-0.0409287,0.00196944,-0.000276133,0,0.0019887,1.09114,0,0,0,0,0.669691
127,0.950319,0,79.3973,-0,1.73407e-07,0,0,0,0,0,0,0.995782,0.000596789,0,0.995782,31.7589,0.0257818,0.00943817,-0.00133134,0,0.00953161,1.05271,0,0,0,0,1.55451
