"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         177,      -5.655617466,      -3.890698161,      -4.090406257,      -3.659108049,      -7.929303997
          0,           0,         178,      -5.654613665,      -3.888817233,      -4.091503909,       -3.65163392,       -7.91097329
          0,           0,         179,       -5.68087791,      -3.886577891,      -4.092179502,      -3.673489326,      -7.891527183
          0,           0,         180,      -5.697392578,       -3.88406016,      -4.092709487,      -3.680818105,      -7.872327127
          0,           0,         181,        -5.7123367,      -3.881294126,      -4.093121768,      -3.684310253,      -7.850964512
          0,           0,         182,      -5.725910752,      -3.878332753,      -4.093369679,      -3.685126344,       -7.83736021
          0,           0,         183,      -5.738929915,      -3.875209273,      -4.093439419,      -3.685049293,      -7.818415311
          0,           0,         184,      -5.749617654,      -3.871936809,      -4.093288363,      -3.683138142,      -7.795012326
          0,           0,         185,      -5.757067182,      -3.868557638,      -4.092863739,      -3.679400912,      -7.775550618
          0,           0,         186,      -5.762237206,      -3.865111815,      -4.092159938,      -3.675235442,       -7.75952262
          0,           0,         187,      -5.764166334,      -3.861613286,      -4.091158008,      -3.670184587,       -7.74372474
          0,           0,         188,      -5.763084665,      -3.858100336,      -4.089862504,      -3.664642794,      -7.728146672
          0,           0,         189,      -5.759510171,      -3.854595729,      -4.088285503,      -3.658852652,      -7.712728798
          0,           0,         190,      -5.753206909,       -3.85111861,      -4.086461631,      -3.652412103,      -7.693550149
          0,           0,         191,      -5.744941719,      -3.847693387,      -4.084423019,      -3.645364949,      -7.673629675
          0,           0,         192,      -5.734226222,      -3.844316793,      -4.082199222,      -3.636877999,      -7.645830037
          0,           0,         193,      -5.722801356,      -3.841010492,      -4.079778431,      -3.627986489,      -7.630214864
          0,           0,         194,      -5.710849725,      -3.837728749,       -4.07721605,      -3.618379665,      -7.613561259
          0,           0,         195,      -5.698557791,      -3.834457372,      -4.074527899,      -3.607942392,      -7.578863624
          0,           0,         196,      -5.687073279,      -3.831182444,      -4.071720264,      -3.597451962,      -7.554213655
          0,           0,         197,      -5.676861045,      -3.827896878,      -4.068827565,      -3.587235161,      -7.536725018
          0,           0,         198,      -5.668208395,      -3.824573448,      -4.065892627,       -3.57747867,      -7.519142225
          0,           0,         199,      -5.661002334,      -3.821214746,      -4.062930404,      -3.568194276,      -7.508498544
          0,           0,         200,      -5.655290212,      -3.817796406,      -4.059987046,      -3.559485827,      -7.503151856
          0,           0,         201,      -5.651065864,      -3.814305128,      -4.057091739,      -3.551342879,      -7.494157555
          0,           0,         202,      -5.649089585,      -3.810741525,      -4.054227976,       -3.54451303,      -7.488200926
          0,           0,         203,       -5.64801169,      -3.807122528,      -4.051429068,      -3.538022902,      -7.476532019
          0,           0,         204,      -5.647284373,      -3.803455766,       -4.04871842,      -3.531594981,      -7.454749893
          0,           0,         205,      -5.647518289,      -3.799770275,      -4.046081594,      -3.525837201,      -7.419932687
          0,           0,         206,      -5.647822445,      -3.796068982,      -4.043520384,      -3.520215042,      -7.404706462
          0,           0,         207,      -5.647609894,      -3.792348138,      -4.041006791,      -3.514429256,      -7.395857807
          0,           0,         208,      -5.645921137,      -3.788625932,      -4.038494846,      -3.508026552,      -7.388508297
          0,           0,         209,      -5.646037395,      -3.784933769,      -4.035975141,      -3.503146972,      -7.373977337
          0,           0,         210,      -5.645737192,      -3.781284624,      -4.033386643,      -3.498409929,      -7.358651753
          0,           0,         211,      -5.643777973,      -3.777674837,      -4.030721964,      -3.493038868,      -7.345613332
          0,           0,         212,      -5.641138798,      -3.774133049,      -4.027977417,      -3.487701565,       -7.33387667
          0,           0,         213,      -5.638483244,      -3.770642648,      -4.025127386,      -3.482696471,      -7.318168947
          0,           0,         214,      -5.635003299,      -3.767244816,      -4.022139683,      -3.477659646,      -7.296385629
          0,           0,         215,      -5.629921093,      -3.763923689,        -4.0190307,      -3.471929149,      -7.276524647
          0,           0,         216,       -5.62347431,       -3.76068767,       -4.01581818,      -3.465598037,      -7.255839282
          0,           0,         217,      -5.617892479,      -3.757510728,      -4.012476444,      -3.459743635,      -7.235745494
          0,           0,         218,      -5.611884645,      -3.754423591,       -4.00901845,      -3.453828265,      -7.216739786
          0,           0,         219,      -5.605312174,      -3.751415576,      -4.005481983,      -3.447661477,      -7.197602816
          0,           0,         220,      -5.598858308,      -3.748470255,      -4.001906785,      -3.441499369,      -7.178400625
          0,           0,         221,      -5.593831721,       -3.74556245,      -3.998297585,      -3.435916324,      -7.165997585
          0,           0,         222,       -5.58833194,       -3.74268961,      -3.994657146,      -3.429932612,      -7.149406183
          0,           0,         223,      -5.584052178,      -3.739858514,      -3.991000664,        -3.4245787,      -7.134907415
          0,           0,         224,      -5.579759357,       -3.73701255,      -3.987376717,      -3.419108025,      -7.122572957
          0,           0,         225,      -5.576305604,      -3.734195295,      -3.983798933,      -3.414045954,      -7.107011956
          0,           0,         226,      -5.574026741,      -3.731390712,      -3.980303208,       -3.40957525,      -7.089038594
          0,           0,         227,      -5.571842876,      -3.728578077,       -3.97688185,      -3.405001932,       -7.08094174
          0,           0,         228,      -5.569877987,      -3.725758701,      -3.973542534,      -3.400519983,      -7.080496389
          0,           0,         229,      -5.568581122,      -3.722938435,      -3.970281913,       -3.39639892,       -7.09196017
          0,           0,         230,      -5.567161128,      -3.720076699,      -3.967111636,      -3.392175097,      -7.112026151
          0,           0,         231,      -5.565696315,      -3.717206773,      -3.963998912,      -3.388017213,      -7.112669396
          0,           0,         232,      -5.564349338,      -3.714318183,      -3.960954428,      -3.384018449,      -7.078891677
          0,           0,         233,      -5.563033611,      -3.711382439,      -3.957649313,      -3.380174701,      -7.045751176
          0,           0,         234,      -5.557337657,      -3.708491608,      -3.954713572,      -3.374146399,      -7.019493667
          0,           0,         235,      -5.556365453,      -3.705743407,      -3.952057415,      -3.370762418,       -7.00611219
          0,           0,         236,      -5.556252302,       -3.70292305,       -3.94918385,      -3.367848815,      -6.994341597
          0,           0,         237,      -5.553215465,      -3.700139601,      -3.946305738,      -3.363553724,      -6.973957403
          0,           0,         238,      -5.549951055,       -3.69739007,      -3.943407967,      -3.359296615,      -6.960002983
          0,           0,         239,      -5.546443314,      -3.694724298,      -3.940503646,      -3.355144871,      -6.953112791
          0,           0,         240,      -5.542627632,       -3.69213632,      -3.937604991,      -3.350892028,      -6.942753773
          0,           0,         241,      -5.538495222,      -3.689645414,      -3.934731127,      -3.346618695,       -6.93378114
          0,           0,         242,      -5.533566783,       -3.68724939,      -3.931872293,      -3.342092204,      -6.920949978
          0,           0,         243,      -5.528573307,      -3.684958534,      -3.929023186,      -3.337642057,      -6.906958234
          0,           0,         244,      -5.523179059,      -3.682791826,      -3.926201962,      -3.333109524,      -6.890753944
          0,           0,         245,      -5.518978586,      -3.680748566,      -3.923440224,      -3.329270868,      -6.879757444
          0,           0,         246,       -5.51438203,      -3.678843119,      -3.920706243,      -3.325247658,      -6.868884706
          0,           0,         247,      -5.509046259,      -3.677081131,      -3.918037498,      -3.320966915,      -6.857847667
          0,           0,         248,       -5.50412805,      -3.675474057,      -3.915457328,      -3.317024036,      -6.846987805
          0,           0,         249,      -5.500131965,      -3.674044207,      -3.912992676,       -3.31373302,      -6.838221334
          0,           0,         250,       -5.49704669,      -3.672807904,      -3.910659867,      -3.311071954,       -6.83048133
          0,           0,         251,      -5.493872758,        -3.6717611,      -3.908475515,      -3.308516054,      -6.821904962
          0,           0,         252,      -5.490567105,       -3.67089029,      -3.906453144,      -3.305998807,       -6.81337823
          0,           0,         253,      -5.487552833,      -3.670196723,      -3.904577401,      -3.303749111,      -6.804651278
          0,           0,         254,      -5.485545358,      -3.669698319,      -3.902848754,      -3.302210748,      -6.797198559
          0,           0,         255,      -5.484099492,       -3.66940984,      -3.901289928,      -3.301194391,      -6.790250863
          0,           0,         256,      -5.482966245,      -3.669294422,      -3.899910786,      -3.300444325,      -6.783460648
          0,           0,         257,      -5.482890146,      -3.669361623,      -3.898684013,       -3.30042238,      -6.775374549
          0,           0,         258,      -5.481508491,        -3.6696081,      -3.897612267,      -3.299840624,       -6.76881829
          0,           0,         259,      -5.481750617,        -3.6700369,       -3.89669829,      -3.300320023,      -6.763173667
          0,           0,         260,      -5.482373076,       -3.67062967,       -3.89591664,      -3.301178674,      -6.757909515
          0,           0,         261,      -5.483478368,      -3.671371378,      -3.895269717,      -3.302426415,      -6.753124616
